"","species","temp","prec","pet","aridity","lon","lat"
"558","Salacia gigantea Loes.",250,2906,1210,21231,-69.504833,-4.696879
"559","Salacia insignis A.C.Sm.",257,2162,1558,15312,-52.391389,1.203889
"560","Salacia insignis A.C.Sm.",242,3288,1190,24270,-73.719686,-1.679019
"561","Salacia insignis A.C.Sm.",262,2308,1405,15914,-51.655833,-1.969167
"562","Salacia insignis A.C.Sm.",251,1707,1454,12426,-55.526667,-11.420556
"563","Salacia insignis A.C.Sm.",249,2220,1581,17024,-53.2,3.61
"564","Salacia insignis A.C.Sm.",240,3072,1337,21952,-70.96,1.38
"565","Salacia insignis A.C.Sm.",255,1861,1624,11666,-56.7889,2.325
"566","Salacia insignis A.C.Sm.",252,3479,1384,24333,-70.01,-12.6
"567","Salacia insignis A.C.Sm.",253,2876,1232,24603,-67.2,-2.9
"568","Salacia insignis A.C.Sm.",251,2892,1219,24197,-70.34,-3.68
"569","Salacia insignis A.C.Sm.",258,2158,1629,13514,-54.85416,2.76805
"570","Salacia insignis A.C.Sm.",241,3580,1250,33987,-76.63,1.04
"571","Salacia insignis A.C.Sm.",243,2273,1494,11622,-58.7383,1.78944
"572","Salacia insignis A.C.Sm.",241,3106,1447,18389,-71.14,2.6
"573","Salacia insignis A.C.Sm.",241,1518,1448,14562,-78.31666,-4.91666
"574","Salacia insignis A.C.Sm.",250,2857,1164,21991,-73.5,-4.16666
"575","Salacia insignis A.C.Sm.",247,3178,1152,27147,-72.55,-3.41666
"576","Salacia insignis A.C.Sm.",252,2660,1174,23037,-71.787141,-4.499869
"577","Salacia insignis A.C.Sm.",254,2388,1242,18029,-63.43333,-8.76666
"578","Salacia insignis A.C.Sm.",268,1883,1554,12128,-45.2510857721038,-3.49530408217513
"579","Salacia insignis A.C.Sm.",241,5172,1174,30094,-76.53333,-1.5
"580","Salacia insignis A.C.Sm.",249,2252,1578,16265,-53.71,3.51
"581","Salacia insignis A.C.Sm.",249,2475,1202,19958,-73.65,-7.483333
"582","Salacia insignis A.C.Sm.",253,3170,1580,18042,-53.33,4.6
"583","Salacia insignis A.C.Sm.",257,3307,1574,17172,-51.267,2.55
"584","Salacia insignis A.C.Sm.",255,2967,1585,20618,-51.916667,3.716667
"585","Salacia insignis A.C.Sm.",248,2218,1357,16510,-55.5,-6.83
"586","Salacia insignis A.C.Sm.",266,1901,1441,15979,-49.772875,-3.803614
"587","Salacia insignis A.C.Sm.",246,2379,1301,18206,-77.66666,-3.83333
"588","Salacia insignis A.C.Sm.",264,1829,1482,13779,-45.75,-2.92
"589","Salacia insignis A.C.Sm.",252,2544,1247,19407,-62.9,-9.12333
"590","Salacia insignis A.C.Sm.",251,2440,1256,18296,-62.08,-9.12347
"591","Salacia insignis A.C.Sm.",251,2980,1087,27372,-73.24722,-3.74805
"592","Salacia insignis A.C.Sm.",250,2911,1586,17489,-52.55,3.26
"593","Salacia insignis A.C.Sm.",262,2255,1460,15327,-46.795037,-1.639205
"594","Salacia insignis A.C.Sm.",215,3045,1534,13304,-56.53,3.68
"595","Salacia insignis A.C.Sm.",252,2701,1567,15712,-51.933333,1.666667
"596","Salacia insignis A.C.Sm.",266,2760,1460,19275,-48.44475,-1.438098
"597","Salacia insignis A.C.Sm.",245,3137,1240,27086,-69.197624,0.605299
"598","Salacia insignis A.C.Sm.",257,2218,1243,18622,-63.03,-7.52
"599","Salacia juruana Loes.",245,2586,1191,23806,-73.253731,-2.018731
"600","Salacia juruana Loes.",253,3495,1381,24639,-70.0692,-12.5725
"601","Salacia juruana Loes.",257,1920,1380,16593,-75.231389,-10.1725
"602","Salacia juruana Loes.",229,2585,1590,16581,-79.4,9.194444
"603","Salacia juruana Loes.",253,2695,1382,17775,-69.28333,-12.83333
"604","Salacia juruana Loes.",249,3487,1193,28020,-77.233333,-2.266667
"605","Salacia juruana Loes.",242,4823,1141,37426,-77.55,-1.46666
"606","Salacia juruana Loes.",222,1958,1068,16682,-79.733333,0.35
"607","Salacia juruana Loes.",249,1757,1190,18861,-69.439675,-9.022628
"608","Salacia juruana Loes.",241,1518,1456,14344,-78.316667,-4.916667
"609","Salacia juruana Loes.",248,1241,1360,16253,-71.91666,-11.66666
"610","Salacia juruana Loes.",251,2984,1175,25388,-72.051667,-3.488055
"611","Salacia juruana Loes.",251,1930,1341,13191,-66.766667,-10.65
"612","Salacia juruana Loes.",250,1754,1520,10796,-59.25,2.16
"613","Salacia juruana Loes.",228,3067,1516,19721,-74.866667,6.166667
"614","Salacia juruana Loes.",250,2810,1176,25415,-71.833333,-3.333333
"615","Salacia juruana Loes.",249,2911,1152,23113,-73.471944,-3.940833
"616","Salacia juruana Loes.",245,2067,1434,12949,-55.933333,-11.2
"617","Salacia juruana Loes.",256,1886,1579,11583,-66.4,-14.783333
"618","Salacia juruana Loes.",239,2640,1218,21485,-76.25,-2.916667
"619","Salacia juruana Loes.",251,2858,1169,24056,-73.21388,-3.64277
"620","Salacia juruana Loes.",256,2412,1257,21118,-64.687009,-3.448453
"621","Salacia juruana Loes.",246,2379,1301,18206,-77.66666,-3.83333
"622","Salacia juruana Loes.",252,1712,1203,17536,-68.642414,-9.051572
"623","Salacia juruana Loes.",253,1588,1261,13187,-67.710339,-9.922417
"624","Salacia juruana Loes.",194,2155,1281,19034,-63.374591,0.901657
"625","Salacia juruana Loes.",262,2196,1727,13352,-54.966667,5.416667
"626","Salacia juruana Loes.",240,3130,1554,22573,-75.07486,7.30192
"627","Salacia juruana Loes.",257,2124,1243,17773,-63.011617,-7.491765
