"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"771","Paullinia pterophylla Triana & Planch.","29","5.696559","0.004126","0.000766","3e-06","Paullinia pterophylla Triana & Planch.","29","7.781516","0.422405","0.078439","0.00507","Paullinia pterophylla Triana & Planch.","29","7.184489","0.102757","0.019081","0.000422","Paullinia pterophylla Triana & Planch.","29","9.875113","0.350526","0.065091","0.005534"
"772","Paullinia quitensis Radlk.","8","5.692261","0.009523","0.003367","1e-05","Paullinia quitensis Radlk.","8","7.685172","0.572799","0.202515","0.018379","Paullinia quitensis Radlk.","7","7.062394","0.039221","0.014824","0.001748","Paullinia quitensis Radlk.","7","9.979532","0.472878","0.178731","0.022927"
"773","Paullinia reticulata Radlk.","27","5.696058","0.004452","0.000857","3e-06","Paullinia reticulata Radlk.","27","7.756805","0.364652","0.070177","0.005446","Paullinia reticulata Radlk.","27","7.17112","0.108615","0.020903","0.000453","Paullinia reticulata Radlk.","27","9.803418","0.237785","0.045762","0.005944"
"774","Paullinia revoluta Radlk.","15","5.694813","0.004007","0.001035","5e-06","Paullinia revoluta Radlk.","15","7.109974","0.347344","0.089684","0.009802","Paullinia revoluta Radlk.","15","7.262021","0.05931","0.015314","0.000816","Paullinia revoluta Radlk.","15","9.050433","0.354488","0.091528","0.010699"
"775","Paullinia rhomboidea Radlk.","11","5.685188","0.005467","0.001648","7e-06","Paullinia rhomboidea Radlk.","11","7.195445","0.14642","0.044147","0.013367","Paullinia rhomboidea Radlk.","11","7.262382","0.086666","0.026131","0.001112","Paullinia rhomboidea Radlk.","11","9.16423","0.13945","0.042046","0.01459"
"776","Paullinia rubiginosa Cambess.","51","5.695621","0.005368","0.000752","2e-06","Paullinia rubiginosa Cambess.","51","7.468067","0.365015","0.051112","0.002883","Paullinia rubiginosa Cambess.","51","7.239431","0.08414","0.011782","0.00024","Paullinia rubiginosa Cambess.","51","9.447592","0.378767","0.053038","0.003147"
"777","Paullinia scaberula R.E.Schult.","1","5.697597",NA,NA,"8e-05","Paullinia scaberula R.E.Schult.","1","7.974533",NA,NA,"0.147033","Paullinia scaberula R.E.Schult.","1","7.098376",NA,NA,"0.012234","Paullinia scaberula R.E.Schult.","1","9.963218",NA,NA,"0.160492"
"778","Paullinia selenoptera Radlk.","12","5.693909","0.010258","0.002961","7e-06","Paullinia selenoptera Radlk.","12","7.740917","0.373089","0.107702","0.012253","Paullinia selenoptera Radlk.","12","7.241629","0.122531","0.035372","0.00102","Paullinia selenoptera Radlk.","12","9.811839","0.169605","0.048961","0.013374"
"779","Paullinia seminuda Radlk.","2","5.695582","0.000475","0.000336","4e-05","Paullinia seminuda Radlk.","2","7.15959","0.148691","0.10514","0.073516","Paullinia seminuda Radlk.","2","7.240724","0.050674","0.035832","0.006117","Paullinia seminuda Radlk.","2","9.100473","0.014521","0.010268","0.080246"
"780","Paullinia serjaniifolia Triana & Planch.","53","5.695368","0.006047","0.000831","2e-06","Paullinia serjaniifolia Triana & Planch.","53","7.996032","0.29977","0.041177","0.002774","Paullinia serjaniifolia Triana & Planch.","52","7.223522","0.134739","0.018685","0.000235","Paullinia serjaniifolia Triana & Planch.","52","9.956676","0.2786","0.038635","0.003086"
"781","Paullinia sessiliflora Radlk.","14","5.694311","0.006911","0.001847","6e-06","Paullinia sessiliflora Radlk.","14","6.912001","0.246604","0.065908","0.010502","Paullinia sessiliflora Radlk.","14","7.515341","0.037832","0.010111","0.000874","Paullinia sessiliflora Radlk.","14","8.664491","0.192941","0.051566","0.011464"
"782","Paullinia setosa Radlk.","7","5.691607","0.013585","0.005135","1.1e-05","Paullinia setosa Radlk.","7","7.61209","0.449408","0.16986","0.021005","Paullinia setosa Radlk.","7","7.198909","0.055638","0.021029","0.001748","Paullinia setosa Radlk.","7","9.703082","0.367914","0.139058","0.022927"
"783","Paullinia spicata Benth.","77","5.696422","0.005514","0.000628","1e-06","Paullinia spicata Benth.","77","7.401007","0.358417","0.040845","0.00191","Paullinia spicata Benth.","77","7.304493","0.119152","0.013579","0.000159","Paullinia spicata Benth.","77","9.345896","0.432518","0.04929","0.002084"
"784","Paullinia spicithyrsa Cuatrec.","5","5.699062","0.004773","0.002135","1.6e-05","Paullinia spicithyrsa Cuatrec.","5","7.895996","0.141102","0.063103","0.029407","Paullinia spicithyrsa Cuatrec.","5","7.39225","0.040331","0.018037","0.002447","Paullinia spicithyrsa Cuatrec.","5","9.706096","0.198619","0.088825","0.032098"
"785","Paullinia splendida R.E.Schult.","3","5.67838","0.009134","0.005274","2.7e-05","Paullinia splendida R.E.Schult.","3","7.657467","0.12002","0.069294","0.049011","Paullinia splendida R.E.Schult.","3","7.224989","0.159623","0.092158","0.004078","Paullinia splendida R.E.Schult.","3","9.953453","0.0181","0.01045","0.053497"
"786","Paullinia sprucei J.F.Macbr.","8","5.698975","0.003095","0.001094","1e-05","Paullinia sprucei J.F.Macbr.","8","7.755451","0.340887","0.120522","0.018379","Paullinia sprucei J.F.Macbr.","8","7.255374","0.125025","0.044203","0.001529","Paullinia sprucei J.F.Macbr.","8","9.786209","0.356157","0.125921","0.020061"
"787","Paullinia stenopetala Sagot","11","5.697314","0.004316","0.001301","7e-06","Paullinia stenopetala Sagot","11","7.786289","0.135881","0.04097","0.013367","Paullinia stenopetala Sagot","12","7.284728","0.101609","0.029332","0.00102","Paullinia stenopetala Sagot","12","9.671467","0.197118","0.056903","0.013374"
"788","Paullinia sternii Croat","1","5.680343",NA,NA,"8e-05","Paullinia sternii Croat","1","8.255309",NA,NA,"0.147033","Paullinia sternii Croat","1","7.319865",NA,NA,"0.012234","Paullinia sternii Croat","1","9.754581",NA,NA,"0.160492"
"789","Paullinia stipitata Cuatrec.","10","5.694649","0.007558","0.00239","8e-06","Paullinia stipitata Cuatrec.","10","8.110004","0.280822","0.088804","0.014703","Paullinia stipitata Cuatrec.","10","7.346946","0.079071","0.025004","0.001223","Paullinia stipitata Cuatrec.","10","9.869507","0.222322","0.070304","0.016049"
"790","Paullinia subauriculata Radlk.","2","5.697083","0.006407","0.00453","4e-05","Paullinia subauriculata Radlk.","2","8.524964","0.18568","0.131296","0.073516","Paullinia subauriculata Radlk.","2","7.212549","0.021374","0.015114","0.006117","Paullinia subauriculata Radlk.","2","10.417396","0.56455","0.399197","0.080246"
"791","Paullinia subnuda Radlk.","11","5.695844","0.005393","0.001626","7e-06","Paullinia subnuda Radlk.","11","7.793078","0.543054","0.163737","0.013367","Paullinia subnuda Radlk.","11","7.177676","0.116343","0.035079","0.001112","Paullinia subnuda Radlk.","11","9.766292","0.585074","0.176406","0.01459"
"792","Paullinia talamancensis J.F.Morales","1","5.670743",NA,NA,"8e-05","Paullinia talamancensis J.F.Morales","1","8.120291",NA,NA,"0.147033","Paullinia talamancensis J.F.Morales","1","7.122867",NA,NA,"0.012234","Paullinia talamancensis J.F.Morales","1","10.205849",NA,NA,"0.160492"
"793","Paullinia tarapotensis Radlk.","11","5.696372","0.003104","0.000936","7e-06","Paullinia tarapotensis Radlk.","11","7.597425","0.587982","0.177283","0.013367","Paullinia tarapotensis Radlk.","11","7.168085","0.110126","0.033204","0.001112","Paullinia tarapotensis Radlk.","11","9.721562","0.493617","0.148831","0.01459"
"794","Paullinia tenera Poepp. & Endl.","2","5.696758","0.001187","0.000839","4e-05","Paullinia tenera Poepp. & Endl.","2","7.216046","0.074775","0.052874","0.073516","Paullinia tenera Poepp. & Endl.","2","7.217728","0.018152","0.012835","0.006117","Paullinia tenera Poepp. & Endl.","2","9.703357","0.191304","0.135272","0.080246"
"795","Paullinia ternata Radlk.","10","5.695749","0.001745","0.000552","8e-06","Paullinia ternata Radlk.","10","7.05353","0.206825","0.065404","0.014703","Paullinia ternata Radlk.","10","7.2559","0.034614","0.010946","0.001223","Paullinia ternata Radlk.","10","9.011992","0.158774","0.050209","0.016049"
"796","Paullinia tetragona Aubl.","36","5.697335","0.006365","0.001061","2e-06","Paullinia tetragona Aubl.","36","7.730727","0.319041","0.053174","0.004084","Paullinia tetragona Aubl.","36","7.218678","0.12081","0.020135","0.00034","Paullinia tetragona Aubl.","36","9.695214","0.367454","0.061242","0.004458"
"797","Paullinia thalictrifolia Juss.","1","5.681707",NA,NA,"8e-05","Paullinia thalictrifolia Juss.","1","7.362011",NA,NA,"0.147033","Paullinia thalictrifolia Juss.","1","7.109062",NA,NA,"0.012234","Paullinia thalictrifolia Juss.","1","9.298443",NA,NA,"0.160492"
"798","Paullinia tomentosa Jacq.","48","5.692375","0.011578","0.001671","2e-06","Paullinia tomentosa Jacq.","48","7.200819","0.376566","0.054353","0.003063","Paullinia tomentosa Jacq.","48","7.467538","0.086456","0.012479","0.000255","Paullinia tomentosa Jacq.","48","8.960132","0.432754","0.062463","0.003344"
"799","Paullinia tricornis Radlk.","7","5.695806","0.006139","0.00232","1.1e-05","Paullinia tricornis Radlk.","7","7.7856","0.316665","0.119688","0.021005","Paullinia tricornis Radlk.","7","7.334273","0.031636","0.011957","0.001748","Paullinia tricornis Radlk.","7","9.674097","0.268629","0.101532","0.022927"
"800","Paullinia trigonia Vell.","33","5.693279","0.007852","0.001367","2e-06","Paullinia trigonia Vell.","33","7.143507","0.328287","0.057147","0.004456","Paullinia trigonia Vell.","32","7.299826","0.111982","0.019796","0.000382","Paullinia trigonia Vell.","32","9.028051","0.332622","0.0588","0.005015"
"801","Paullinia trilatera Radlk.","6","5.697149","0.001354","0.000553","1.3e-05","Paullinia trilatera Radlk.","6","7.903957","0.219932","0.089787","0.024505","Paullinia trilatera Radlk.","6","7.088342","0.022313","0.009109","0.002039","Paullinia trilatera Radlk.","6","10.045695","0.167132","0.068231","0.026749"
"802","Paullinia tumbesensis D.R.Simpson","2","5.690697","0.001194","0.000844","4e-05","Paullinia tumbesensis D.R.Simpson","2","6.065701","0.314178","0.222157","0.073516","Paullinia tumbesensis D.R.Simpson","2","7.258581","0.132739","0.093861","0.006117","Paullinia tumbesensis D.R.Simpson","2","7.991286","0.26971","0.190714","0.080246"
"803","Paullinia turbacensis Kunth","17","5.698101","0.004359","0.001057","5e-06","Paullinia turbacensis Kunth","17","7.620337","0.389108","0.094373","0.008649","Paullinia turbacensis Kunth","17","7.461853","0.069862","0.016944","0.00072","Paullinia turbacensis Kunth","17","9.411418","0.34464","0.083587","0.009441"
"804","Paullinia uchocacha J.F.Macbr.","6","5.696082","0.003256","0.001329","1.3e-05","Paullinia uchocacha J.F.Macbr.","6","7.688499","0.565468","0.230851","0.024505","Paullinia uchocacha J.F.Macbr.","6","7.117947","0.104361","0.042605","0.002039","Paullinia uchocacha J.F.Macbr.","6","9.854805","0.477933","0.195115","0.026749"
"805","Paullinia uloptera Radlk.","8","5.686667","0.005197","0.001837","1e-05","Paullinia uloptera Radlk.","8","7.111687","0.261229","0.092358","0.018379","Paullinia uloptera Radlk.","8","7.167595","0.062471","0.022087","0.001529","Paullinia uloptera Radlk.","8","9.168624","0.245648","0.08685","0.020061"
"806","Paullinia unifoliolata Perdiz & Ferrucci","1","5.68409",NA,NA,"8e-05","Paullinia unifoliolata Perdiz & Ferrucci","1","7.483244",NA,NA,"0.147033","Paullinia unifoliolata Perdiz & Ferrucci","1","7.155396",NA,NA,"0.012234","Paullinia unifoliolata Perdiz & Ferrucci","1","9.447781",NA,NA,"0.160492"
"807","Paullinia venezuelana Radlk.","1","5.691879",NA,NA,"8e-05","Paullinia venezuelana Radlk.","1","6.520621",NA,NA,"0.147033","Paullinia venezuelana Radlk.","1","7.539559",NA,NA,"0.012234","Paullinia venezuelana Radlk.","1","8.294799",NA,NA,"0.160492"
"808","Paullinia venosa Radlk.","12","5.697922","0.00469","0.001354","7e-06","Paullinia venosa Radlk.","12","7.636094","0.229138","0.066146","0.012253","Paullinia venosa Radlk.","12","7.306976","0.131136","0.037856","0.00102","Paullinia venosa Radlk.","12","9.50093","0.199053","0.057462","0.013374"
"809","Paullinia verrucosa Radlk.","5","5.699199","0.004043","0.001808","1.6e-05","Paullinia verrucosa Radlk.","5","7.495863","0.224832","0.100548","0.029407","Paullinia verrucosa Radlk.","5","7.375191","0.021797","0.009748","0.002447","Paullinia verrucosa Radlk.","5","9.401765","0.159629","0.071388","0.032098"
"810","Paullinia vespertilio Sw.","4","5.698008","0.004666","0.002333","2e-05","Paullinia vespertilio Sw.","4","7.666682","0.496881","0.248441","0.036758","Paullinia vespertilio Sw.","4","7.367169","0.024448","0.012224","0.003059","Paullinia vespertilio Sw.","4","9.544609","0.31015","0.155075","0.040123"
"811","Paullinia weinmanniifolia Mart.","16","5.696307","0.004561","0.00114","5e-06","Paullinia weinmanniifolia Mart.","16","7.198238","0.258324","0.064581","0.00919","Paullinia weinmanniifolia Mart.","16","7.282376","0.067035","0.016759","0.000765","Paullinia weinmanniifolia Mart.","16","9.118452","0.275528","0.068882","0.010031"
"812","Paullinia xestophylla Radlk.","5","5.697259","0.002162","0.000967","1.6e-05","Paullinia xestophylla Radlk.","5","7.829147","0.374956","0.167685","0.029407","Paullinia xestophylla Radlk.","5","7.271335","0.18417","0.082363","0.002447","Paullinia xestophylla Radlk.","5","9.752611","0.446378","0.199626","0.032098"
"813","Paullinia yoco R.E.Schult. & Killip","9","5.691856","0.007144","0.002381","9e-06","Paullinia yoco R.E.Schult. & Killip","9","7.942944","0.391165","0.130388","0.016337","Paullinia yoco R.E.Schult. & Killip","9","7.088838","0.05532","0.01844","0.001359","Paullinia yoco R.E.Schult. & Killip","9","10.155539","0.193515","0.064505","0.017832"
"814","Serjania acoma Radlk.","9","5.68954","0.005185","0.001728","9e-06","Serjania acoma Radlk.","9","7.177305","0.182196","0.060732","0.016337","Serjania acoma Radlk.","9","7.352179","0.126079","0.042026","0.001359","Serjania acoma Radlk.","9","9.080328","0.205815","0.068605","0.017832"
"815","Serjania aculeata Radlk.","1","5.696254",NA,NA,"8e-05","Serjania aculeata Radlk.","1","7.036148",NA,NA,"0.147033","Serjania aculeata Radlk.","1","7.421178",NA,NA,"0.012234","Serjania aculeata Radlk.","1","8.787983",NA,NA,"0.160492"
"816","Serjania acupunctata Radlk.","1","5.701613",NA,NA,"8e-05","Serjania acupunctata Radlk.","1","6.991177",NA,NA,"0.147033","Serjania acupunctata Radlk.","1","7.5224",NA,NA,"0.012234","Serjania acupunctata Radlk.","1","8.568076",NA,NA,"0.160492"
"817","Serjania acuta Triana & Planch.","19","5.684603","0.01276","0.002927","4e-06","Serjania acuta Triana & Planch.","19","7.499647","0.428558","0.098318","0.007739","Serjania acuta Triana & Planch.","19","7.390364","0.130447","0.029927","0.000644","Serjania acuta Triana & Planch.","19","9.354102","0.443238","0.101686","0.008447"
"818","Serjania acutidentata Radlk.","12","5.689521","0.006896","0.001991","7e-06","Serjania acutidentata Radlk.","12","6.845263","0.255735","0.073824","0.012253","Serjania acutidentata Radlk.","12","7.344873","0.10781","0.031122","0.00102","Serjania acutidentata Radlk.","12","8.811843","0.293635","0.084765","0.013374"
"819","Serjania adenophylla Ferrucci","3","5.70061","0.001206","0.000696","2.7e-05","Serjania adenophylla Ferrucci","3","7.020554","0.071798","0.041453","0.049011","Serjania adenophylla Ferrucci","3","7.411159","0.04239","0.024474","0.004078","Serjania adenophylla Ferrucci","3","8.885298","0.086127","0.049725","0.053497"
"820","Serjania aluligera Radlk.","3","5.690144","0.011788","0.006806","2.7e-05","Serjania aluligera Radlk.","3","6.886487","0.512264","0.295756","0.049011","Serjania aluligera Radlk.","3","7.384862","0.118294","0.068297","0.004078","Serjania aluligera Radlk.","3","8.691598","0.405265","0.23398","0.053497"
"821","Serjania ampelopsis Planch. & Linden ex Triana & Planch.","14","5.68433","0.012766","0.003412","6e-06","Serjania ampelopsis Planch. & Linden ex Triana & Planch.","14","6.960744","0.659999","0.176392","0.010502","Serjania ampelopsis Planch. & Linden ex Triana & Planch.","14","7.385049","0.127238","0.034006","0.000874","Serjania ampelopsis Planch. & Linden ex Triana & Planch.","14","8.811274","0.683324","0.182626","0.011464"
"822","Serjania atrolineata Wright","58","5.694576","0.008849","0.001162","1e-06","Serjania atrolineata Wright","58","7.513027","0.370307","0.048624","0.002535","Serjania atrolineata Wright","58","7.450369","0.083245","0.010931","0.000211","Serjania atrolineata Wright","58","9.285046","0.40024","0.052554","0.002767"
"823","Serjania brachylopha Radlk.","3","5.690719","0.010211","0.005895","2.7e-05","Serjania brachylopha Radlk.","3","7.146847","0.491491","0.283762","0.049011","Serjania brachylopha Radlk.","3","7.484216","0.052127","0.030096","0.004078","Serjania brachylopha Radlk.","3","8.773899","0.668397","0.385899","0.053497"
"824","Serjania brachyptera Radlk.","3","5.673862","0.016502","0.009527","2.7e-05","Serjania brachyptera Radlk.","3","6.631945","0.355254","0.205106","0.049011","Serjania brachyptera Radlk.","3","7.214929","0.078409","0.045269","0.004078","Serjania brachyptera Radlk.","3","8.762166","0.328396","0.1896","0.053497"
"825","Serjania brevipes Benth.","4","5.683084","0.013721","0.006861","2e-05","Serjania brevipes Benth.","4","6.650521","0.432078","0.216039","0.036758","Serjania brevipes Benth.","4","7.161914","0.111635","0.055818","0.003059","Serjania brevipes Benth.","4","8.610999","0.586743","0.293372","0.040123"
"826","Serjania calligera Radlk.","2","5.670142","0.018282","0.012927","4e-05","Serjania calligera Radlk.","2","6.831697","1.012301","0.715805","0.073516","Serjania calligera Radlk.","2","7.1692","0.138065","0.097627","0.006117","Serjania calligera Radlk.","2","9.121064","1.169575","0.827014","0.080246"
"827","Serjania carautae Somner","2","5.692883","0.005242","0.003707","4e-05","Serjania carautae Somner","2","7.240094","0.089202","0.063075","0.073516","Serjania carautae Somner","2","7.268719","0.088164","0.062341","0.006117","Serjania carautae Somner","2","9.121884","0.066334","0.046905","0.080246"
"828","Serjania cardiospermoides Schltdl. & Cham.","26","5.689639","0.01098","0.002153","3e-06","Serjania cardiospermoides Schltdl. & Cham.","26","7.113054","0.434469","0.085206","0.005655","Serjania cardiospermoides Schltdl. & Cham.","26","7.481041","0.07968","0.015627","0.000471","Serjania cardiospermoides Schltdl. & Cham.","26","8.902528","0.493907","0.096863","0.006173"
"829","Serjania chacoensis Ferrucci & Acev.-Rodr.","2","5.697261","0.000474","0.000335","4e-05","Serjania chacoensis Ferrucci & Acev.-Rodr.","2","6.888717","0.038192","0.027006","0.073516","Serjania chacoensis Ferrucci & Acev.-Rodr.","2","7.550645","0.008179","0.005783","0.006117","Serjania chacoensis Ferrucci & Acev.-Rodr.","2","8.544881","0.196354","0.138843","0.080246"
"830","Serjania chaetocarpa Radlk.","6","5.695412","0.002448","0.000999","1.3e-05","Serjania chaetocarpa Radlk.","6","7.267758","0.140118","0.057203","0.024505","Serjania chaetocarpa Radlk.","6","7.395987","0.069506","0.028376","0.002039","Serjania chaetocarpa Radlk.","6","9.060889","0.13875","0.056644","0.026749"
"831","Serjania circumvallata Radlk.","15","5.69823","0.00567","0.001464","5e-06","Serjania circumvallata Radlk.","15","7.786271","0.273414","0.070595","0.009802","Serjania circumvallata Radlk.","14","7.32804","0.178145","0.047611","0.000874","Serjania circumvallata Radlk.","14","9.631925","0.392496","0.104899","0.011464"
"832","Serjania cissoides Radlk.","6","5.690411","0.00346","0.001413","1.3e-05","Serjania cissoides Radlk.","6","7.382609","0.135997","0.055521","0.024505","Serjania cissoides Radlk.","6","7.386424","0.040078","0.016362","0.002039","Serjania cissoides Radlk.","6","9.168048","0.063875","0.026077","0.026749"
"833","Serjania clematidea Triana & Planch.","22","5.691334","0.012095","0.002579","4e-06","Serjania clematidea Triana & Planch.","22","7.49347","0.445616","0.095006","0.006683","Serjania clematidea Triana & Planch.","22","7.304016","0.12248","0.026113","0.000556","Serjania clematidea Triana & Planch.","22","9.409542","0.334259","0.071264","0.007295"
"834","Serjania clematidifolia Cambess.","19","5.69195","0.00604","0.001386","4e-06","Serjania clematidifolia Cambess.","19","7.07816","0.347625","0.079751","0.007739","Serjania clematidifolia Cambess.","18","7.263742","0.086119","0.020298","0.00068","Serjania clematidifolia Cambess.","18","8.95453","0.266464","0.062806","0.008916"
"835","Serjania columbiana Radlk.","6","5.701327","0.004495","0.001835","1.3e-05","Serjania columbiana Radlk.","6","7.308436","0.304629","0.124364","0.024505","Serjania columbiana Radlk.","6","7.523526","0.074155","0.030274","0.002039","Serjania columbiana Radlk.","6","8.990084","0.363543","0.148416","0.026749"
"836","Serjania comata Radlk.","19","5.693018","0.005486","0.001259","4e-06","Serjania comata Radlk.","19","7.266","0.367207","0.084243","0.007739","Serjania comata Radlk.","19","7.352727","0.061128","0.014024","0.000644","Serjania comata Radlk.","19","9.148118","0.218945","0.050229","0.008447"
"837","Serjania communis Cambess.","29","5.68898","0.010788","0.002003","3e-06","Serjania communis Cambess.","29","7.289181","0.246321","0.045741","0.00507","Serjania communis Cambess.","30","7.259776","0.118692","0.02167","0.000408","Serjania communis Cambess.","30","9.169992","0.290396","0.053019","0.00535"
"838","Serjania confertiflora Radlk.","36","5.693565","0.006011","0.001002","2e-06","Serjania confertiflora Radlk.","36","7.020312","0.293663","0.048944","0.004084","Serjania confertiflora Radlk.","36","7.399236","0.108226","0.018038","0.00034","Serjania confertiflora Radlk.","36","8.853349","0.386279","0.06438","0.004458"
"839","Serjania corindifolia Radlk.","1","5.699607",NA,NA,"8e-05","Serjania corindifolia Radlk.","1","7.03966",NA,NA,"0.147033","Serjania corindifolia Radlk.","1","7.486613",NA,NA,"0.012234","Serjania corindifolia Radlk.","1","8.77524",NA,NA,"0.160492"
"840","Serjania cornigera Turcz.","3","5.697809","0.005743","0.003316","2.7e-05","Serjania cornigera Turcz.","3","7.896036","0.122862","0.070934","0.049011","Serjania cornigera Turcz.","3","7.42951","0.005715","0.0033","0.004078","Serjania cornigera Turcz.","3","9.687084","0.083347","0.04812","0.053497"
"841","Serjania corrugata Radlk.","11","5.696727","0.005894","0.001777","7e-06","Serjania corrugata Radlk.","11","7.292446","0.181165","0.054623","0.013367","Serjania corrugata Radlk.","11","7.301292","0.101608","0.030636","0.001112","Serjania corrugata Radlk.","11","9.154876","0.170253","0.051333","0.01459"
"842","Serjania crassifolia Radlk.","21","5.690788","0.009848","0.002149","4e-06","Serjania crassifolia Radlk.","21","7.200314","0.302286","0.065964","0.007002","Serjania crassifolia Radlk.","21","7.364631","0.093533","0.020411","0.000583","Serjania crassifolia Radlk.","21","9.121691","0.365493","0.079757","0.007642"
"843","Serjania cuspidata Cambess.","3","5.684135","0.014314","0.008264","2.7e-05","Serjania cuspidata Cambess.","3","7.413825","0.252719","0.145907","0.049011","Serjania cuspidata Cambess.","3","7.17471","0.092267","0.05327","0.004078","Serjania cuspidata Cambess.","3","9.29315","0.387699","0.223838","0.053497"
"844","Serjania cystocarpa Radlk.","1","5.693564",NA,NA,"8e-05","Serjania cystocarpa Radlk.","1","6.928538",NA,NA,"0.147033","Serjania cystocarpa Radlk.","1","7.466799",NA,NA,"0.012234","Serjania cystocarpa Radlk.","1","8.978156",NA,NA,"0.160492"
"845","Serjania darcyi Croat","1","5.680002",NA,NA,"8e-05","Serjania darcyi Croat","1","7.751475",NA,NA,"0.147033","Serjania darcyi Croat","1","7.250636",NA,NA,"0.012234","Serjania darcyi Croat","1","9.80328",NA,NA,"0.160492"
"846","Serjania dasyclados Radlk.","3","5.663593","0.003427","0.001979","2.7e-05","Serjania dasyclados Radlk.","3","7.171122","0.236168","0.136352","0.049011","Serjania dasyclados Radlk.","3","7.110402","0.107376","0.061994","0.004078","Serjania dasyclados Radlk.","3","9.265718","0.427587","0.246867","0.053497"
"847","Serjania deflexa Gardner","5","5.679132","0.011191","0.005005","1.6e-05","Serjania deflexa Gardner","5","7.45807","0.197571","0.088356","0.029407","Serjania deflexa Gardner","5","7.123138","0.063949","0.028599","0.002447","Serjania deflexa Gardner","5","9.366871","0.208437","0.093216","0.032098"
"848","Serjania dibotrya Poepp. & Endl.","12","5.691242","0.012785","0.003691","7e-06","Serjania dibotrya Poepp. & Endl.","12","7.276654","0.230972","0.066676","0.012253","Serjania dibotrya Poepp. & Endl.","12","7.265609","0.13615","0.039303","0.00102","Serjania dibotrya Poepp. & Endl.","12","9.282468","0.382252","0.110347","0.013374"
"849","Serjania didymadenia Radlk.","5","5.687683","0.013384","0.005986","1.6e-05","Serjania didymadenia Radlk.","5","7.367217","0.48673","0.217672","0.029407","Serjania didymadenia Radlk.","5","7.271357","0.122841","0.054936","0.002447","Serjania didymadenia Radlk.","5","9.294921","0.735851","0.329083","0.032098"
"850","Serjania diffusa Radlk.","10","5.662798","0.007176","0.002269","8e-06","Serjania diffusa Radlk.","10","6.909386","0.30795","0.097382","0.014703","Serjania diffusa Radlk.","10","7.277584","0.139586","0.044141","0.001223","Serjania diffusa Radlk.","10","8.685113","0.348924","0.110339","0.016049"
"851","Serjania divaricocca Somner & Acev.-Rodr.","1","5.68375",NA,NA,"8e-05","Serjania divaricocca Somner & Acev.-Rodr.","1","7.44132",NA,NA,"0.147033","Serjania divaricocca Somner & Acev.-Rodr.","1","7.126087",NA,NA,"0.012234","Serjania divaricocca Somner & Acev.-Rodr.","1","9.266721",NA,NA,"0.160492"
"852","Serjania dumicola Radlk.","1","5.661049",NA,NA,"8e-05","Serjania dumicola Radlk.","1","6.639876",NA,NA,"0.147033","Serjania dumicola Radlk.","1","7.329094",NA,NA,"0.012234","Serjania dumicola Radlk.","1","8.627482",NA,NA,"0.160492"
"853","Serjania dura Radlk.","1","5.680684",NA,NA,"8e-05","Serjania dura Radlk.","1","7.359468",NA,NA,"0.147033","Serjania dura Radlk.","1","7.105786",NA,NA,"0.012234","Serjania dura Radlk.","1","9.321166",NA,NA,"0.160492"
"854","Serjania elongata J.F.Macbr.","14","5.695886","0.004302","0.00115","6e-06","Serjania elongata J.F.Macbr.","14","7.360072","0.398132","0.106405","0.010502","Serjania elongata J.F.Macbr.","14","7.210331","0.063193","0.016889","0.000874","Serjania elongata J.F.Macbr.","14","9.529678","0.226742","0.060599","0.011464"
"855","Serjania emarginata Kunth","5","5.698522","0.005862","0.002622","1.6e-05","Serjania emarginata Kunth","5","6.955347","0.260791","0.116629","0.029407","Serjania emarginata Kunth","5","7.523481","0.061245","0.02739","0.002447","Serjania emarginata Kunth","5","8.877465","0.27214","0.121705","0.032098"
"856","Serjania erecta Radlk.","79","5.692577","0.005429","0.000611","1e-06","Serjania erecta Radlk.","79","7.24275","0.244095","0.027463","0.001861","Serjania erecta Radlk.","79","7.351323","0.079566","0.008952","0.000155","Serjania erecta Radlk.","79","9.101214","0.242531","0.027287","0.002032"
"857","Serjania eriocarpa Radlk.","2","5.694398","0.005472","0.003869","4e-05","Serjania eriocarpa Radlk.","2","7.326959","0.230534","0.163012","0.073516","Serjania eriocarpa Radlk.","2","7.450655","0.00493","0.003486","0.006117","Serjania eriocarpa Radlk.","2","8.829179","0.181488","0.128331","0.080246"
"858","Serjania erythrocaulis Acev.-Rodr. & Somner","1","5.6939",NA,NA,"8e-05","Serjania erythrocaulis Acev.-Rodr. & Somner","1","7.298445",NA,NA,"0.147033","Serjania erythrocaulis Acev.-Rodr. & Somner","1","7.214504",NA,NA,"0.012234","Serjania erythrocaulis Acev.-Rodr. & Somner","1","9.125436",NA,NA,"0.160492"
"859","Serjania eucardia Radlk.","2","5.694405","0.00119","0.000841","4e-05","Serjania eucardia Radlk.","2","7.067745","0.001808","0.001278","0.073516","Serjania eucardia Radlk.","2","7.244477","0.020702","0.014639","0.006117","Serjania eucardia Radlk.","2","8.951295","0.053951","0.038149","0.080246"
