"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"845","Serjania darcyi Croat","1","19.8",NA,NA,"6.892158","Serjania darcyi Croat","1","2325",NA,NA,"552315.401348","Serjania darcyi Croat","1","1409",NA,NA,"27174.923301","Serjania darcyi Croat","1","18093",NA,NA,"26476544.657074"
"846","Serjania dasyclados Radlk.","3","15.033333","0.986577","0.5696","2.297386","Serjania dasyclados Radlk.","3","1326.666667","330.442632","190.781143","184105.133783","Serjania dasyclados Radlk.","3","1229.333333","131.062326","75.668869","9058.307767","Serjania dasyclados Radlk.","3","11277","5228.486588","3018.668139","8825514.885691"
"847","Serjania deflexa Gardner","5","19.56","3.280701","1.467174","1.378432","Serjania deflexa Gardner","5","1762","365.631645","163.515443","110463.08027","Serjania deflexa Gardner","5","1242.4","81.408231","36.406868","5434.98466","Serjania deflexa Gardner","5","11890.8","2328.004231","1041.115142","5295308.931415"
"848","Serjania dibotrya Poepp. & Endl.","12","23.133333","3.743196","1.080568","0.574347","Serjania dibotrya Poepp. & Endl.","12","1481.25","334.722443","96.626046","46026.283446","Serjania dibotrya Poepp. & Endl.","12","1442.666667","201.628972","58.205271","2264.576942","Serjania dibotrya Poepp. & Endl.","12","11457","4118.146958","1188.806627","2206378.721423"
"849","Serjania didymadenia Radlk.","5","22.08","3.921352","1.753682","1.378432","Serjania didymadenia Radlk.","5","1721.8","704.85722","315.221732","110463.08027","Serjania didymadenia Radlk.","5","1447","171.400117","76.652463","5434.98466","Serjania didymadenia Radlk.","5","13277.6","9000.339844","4025.074342","5295308.931415"
"850","Serjania diffusa Radlk.","10","14.81","2.063681","0.652593","0.689216","Serjania diffusa Radlk.","10","1048.7","362.388082","114.597174","55231.540135","Serjania diffusa Radlk.","10","1459.8","193.616345","61.226864","2717.49233","Serjania diffusa Radlk.","10","6283.6","2576.429407","814.738516","2647654.465707"
"851","Serjania divaricocca Somner & Acev.-Rodr.","1","20.9",NA,NA,"6.892158","Serjania divaricocca Somner & Acev.-Rodr.","1","1705",NA,NA,"552315.401348","Serjania divaricocca Somner & Acev.-Rodr.","1","1244",NA,NA,"27174.923301","Serjania divaricocca Somner & Acev.-Rodr.","1","10580",NA,NA,"26476544.657074"
"852","Serjania dumicola Radlk.","1","14.3",NA,NA,"6.892158","Serjania dumicola Radlk.","1","765",NA,NA,"552315.401348","Serjania dumicola Radlk.","1","1524",NA,NA,"27174.923301","Serjania dumicola Radlk.","1","5583",NA,NA,"26476544.657074"
"853","Serjania dura Radlk.","1","20",NA,NA,"6.892158","Serjania dura Radlk.","1","1571",NA,NA,"552315.401348","Serjania dura Radlk.","1","1219",NA,NA,"27174.923301","Serjania dura Radlk.","1","11172",NA,NA,"26476544.657074"
"854","Serjania elongata J.F.Macbr.","14","24.492857","1.274884","0.340727","0.492297","Serjania elongata J.F.Macbr.","14","1694.142857","715.521204","191.231086","39451.100096","Serjania elongata J.F.Macbr.","14","1355.857143","86.000767","22.984672","1941.06595","Serjania elongata J.F.Macbr.","14","14126.857143","3725.384665","995.650932","1891181.76122"
"855","Serjania emarginata Kunth","5","25.28","1.749857","0.78256","1.378432","Serjania emarginata Kunth","5","1077.2","275.737556","123.313584","110463.08027","Serjania emarginata Kunth","5","1853.8","114.785452","51.333615","5434.98466","Serjania emarginata Kunth","5","7369.2","1802.832272","806.251102","5295308.931415"
"856","Serjania erecta Radlk.","79","23.511392","1.609426","0.181075","0.087243","Serjania erecta Radlk.","79","1438.898734","349.444306","39.315556","6991.334194","Serjania erecta Radlk.","79","1563.088608","122.801924","13.816296","343.986371","Serjania erecta Radlk.","79","9216.417722","2116.780051","238.156362","335146.1349"
"857","Serjania eriocarpa Radlk.","2","24.05","1.626346","1.15","3.446079","Serjania eriocarpa Radlk.","2","1541","352.139177","249","276157.700674","Serjania eriocarpa Radlk.","2","1721","8.485281","6","13587.46165","Serjania eriocarpa Radlk.","2","6887","1243.093721","879","13238272.328537"
"858","Serjania erythrocaulis Acev.-Rodr. & Somner","1","23.9",NA,NA,"6.892158","Serjania erythrocaulis Acev.-Rodr. & Somner","1","1478",NA,NA,"552315.401348","Serjania erythrocaulis Acev.-Rodr. & Somner","1","1359",NA,NA,"27174.923301","Serjania erythrocaulis Acev.-Rodr. & Somner","1","9186",NA,NA,"26476544.657074"
"859","Serjania eucardia Radlk.","2","24.05","0.353553","0.25","3.446079","Serjania eucardia Radlk.","2","1173.5","2.12132","1.5","276157.700674","Serjania eucardia Radlk.","2","1400.5","28.991378","20.5","13587.46165","Serjania eucardia Radlk.","2","7723.5","416.485894","294.5","13238272.328537"
"860","Serjania faveolata Radlk.","6","24.05","1.167476","0.47662","1.148693","Serjania faveolata Radlk.","6","1090.166667","512.890794","209.38679","92052.566891","Serjania faveolata Radlk.","6","1461.833333","72.037259","29.409088","4529.153883","Serjania faveolata Radlk.","6","7391.5","3557.441876","1452.319564","4412757.442846"
"861","Serjania filicifolia Radlk.","2","24.7","0.848528","0.6","3.446079","Serjania filicifolia Radlk.","2","1226","25.455844","18","276157.700674","Serjania filicifolia Radlk.","2","1866.5","38.890873","27.5","13587.46165","Serjania filicifolia Radlk.","2","4993","947.523087","670","13238272.328537"
"862","Serjania flaviflora Radlk.","3","20.533333","3.716629","2.145797","2.297386","Serjania flaviflora Radlk.","3","1939.333333","1265.330128","730.53869","184105.133783","Serjania flaviflora Radlk.","3","1670.666667","19.604421","11.318618","9058.307767","Serjania flaviflora Radlk.","3","10275.666667","6398.166404","3693.983096","8825514.885691"
"863","Serjania fluminensis Acev.-Rodr.","1","23.9",NA,NA,"6.892158","Serjania fluminensis Acev.-Rodr.","1","1324",NA,NA,"552315.401348","Serjania fluminensis Acev.-Rodr.","1","1418",NA,NA,"27174.923301","Serjania fluminensis Acev.-Rodr.","1","8212",NA,NA,"26476544.657074"
"864","Serjania foveata Griseb.","6","15.55","4.451854","1.817462","1.148693","Serjania foveata Griseb.","6","772.5","297.43285","121.426453","92052.566891","Serjania foveata Griseb.","6","1703.833333","82.261575","33.583147","4529.153883","Serjania foveata Griseb.","6","4100.166667","1448.760907","591.454164","4412757.442846"
"865","Serjania fuscifolia Radlk.","24","23.041667","1.964891","0.401082","0.287173","Serjania fuscifolia Radlk.","24","1350.25","255.722888","52.199216","23013.141723","Serjania fuscifolia Radlk.","24","1484.583333","147.386483","30.08514","1132.288471","Serjania fuscifolia Radlk.","24","8934.125","1808.044832","369.065606","1103189.360711"
"866","Serjania fuscopunctata Radlk.","1","24.1",NA,NA,"6.892158","Serjania fuscopunctata Radlk.","1","1543",NA,NA,"552315.401348","Serjania fuscopunctata Radlk.","1","1874",NA,NA,"27174.923301","Serjania fuscopunctata Radlk.","1","8477",NA,NA,"26476544.657074"
"867","Serjania fuscostriata Radlk.","1","14.2",NA,NA,"6.892158","Serjania fuscostriata Radlk.","1","781",NA,NA,"552315.401348","Serjania fuscostriata Radlk.","1","1605",NA,NA,"27174.923301","Serjania fuscostriata Radlk.","1","3842",NA,NA,"26476544.657074"
"868","Serjania glabrata Kunth","93","23.9","2.891592","0.299844","0.074109","Serjania glabrata Kunth","93","1144.505376","709.591196","73.581179","5938.875283","Serjania glabrata Kunth","93","1605.569892","184.126752","19.093055","292.203476","Serjania glabrata Kunth","93","8100.677419","6372.378943","660.784914","284694.028571"
"869","Serjania glandulosa Ferrucci & Somner","1","20.7",NA,NA,"6.892158","Serjania glandulosa Ferrucci & Somner","1","1440",NA,NA,"552315.401348","Serjania glandulosa Ferrucci & Somner","1","1426",NA,NA,"27174.923301","Serjania glandulosa Ferrucci & Somner","1","8053",NA,NA,"26476544.657074"
"870","Serjania glutinosa Radlk.","51","24.298039","2.433063","0.340697","0.13514","Serjania glutinosa Radlk.","51","1398.490196","292.373143","40.940429","10829.713752","Serjania glutinosa Radlk.","51","1620.470588","107.810269","15.096457","532.841633","Serjania glutinosa Radlk.","51","8782.627451","1977.783294","276.945056","519147.934452"
"871","Serjania goniocarpa Radlk.","38","24.210526","2.270705","0.368357","0.181373","Serjania goniocarpa Radlk.","38","1571.5","665.32718","107.930321","14534.615825","Serjania goniocarpa Radlk.","38","1784.368421","105.587269","17.128517","715.129561","Serjania goniocarpa Radlk.","38","9525.578947","4394.441524","712.872549","696751.175186"
"872","Serjania gracilis Radlk.","12","19.541667","2.425418","0.700158","0.574347","Serjania gracilis Radlk.","12","1537.666667","318.203575","91.85746","46026.283446","Serjania gracilis Radlk.","12","1331.333333","108.894723","31.435199","2264.576942","Serjania gracilis Radlk.","12","11323.75","2144.044611","618.932367","2206378.721423"
"873","Serjania grammatophora Radlk.","4","25.3","0.927362","0.463681","1.72304","Serjania grammatophora Radlk.","4","797","125.880896","62.940448","138078.850337","Serjania grammatophora Radlk.","4","1685","245.844124","122.922062","6793.730825","Serjania grammatophora Radlk.","4","4920.75","1308.782481","654.39124","6619136.164268"
"874","Serjania grandiceps Radlk.","3","25.2","0.173205","0.1","2.297386","Serjania grandiceps Radlk.","3","2110","508.575461","293.626179","184105.133783","Serjania grandiceps Radlk.","3","1349","47.947888","27.682726","9058.307767","Serjania grandiceps Radlk.","3","14628.666667","2881.899085","1663.865213","8825514.885691"
"875","Serjania grandidens Radlk.","4","24.05","1.997498","0.998749","1.72304","Serjania grandidens Radlk.","4","2069.75","1125.386267","562.693134","138078.850337","Serjania grandidens Radlk.","4","1600.5","189.075823","94.537912","6793.730825","Serjania grandidens Radlk.","4","13847","8628.559439","4314.27972","6619136.164268"
"876","Serjania grandifolia Sagot ex Radlk.","35","24.834286","1.091395","0.184479","0.196919","Serjania grandifolia Sagot ex Radlk.","35","2606.485714","892.218694","150.812485","15780.440039","Serjania grandifolia Sagot ex Radlk.","35","1396.028571","171.323994","28.95904","776.42638","Serjania grandifolia Sagot ex Radlk.","35","19658.685714","6823.695526","1153.415061","756472.704488"
"877","Serjania grandis Seem.","12","24.966667","1.560497","0.450477","0.574347","Serjania grandis Seem.","12","1769.416667","778.888889","224.845855","46026.283446","Serjania grandis Seem.","12","1632.25","106.600465","30.772904","2264.576942","Serjania grandis Seem.","12","13320.083333","3839.915351","1108.488081","2206378.721423"
"878","Serjania grosii Schltdl.","20","24.325","2.160379","0.483075","0.344608","Serjania grosii Schltdl.","20","1453.6","734.020321","164.131933","27615.770067","Serjania grosii Schltdl.","20","1824.35","127.409524","28.489636","1358.746165","Serjania grosii Schltdl.","20","8432.2","4426.655166","989.830186","1323827.232854"
"879","Serjania hebecarpa Benth.","64","23.871875","2.035438","0.25443","0.10769","Serjania hebecarpa Benth.","64","1217.0625","374.517716","46.814714","8629.928146","Serjania hebecarpa Benth.","64","1664.546875","121.710942","15.213868","424.608177","Serjania hebecarpa Benth.","64","7202.21875","2454.670873","306.833859","413696.010267"
"880","Serjania heterocarpa Standl.","1","17.1",NA,NA,"6.892158","Serjania heterocarpa Standl.","1","741",NA,NA,"552315.401348","Serjania heterocarpa Standl.","1","1710",NA,NA,"27174.923301","Serjania heterocarpa Standl.","1","3636",NA,NA,"26476544.657074"
"881","Serjania hispida Standl. & Steyerm.","5","22.88","1.903155","0.851117","1.378432","Serjania hispida Standl. & Steyerm.","5","1383","368.930888","164.990909","110463.08027","Serjania hispida Standl. & Steyerm.","5","1788.6","83.688709","37.426728","5434.98466","Serjania hispida Standl. & Steyerm.","5","9628.4","5159.306281","2307.311912","5295308.931415"
"882","Serjania ichthyctona Radlk.","7","23.1","2.253886","0.851889","0.984594","Serjania ichthyctona Radlk.","7","1384.714286","410.494707","155.152416","78902.200193","Serjania ichthyctona Radlk.","7","1384.428571","102.628549","38.789945","3882.1319","Serjania ichthyctona Radlk.","7","9707.142857","2714.634686","1026.035469","3782363.522439"
"883","Serjania ichthyoctona Radlk.","3","22.066667","1.721434","0.99387","2.297386","Serjania ichthyoctona Radlk.","3","1194.333333","126.808254","73.21278","184105.133783","Serjania ichthyoctona Radlk.","3","1319.666667","91.182966","52.64451","9058.307767","Serjania ichthyoctona Radlk.","3","8356.333333","2184.097602","1260.989338","8825514.885691"
"884","Serjania impressa Radlk.","3","22.6","3.935734","2.272297","2.297386","Serjania impressa Radlk.","3","2264","522.242281","301.516722","184105.133783","Serjania impressa Radlk.","3","1596.333333","191.745491","110.704311","9058.307767","Serjania impressa Radlk.","3","12941.666667","3551.495647","2050.456968","8825514.885691"
"885","Serjania incisa Torr.","1","20.2",NA,NA,"6.892158","Serjania incisa Torr.","1","418",NA,NA,"552315.401348","Serjania incisa Torr.","1","1964",NA,NA,"27174.923301","Serjania incisa Torr.","1","2963",NA,NA,"26476544.657074"
"886","Serjania inscripta Radlk.","14","24.45","1.982908","0.529954","0.492297","Serjania inscripta Radlk.","14","2195","799.887204","213.778848","39451.100096","Serjania inscripta Radlk.","14","1304.5","124.941063","33.391904","1941.06595","Serjania inscripta Radlk.","14","18666.857143","5643.340689","1508.246241","1891181.76122"
"887","Serjania insignis Radlk.","1","25.9",NA,NA,"6.892158","Serjania insignis Radlk.","1","2459",NA,NA,"552315.401348","Serjania insignis Radlk.","1","1714",NA,NA,"27174.923301","Serjania insignis Radlk.","1","13637",NA,NA,"26476544.657074"
"888","Serjania lamelligera Radlk.","3","24.266667","0.763763","0.440959","2.297386","Serjania lamelligera Radlk.","3","1177","179.635743","103.712745","184105.133783","Serjania lamelligera Radlk.","3","1416.333333","24.090109","13.908431","9058.307767","Serjania lamelligera Radlk.","3","8754.333333","423.539058","244.530389","8825514.885691"
"889","Serjania lamprophylla Radlk.","2","22","1.555635","1.1","3.446079","Serjania lamprophylla Radlk.","2","1279.5","142.128463","100.5","276157.700674","Serjania lamprophylla Radlk.","2","1486","148.492424","105","13587.46165","Serjania lamprophylla Radlk.","2","8873","1209.152596","855","13238272.328537"
"890","Serjania lancistipula Acev.-Rodr.","1","23.9",NA,NA,"6.892158","Serjania lancistipula Acev.-Rodr.","1","950",NA,NA,"552315.401348","Serjania lancistipula Acev.-Rodr.","1","1439",NA,NA,"27174.923301","Serjania lancistipula Acev.-Rodr.","1","6363",NA,NA,"26476544.657074"
"891","Serjania laruotteana Cambess.","22","21.931818","2.061758","0.439568","0.31328","Serjania laruotteana Cambess.","22","1402.409091","207.858619","44.315606","25105.245516","Serjania laruotteana Cambess.","22","1452.409091","158.448327","33.781297","1235.223786","Serjania laruotteana Cambess.","22","9394.409091","1972.233799","420.481659","1203479.302594"
"892","Serjania laxiflora Radlk.","1","19.3",NA,NA,"6.892158","Serjania laxiflora Radlk.","1","1335",NA,NA,"552315.401348","Serjania laxiflora Radlk.","1","1327",NA,NA,"27174.923301","Serjania laxiflora Radlk.","1","10528",NA,NA,"26476544.657074"
"893","Serjania lethalis A.St.-Hil.","146","23.934932","1.959437","0.162164","0.047207","Serjania lethalis A.St.-Hil.","146","1385.890411","397.726732","32.916099","3782.982201","Serjania lethalis A.St.-Hil.","146","1557.513699","136.162339","11.268875","186.129612","Serjania lethalis A.St.-Hil.","146","9027.335616","2624.317402","217.190054","181346.196281"
"894","Serjania leucosepala Radlk.","4","19.325","4.603169","2.301584","1.72304","Serjania leucosepala Radlk.","4","970.5","608.827014","304.413507","138078.850337","Serjania leucosepala Radlk.","4","1551.5","157.946193","78.973096","6793.730825","Serjania leucosepala Radlk.","4","6542.25","3575.758509","1787.879254","6619136.164268"
"895","Serjania littoralis Sommer & Ferrucci","1","24",NA,NA,"6.892158","Serjania littoralis Sommer & Ferrucci","1","1293",NA,NA,"552315.401348","Serjania littoralis Sommer & Ferrucci","1","1451",NA,NA,"27174.923301","Serjania littoralis Sommer & Ferrucci","1","7901",NA,NA,"26476544.657074"
"896","Serjania longipes Radlk.","1","23.2",NA,NA,"6.892158","Serjania longipes Radlk.","1","1269",NA,NA,"552315.401348","Serjania longipes Radlk.","1","1352",NA,NA,"27174.923301","Serjania longipes Radlk.","1","7704",NA,NA,"26476544.657074"
"897","Serjania longistipula Radlk.","4","14.025","1.071992","0.535996","1.72304","Serjania longistipula Radlk.","4","905.5","256.858586","128.429293","138078.850337","Serjania longistipula Radlk.","4","1520","75.361352","37.680676","6793.730825","Serjania longistipula Radlk.","4","6090.5","1253.693344","626.846672","6619136.164268"
"898","Serjania lucianoi Ferrucci & Coulleri","1","27",NA,NA,"6.892158","Serjania lucianoi Ferrucci & Coulleri","1","680",NA,NA,"552315.401348","Serjania lucianoi Ferrucci & Coulleri","1","1840",NA,NA,"27174.923301","Serjania lucianoi Ferrucci & Coulleri","1","3667",NA,NA,"26476544.657074"
"899","Serjania lundellii Croat","13","24.707692","1.410355","0.391162","0.530166","Serjania lundellii Croat","13","1777.692308","650.121064","180.311141","42485.800104","Serjania lundellii Croat","13","1769.538462","81.244092","22.533057","2090.378715","Serjania lundellii Croat","13","10728.153846","4526.549934","1255.439068","2036657.281313"
"900","Serjania macrocarpa Standl. & Steyerm.","13","23.569231","3.190189","0.884799","0.530166","Serjania macrocarpa Standl. & Steyerm.","13","2324.846154","482.669287","133.868374","42485.800104","Serjania macrocarpa Standl. & Steyerm.","13","1708.538462","82.283671","22.821384","2090.378715","Serjania macrocarpa Standl. & Steyerm.","13","13667.846154","3504.31058","971.920883","2036657.281313"
"901","Serjania macrococca Radlk.","1","18",NA,NA,"6.892158","Serjania macrococca Radlk.","1","901",NA,NA,"552315.401348","Serjania macrococca Radlk.","1","1881",NA,NA,"27174.923301","Serjania macrococca Radlk.","1","3905",NA,NA,"26476544.657074"
"902","Serjania magnistipulata Acev.-Rodr.","1","21.8",NA,NA,"6.892158","Serjania magnistipulata Acev.-Rodr.","1","1028",NA,NA,"552315.401348","Serjania magnistipulata Acev.-Rodr.","1","1349",NA,NA,"27174.923301","Serjania magnistipulata Acev.-Rodr.","1","6119",NA,NA,"26476544.657074"
"903","Serjania mansiana Mart.","25","23.732","1.554488","0.310898","0.275686","Serjania mansiana Mart.","25","1375.2","261.310479","52.262096","22092.616054","Serjania mansiana Mart.","25","1599.32","130.713975","26.142795","1086.996932","Serjania mansiana Mart.","25","8502.72","1897.863306","379.572661","1059061.786283"
"904","Serjania marginata Casar.","92","24.11087","1.748812","0.182326","0.074915","Serjania marginata Casar.","92","1231.228261","461.277612","48.091515","6003.428276","Serjania marginata Casar.","92","1652.51087","158.025697","16.475318","295.379601","Serjania marginata Casar.","92","7346.869565","2974.126952","310.074169","287788.528881"
"905","Serjania matogrossensis Ferrucci & Acev.-Rodr.","1","25.5",NA,NA,"6.892158","Serjania matogrossensis Ferrucci & Acev.-Rodr.","1","1728",NA,NA,"552315.401348","Serjania matogrossensis Ferrucci & Acev.-Rodr.","1","1315",NA,NA,"27174.923301","Serjania matogrossensis Ferrucci & Acev.-Rodr.","1","12843",NA,NA,"26476544.657074"
"906","Serjania membranacea Splitg.","62","23.73871","3.695782","0.469365","0.111164","Serjania membranacea Splitg.","62","2476","1066.534775","135.450052","8908.312925","Serjania membranacea Splitg.","60","1419.65","196.221669","25.332109","452.915388","Serjania membranacea Splitg.","60","17404.533333","8314.796975","1073.435674","441275.744285"
"907","Serjania meridionalis Cambess.","46","22.971739","2.263691","0.333763","0.14983","Serjania meridionalis Cambess.","46","1238.782609","332.937292","49.088926","12006.856551","Serjania meridionalis Cambess.","46","1613.565217","130.231871","19.201642","590.759202","Serjania meridionalis Cambess.","46","7881.130435","2111.87172","311.378498","575577.057762"
"908","Serjania minutiflora Radlk.","7","24.985714","1.118673","0.422819","0.984594","Serjania minutiflora Radlk.","7","1228.428571","187.617392","70.912709","78902.200193","Serjania minutiflora Radlk.","7","1699.571429","110.176914","41.642959","3882.1319","Serjania minutiflora Radlk.","7","7158.571429","1362.030207","514.799029","3782363.522439"
"909","Serjania morii Acev.-Rodr.","1","24.9",NA,NA,"6.892158","Serjania morii Acev.-Rodr.","1","1772",NA,NA,"552315.401348","Serjania morii Acev.-Rodr.","1","1417",NA,NA,"27174.923301","Serjania morii Acev.-Rodr.","1","11359",NA,NA,"26476544.657074"
"910","Serjania mucronulata Radlk.","11","20.627273","3.695968","1.114376","0.62656","Serjania mucronulata Radlk.","11","910.363636","362.582755","109.322814","50210.491032","Serjania mucronulata Radlk.","11","1573.727273","205.670655","62.012036","2470.447573","Serjania mucronulata Radlk.","11","5986.636364","3261.294721","983.317356","2406958.605189"
"911","Serjania multiflora Cambess.","9","19.766667","1.915072","0.638357","0.765795","Serjania multiflora Cambess.","9","1470.111111","181.065212","60.355071","61368.377928","Serjania multiflora Cambess.","9","1333.333333","103.844836","34.614945","3019.435922","Serjania multiflora Cambess.","9","10880","1707.842718","569.280906","2941838.29523"
"912","Serjania neei Acev.-Rodr.","6","21.983333","3.934675","1.606324","1.148693","Serjania neei Acev.-Rodr.","6","914.166667","281.263874","114.825496","92052.566891","Serjania neei Acev.-Rodr.","6","1818.166667","159.143227","64.96995","4529.153883","Serjania neei Acev.-Rodr.","6","4460.333333","1427.637863","582.830717","4412757.442846"
"913","Serjania nigricans Radlk.","1","21.7",NA,NA,"6.892158","Serjania nigricans Radlk.","1","1502",NA,NA,"552315.401348","Serjania nigricans Radlk.","1","1290",NA,NA,"27174.923301","Serjania nigricans Radlk.","1","10236",NA,NA,"26476544.657074"
"914","Serjania noxia Cambess.","16","23.7","2.076215","0.519054","0.43076","Serjania noxia Cambess.","16","1557.3125","387.668883","96.917221","34519.712584","Serjania noxia Cambess.","16","1423.4375","176.251324","44.062831","1698.432706","Serjania noxia Cambess.","16","11304.0625","2899.139193","724.784798","1654784.041067"
"915","Serjania nutans Poepp. & Endl.","10","23.79","1.895287","0.599342","0.689216","Serjania nutans Poepp. & Endl.","10","1972.8","917.82373","290.241348","55231.540135","Serjania nutans Poepp. & Endl.","10","1413.8","130.656292","41.317147","2717.49233","Serjania nutans Poepp. & Endl.","10","15937.6","6069.166943","1919.239104","2647654.465707"
"916","Serjania oaxacana Standl.","1","26.4",NA,NA,"6.892158","Serjania oaxacana Standl.","1","990",NA,NA,"552315.401348","Serjania oaxacana Standl.","1","1980",NA,NA,"27174.923301","Serjania oaxacana Standl.","1","5195",NA,NA,"26476544.657074"
"917","Serjania oblongifolia Radlk.","7","24.942857","0.923503","0.349051","0.984594","Serjania oblongifolia Radlk.","7","3083.714286","834.961419","315.585753","78902.200193","Serjania oblongifolia Radlk.","7","1315.142857","113.845551","43.029574","3882.1319","Serjania oblongifolia Radlk.","7","21487.285714","7169.268692","2709.728863","3782363.522439"
"918","Serjania obtusidentata Radlk.","27","23.881481","1.451004","0.279246","0.255265","Serjania obtusidentata Radlk.","27","1519.851852","541.066376","104.128273","20456.125976","Serjania obtusidentata Radlk.","27","1495.62963","144.311935","27.772845","1006.478641","Serjania obtusidentata Radlk.","27","10574.148148","4235.222251","815.068902","980612.765077"
"919","Serjania orbicularis Radlk.","14","23.564286","2.603136","0.695717","0.492297","Serjania orbicularis Radlk.","14","1445.785714","360.62599","96.38135","39451.100096","Serjania orbicularis Radlk.","14","1586.214286","115.170228","30.780538","1941.06595","Serjania orbicularis Radlk.","14","8889.714286","2386.525393","637.82574","1891181.76122"
"920","Serjania ovalifolia Radlk.","34","24.702941","1.910812","0.327702","0.202711","Serjania ovalifolia Radlk.","34","1456.441176","330.455442","56.672641","16244.570628","Serjania ovalifolia Radlk.","34","1567","99.535893","17.070265","799.26245","Serjania ovalifolia Radlk.","34","9390.176471","1889.209623","323.996777","778721.901679"
"921","Serjania oxyphylla Kunth","4","15.3","5.636193","2.818096","1.72304","Serjania oxyphylla Kunth","4","593.75","106.434252","53.217126","138078.850337","Serjania oxyphylla Kunth","4","1421.25","102.350297","51.175148","6793.730825","Serjania oxyphylla Kunth","4","4758.25","1193.907415","596.953707","6619136.164268"
"922","Serjania oxytoma Radlk.","1","26.8",NA,NA,"6.892158","Serjania oxytoma Radlk.","1","1632",NA,NA,"552315.401348","Serjania oxytoma Radlk.","1","1536",NA,NA,"27174.923301","Serjania oxytoma Radlk.","1","10932",NA,NA,"26476544.657074"
"923","Serjania paleata Radlk.","1","20",NA,NA,"6.892158","Serjania paleata Radlk.","1","1571",NA,NA,"552315.401348","Serjania paleata Radlk.","1","1219",NA,NA,"27174.923301","Serjania paleata Radlk.","1","11172",NA,NA,"26476544.657074"
"924","Serjania paludosa Cambess.","22","24.304545","1.497769","0.319325","0.31328","Serjania paludosa Cambess.","22","838.409091","248.678155","53.018361","25105.245516","Serjania paludosa Cambess.","22","1647.318182","134.218509","28.615482","1235.223786","Serjania paludosa Cambess.","22","5140.136364","1461.491453","311.591025","1203479.302594"
"925","Serjania paniculata Kunth","31","24.090323","2.576607","0.462772","0.222328","Serjania paniculata Kunth","31","1682.096774","819.701098","147.222663","17816.62585","Serjania paniculata Kunth","30","1757.766667","151.009633","27.570461","905.830777","Serjania paniculata Kunth","30","10502.566667","5449.953399","995.020805","882551.488569"
"926","Serjania pannifolia Radlk.","8","23.75","2.225181","0.78672","0.86152","Serjania pannifolia Radlk.","8","1807.5","814.966608","288.134207","69039.425168","Serjania pannifolia Radlk.","8","1519.75","136.956458","48.42142","3396.865413","Serjania pannifolia Radlk.","8","11857.5","5641.518033","1994.577829","3309568.082134"
"927","Serjania paradoxa Radlk.","25","22.548","1.735924","0.347185","0.275686","Serjania paradoxa Radlk.","25","1093.4","340.84564","68.169128","22092.616054","Serjania paradoxa Radlk.","25","1448.48","120.973523","24.194705","1086.996932","Serjania paradoxa Radlk.","25","7754.16","2775.272609","555.054522","1059061.786283"
"928","Serjania parvifolia Kunth","2","19.05","6.858936","4.85","3.446079","Serjania parvifolia Kunth","2","1163.5","284.964033","201.5","276157.700674","Serjania parvifolia Kunth","2","1501","384.666089","272","13587.46165","Serjania parvifolia Kunth","2","7897.5","768.625071","543.5","13238272.328537"
"929","Serjania paucidentata DC.","90","25.013333","1.694684","0.178635","0.07658","Serjania paucidentata DC.","90","2120.211111","712.413866","75.095015","6136.837793","Serjania paucidentata DC.","90","1547.644444","156.720843","16.519827","301.943592","Serjania paucidentata DC.","90","13389.977778","4278.896117","451.035253","294183.829523"
"930","Serjania pedicellaris Radlk.","3","26.066667","0.208167","0.120185","2.297386","Serjania pedicellaris Radlk.","3","2500.666667","780.307845","450.510944","184105.133783","Serjania pedicellaris Radlk.","3","1661.333333","62.88349","36.3058","9058.307767","Serjania pedicellaris Radlk.","3","15822","4047.502316","2336.826552","8825514.885691"
"931","Serjania perulacea Radlk.","26","23.061538","3.080529","0.604141","0.265083","Serjania perulacea Radlk.","26","1177.269231","269.748558","52.902045","21242.900052","Serjania perulacea Radlk.","26","1683.461538","145.995132","28.632001","1045.189358","Serjania perulacea Radlk.","26","7221.961538","2146.07326","420.879593","1018328.640657"
"932","Serjania peruviana Radlk.","4","19.225","3.313986","1.656993","1.72304","Serjania peruviana Radlk.","4","924.25","244.523175","122.261588","138078.850337","Serjania peruviana Radlk.","4","1413.25","117.978458","58.989229","6793.730825","Serjania peruviana Radlk.","4","6753.5","1240.428018","620.214009","6619136.164268"
"933","Serjania pinnatifolia Radlk.","20","22.49","1.550518","0.346706","0.344608","Serjania pinnatifolia Radlk.","20","1179.9","305.207936","68.246569","27615.770067","Serjania pinnatifolia Radlk.","20","1511.7","133.623627","29.879151","1358.746165","Serjania pinnatifolia Radlk.","20","7945.9","2330.443258","521.102954","1323827.232854"
"934","Serjania piscatoria Radlk.","1","21.5",NA,NA,"6.892158","Serjania piscatoria Radlk.","1","1250",NA,NA,"552315.401348","Serjania piscatoria Radlk.","1","1380",NA,NA,"27174.923301","Serjania piscatoria Radlk.","1","9192",NA,NA,"26476544.657074"
