"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"89","Mikania marinii Cabrera","1","5.655117",NA,NA,"7.4e-05","Mikania marinii Cabrera","1","6.942157",NA,NA,"0.139413","Mikania marinii Cabrera","1","7.225481",NA,NA,"0.011337","Mikania marinii Cabrera","1","8.449128",NA,NA,"0.151306"
"90","Mikania mathewsii B.L.Rob.","2","5.699607","0.000473","0.000334","3.7e-05","Mikania mathewsii B.L.Rob.","2","7.888782","0.587907","0.415713","0.069706","Mikania mathewsii B.L.Rob.","2","7.21301","0.00938","0.006633","0.005669","Mikania mathewsii B.L.Rob.","2","10.011394","0.728707","0.515274","0.075653"
"91","Mikania michelangeliana Steyerm.","2","5.675671","0.030058","0.021254","3.7e-05","Mikania michelangeliana Steyerm.","2","8.027878","0.500242","0.353725","0.069706","Mikania michelangeliana Steyerm.","2","7.141663","0.068248","0.048259","0.005669","Mikania michelangeliana Steyerm.","2","9.985688","0.019311","0.013655","0.075653"
"92","Mikania microcephala DC.","14","5.686861","0.006177","0.001651","5e-06","Mikania microcephala DC.","14","7.254043","0.147967","0.039546","0.009958","Mikania microcephala DC.","14","7.249269","0.083081","0.022204","0.00081","Mikania microcephala DC.","14","9.230415","0.140794","0.037629","0.010808"
"93","Mikania microdonta DC.","9","5.680768","0.008179","0.002726","8e-06","Mikania microdonta DC.","9","7.323531","0.192559","0.064186","0.01549","Mikania microdonta DC.","9","7.161395","0.086801","0.028934","0.00126","Mikania microdonta DC.","9","9.339565","0.19268","0.064227","0.016812"
"94","Mikania microptera DC.","23","5.692873","0.00988","0.00206","3e-06","Mikania microptera DC.","23","7.520066","0.525543","0.109583","0.006061","Mikania microptera DC.","23","7.318129","0.091858","0.019154","0.000493","Mikania microptera DC.","23","9.378672","0.435976","0.090907","0.006579"
"95","Mikania montana B.L.Rob.","2","5.655274","0.00866","0.006124","3.7e-05","Mikania montana B.L.Rob.","2","7.475269","0.267396","0.189078","0.069706","Mikania montana B.L.Rob.","2","7.191347","0.018105","0.012802","0.005669","Mikania montana B.L.Rob.","2","9.117159","0.256892","0.18165","0.075653"
"96","Mikania multinervia Turcz.","1","5.64102",NA,NA,"7.4e-05","Mikania multinervia Turcz.","1","7.338888",NA,NA,"0.139413","Mikania multinervia Turcz.","1","6.943122",NA,NA,"0.011337","Mikania multinervia Turcz.","1","9.300638",NA,NA,"0.151306"
"97","Mikania myriocephala DC.","7","5.687411","0.007585","0.002867","1.1e-05","Mikania myriocephala DC.","7","6.878095","0.350713","0.132557","0.019916","Mikania myriocephala DC.","7","7.246828","0.072402","0.027365","0.00162","Mikania myriocephala DC.","7","8.896538","0.323537","0.122285","0.021615"
"98","Mikania neblinensis Aristeg.","1","5.664522",NA,NA,"7.4e-05","Mikania neblinensis Aristeg.","1","8.203304",NA,NA,"0.139413","Mikania neblinensis Aristeg.","1","7.058758",NA,NA,"0.011337","Mikania neblinensis Aristeg.","1","10.179717",NA,NA,"0.151306"
"99","Mikania nemorosa Klatt","31","5.687079","0.012648","0.002272","2e-06","Mikania nemorosa Klatt","31","7.83471","0.422015","0.075796","0.004497","Mikania nemorosa Klatt","31","7.227752","0.101644","0.018256","0.000366","Mikania nemorosa Klatt","31","9.797892","0.457422","0.082155","0.004881"
"100","Mikania nigricans Gardner","3","5.691863","0.006899","0.003983","2.5e-05","Mikania nigricans Gardner","3","7.572673","0.157831","0.091124","0.046471","Mikania nigricans Gardner","3","7.223134","0.058667","0.033871","0.003779","Mikania nigricans Gardner","3","9.451607","0.115801","0.066858","0.050435"
"101","Mikania obovata DC.","18","5.693223","0.006892","0.001624","4e-06","Mikania obovata DC.","18","6.972966","0.417525","0.098412","0.007745","Mikania obovata DC.","18","7.323563","0.091126","0.021479","0.00063","Mikania obovata DC.","18","8.832601","0.430138","0.101384","0.008406"
"102","Mikania odoratissima Urb.","1","5.703949",NA,NA,"7.4e-05","Mikania odoratissima Urb.","1","7.30586",NA,NA,"0.139413","Mikania odoratissima Urb.","1","7.519692",NA,NA,"0.011337","Mikania odoratissima Urb.","1","9.126524",NA,NA,"0.151306"
"103","Mikania oopetala Urb. & Nied.","5","5.694285","0.006898","0.003085","1.5e-05","Mikania oopetala Urb. & Nied.","5","7.296461","0.117743","0.052656","0.027883","Mikania oopetala Urb. & Nied.","5","7.480687","0.09378","0.04194","0.002267","Mikania oopetala Urb. & Nied.","5","8.980202","0.22906","0.102439","0.030261"
"104","Mikania oreimeles B.L.Rob.","1","5.650557",NA,NA,"7.4e-05","Mikania oreimeles B.L.Rob.","1","7.144407",NA,NA,"0.139413","Mikania oreimeles B.L.Rob.","1","7.33106",NA,NA,"0.011337","Mikania oreimeles B.L.Rob.","1","8.399535",NA,NA,"0.151306"
"105","Mikania pachyphylla Urb.","1","5.689176",NA,NA,"7.4e-05","Mikania pachyphylla Urb.","1","7.987524",NA,NA,"0.139413","Mikania pachyphylla Urb.","1","7.309881",NA,NA,"0.011337","Mikania pachyphylla Urb.","1","9.525516",NA,NA,"0.151306"
"106","Mikania paniculata DC.","1","5.695246",NA,NA,"7.4e-05","Mikania paniculata DC.","1","7.092574",NA,NA,"0.139413","Mikania paniculata DC.","1","7.269617",NA,NA,"0.011337","Mikania paniculata DC.","1","9.020269",NA,NA,"0.151306"
"107","Mikania pannosa Baker","9","5.678605","0.008337","0.002779","8e-06","Mikania pannosa Baker","9","7.76882","0.262119","0.087373","0.01549","Mikania pannosa Baker","9","7.288497","0.058468","0.019489","0.00126","Mikania pannosa Baker","9","9.700923","0.187666","0.062555","0.016812"
"108","Mikania papillosa Klatt","1","5.664868",NA,NA,"7.4e-05","Mikania papillosa Klatt","1","7.133296",NA,NA,"0.139413","Mikania papillosa Klatt","1","7.333676",NA,NA,"0.011337","Mikania papillosa Klatt","1","9.299724",NA,NA,"0.151306"
"109","Mikania parodii Cabrera","3","5.684936","0.022829","0.01318","2.5e-05","Mikania parodii Cabrera","3","7.149517","0.203035","0.117222","0.046471","Mikania parodii Cabrera","3","7.385002","0.06167","0.035605","0.003779","Mikania parodii Cabrera","3","8.827876","0.297105","0.171534","0.050435"
"110","Mikania parvicapitulata Hieron.","4","5.672815","0.01444","0.00722","1.8e-05","Mikania parvicapitulata Hieron.","4","7.342569","0.369025","0.184512","0.034853","Mikania parvicapitulata Hieron.","4","7.227273","0.077303","0.038652","0.002834","Mikania parvicapitulata Hieron.","4","9.187207","0.135761","0.06788","0.037827"
"111","Mikania pennellii B.L.Rob.","1","5.691541",NA,NA,"7.4e-05","Mikania pennellii B.L.Rob.","1","8.432942",NA,NA,"0.139413","Mikania pennellii B.L.Rob.","1","7.275172",NA,NA,"0.011337","Mikania pennellii B.L.Rob.","1","10.122503",NA,NA,"0.151306"
"112","Mikania periplocifolia Hook. & Arn.","11","5.696399","0.004056","0.001223","7e-06","Mikania periplocifolia Hook. & Arn.","11","7.028855","0.286822","0.08648","0.012674","Mikania periplocifolia Hook. & Arn.","11","7.4652","0.110734","0.033388","0.001031","Mikania periplocifolia Hook. & Arn.","11","8.688076","0.500736","0.150978","0.013755"
"113","Mikania pernambucensis Gardner","1","5.701947",NA,NA,"7.4e-05","Mikania pernambucensis Gardner","1","6.51323",NA,NA,"0.139413","Mikania pernambucensis Gardner","1","7.425358",NA,NA,"0.011337","Mikania pernambucensis Gardner","1","8.167919",NA,NA,"0.151306"
"114","Mikania phaeoclados Mart. ex Baker","16","5.680584","0.005731","0.001433","5e-06","Mikania phaeoclados Mart. ex Baker","16","7.206499","0.208299","0.052075","0.008713","Mikania phaeoclados Mart. ex Baker","16","7.197816","0.083301","0.020825","0.000709","Mikania phaeoclados Mart. ex Baker","16","9.130986","0.292716","0.073179","0.009457"
"115","Mikania pichinchensis Hieron.","4","5.663305","0.01541","0.007705","1.8e-05","Mikania pichinchensis Hieron.","4","7.579161","0.615491","0.307746","0.034853","Mikania pichinchensis Hieron.","4","7.006136","0.045689","0.022844","0.002834","Mikania pichinchensis Hieron.","4","9.556126","0.555565","0.277782","0.037827"
"116","Mikania pilosa Baker","3","5.683633","0.003084","0.001781","2.5e-05","Mikania pilosa Baker","3","7.302883","0.251932","0.145453","0.046471","Mikania pilosa Baker","3","7.195076","0.064089","0.037002","0.003779","Mikania pilosa Baker","3","9.232241","0.10994","0.063474","0.050435"
"117","Mikania pohliana Sch.Bip. ex Baker","2","5.685279","0.00024","0.00017","3.7e-05","Mikania pohliana Sch.Bip. ex Baker","2","7.181203","0.005917","0.004184","0.069706","Mikania pohliana Sch.Bip. ex Baker","2","7.363278","0.00269","0.001902","0.005669","Mikania pohliana Sch.Bip. ex Baker","2","9.254638","0.004871","0.003444","0.075653"
"118","Mikania popayanensis Hieron.","1","5.642793",NA,NA,"7.4e-05","Mikania popayanensis Hieron.","1","7.432484",NA,NA,"0.139413","Mikania popayanensis Hieron.","1","6.827629",NA,NA,"0.011337","Mikania popayanensis Hieron.","1","9.900684",NA,NA,"0.151306"
"119","Mikania populifolia Gardner","3","5.680989","0.010435","0.006025","2.5e-05","Mikania populifolia Gardner","3","7.27597","0.095898","0.055367","0.046471","Mikania populifolia Gardner","3","7.228627","0.15547","0.089761","0.003779","Mikania populifolia Gardner","3","9.338092","0.206661","0.119316","0.050435"
"120","Mikania porosa Urb.","1","5.689853",NA,NA,"7.4e-05","Mikania porosa Urb.","1","7.483244",NA,NA,"0.139413","Mikania porosa Urb.","1","7.41216",NA,NA,"0.011337","Mikania porosa Urb.","1","9.494692",NA,NA,"0.151306"
"121","Mikania pseudohoffmanniana G.M.Barroso","1","5.674868",NA,NA,"7.4e-05","Mikania pseudohoffmanniana G.M.Barroso","1","7.281386",NA,NA,"0.139413","Mikania pseudohoffmanniana G.M.Barroso","1","7.234177",NA,NA,"0.011337","Mikania pseudohoffmanniana G.M.Barroso","1","9.399969",NA,NA,"0.151306"
"122","Mikania psilostachya DC.","165","5.694231","0.008106","0.000631","0","Mikania psilostachya DC.","165","7.642973","0.408279","0.031784","0.000845","Mikania psilostachya DC.","164","7.283662","0.121374","0.009478","6.9e-05","Mikania psilostachya DC.","164","9.578324","0.415672","0.032459","0.000923"
"123","Mikania pterocaula Sch.Bip. ex Klatt","2","5.688455","0.013403","0.009477","3.7e-05","Mikania pterocaula Sch.Bip. ex Klatt","2","7.479547","0.068232","0.048247","0.069706","Mikania pterocaula Sch.Bip. ex Klatt","2","7.4427","0.038926","0.027525","0.005669","Mikania pterocaula Sch.Bip. ex Klatt","2","9.113823","0.691596","0.489032","0.075653"
"124","Mikania pteropoda DC.","1","5.672464",NA,NA,"7.4e-05","Mikania pteropoda DC.","1","7.561642",NA,NA,"0.139413","Mikania pteropoda DC.","1","7.06732",NA,NA,"0.011337","Mikania pteropoda DC.","1","9.525516",NA,NA,"0.151306"
"125","Mikania pyramidata Donn.Sm.","15","5.67588","0.013581","0.003507","5e-06","Mikania pyramidata Donn.Sm.","15","7.706418","0.351942","0.090871","0.009294","Mikania pyramidata Donn.Sm.","15","7.369025","0.095058","0.024544","0.000756","Mikania pyramidata Donn.Sm.","15","9.322631","0.395902","0.102221","0.010087"
"126","Mikania roraimensis B.L.Rob.","1","5.693227",NA,NA,"7.4e-05","Mikania roraimensis B.L.Rob.","1","7.427144",NA,NA,"0.139413","Mikania roraimensis B.L.Rob.","1","7.423568",NA,NA,"0.011337","Mikania roraimensis B.L.Rob.","1","9.464052",NA,NA,"0.151306"
"127","Mikania rotundifolia G.M.Barroso","3","5.688483","0.007152","0.004129","2.5e-05","Mikania rotundifolia G.M.Barroso","3","7.192726","0.44144","0.254866","0.046471","Mikania rotundifolia G.M.Barroso","3","7.206296","0.056377","0.032549","0.003779","Mikania rotundifolia G.M.Barroso","3","9.043851","0.47208","0.272556","0.050435"
"128","Mikania rubella Lingelsh.","1","5.690191",NA,NA,"7.4e-05","Mikania rubella Lingelsh.","1","6.995766",NA,NA,"0.139413","Mikania rubella Lingelsh.","1","7.337588",NA,NA,"0.011337","Mikania rubella Lingelsh.","1","9.16199",NA,NA,"0.151306"
"129","Mikania rufa Benth.","10","5.656048","0.010434","0.0033","7e-06","Mikania rufa Benth.","10","7.248915","0.318743","0.100795","0.013941","Mikania rufa Benth.","10","6.991129","0.126907","0.040132","0.001134","Mikania rufa Benth.","10","9.50932","0.25995","0.082203","0.015131"
"130","Mikania rufescens Sch.Bip. ex Baker","4","5.684835","0.016694","0.008347","1.8e-05","Mikania rufescens Sch.Bip. ex Baker","4","7.344506","0.235183","0.117592","0.034853","Mikania rufescens Sch.Bip. ex Baker","4","7.187727","0.114758","0.057379","0.002834","Mikania rufescens Sch.Bip. ex Baker","4","9.142962","0.226496","0.113248","0.037827"
"131","Mikania rusbyi B.L.Rob.","1","5.671087",NA,NA,"7.4e-05","Mikania rusbyi B.L.Rob.","1","6.875232",NA,NA,"0.139413","Mikania rusbyi B.L.Rob.","1","7.388946",NA,NA,"0.011337","Mikania rusbyi B.L.Rob.","1","8.905851",NA,NA,"0.151306"
"132","Mikania saltensis Hieron.","1","5.661744",NA,NA,"7.4e-05","Mikania saltensis Hieron.","1","7.110696",NA,NA,"0.139413","Mikania saltensis Hieron.","1","7.30317",NA,NA,"0.011337","Mikania saltensis Hieron.","1","8.558143",NA,NA,"0.151306"
"133","Mikania salviifolia Gardner","3","5.685562","0.000784","0.000453","2.5e-05","Mikania salviifolia Gardner","3","7.287436","0.145618","0.084073","0.046471","Mikania salviifolia Gardner","3","7.243409","0.017625","0.010176","0.003779","Mikania salviifolia Gardner","3","9.26581","0.030611","0.017673","0.050435"
"134","Mikania schenckii Hieron.","3","5.670592","0.010349","0.005975","2.5e-05","Mikania schenckii Hieron.","3","7.433102","0.105093","0.060675","0.046471","Mikania schenckii Hieron.","3","7.109798","0.081858","0.047261","0.003779","Mikania schenckii Hieron.","3","9.536597","0.233653","0.1349","0.050435"
"135","Mikania schultzii B.L.Rob.","1","5.666946",NA,NA,"7.4e-05","Mikania schultzii B.L.Rob.","1","6.570883",NA,NA,"0.139413","Mikania schultzii B.L.Rob.","1","7.400621",NA,NA,"0.011337","Mikania schultzii B.L.Rob.","1","8.03948",NA,NA,"0.151306"
"136","Mikania sericea Hook. & Arn.","1","5.682389",NA,NA,"7.4e-05","Mikania sericea Hook. & Arn.","1","7.469084",NA,NA,"0.139413","Mikania sericea Hook. & Arn.","1","7.252762",NA,NA,"0.011337","Mikania sericea Hook. & Arn.","1","9.320808",NA,NA,"0.151306"
"137","Mikania smaragdina Dusén ex Malme","1","5.686128",NA,NA,"7.4e-05","Mikania smaragdina Dusén ex Malme","1","7.221836",NA,NA,"0.139413","Mikania smaragdina Dusén ex Malme","1","7.220374",NA,NA,"0.011337","Mikania smaragdina Dusén ex Malme","1","9.231613",NA,NA,"0.151306"
"138","Mikania smilacina DC.","7","5.685923","0.004914","0.001857","1.1e-05","Mikania smilacina DC.","7","7.259417","0.18224","0.06888","0.019916","Mikania smilacina DC.","7","7.298556","0.055968","0.021154","0.00162","Mikania smilacina DC.","7","9.238254","0.121651","0.04598","0.021615"
"139","Mikania speciosa DC.","8","5.669358","0.017577","0.006214","9e-06","Mikania speciosa DC.","8","7.034443","0.266401","0.094187","0.017427","Mikania speciosa DC.","8","7.26452","0.129982","0.045956","0.001417","Mikania speciosa DC.","8","9.042368","0.337168","0.119207","0.018913"
"140","Mikania sprucei Baker","22","5.69057","0.010326","0.002202","3e-06","Mikania sprucei Baker","22","7.953928","0.1918","0.040892","0.006337","Mikania sprucei Baker","22","7.223606","0.093944","0.020029","0.000515","Mikania sprucei Baker","22","9.849879","0.251327","0.053583","0.006878"
"141","Mikania steinbachii B.L.Rob.","3","5.690722","0.009655","0.005574","2.5e-05","Mikania steinbachii B.L.Rob.","3","6.953907","0.107516","0.062074","0.046471","Mikania steinbachii B.L.Rob.","3","7.23317","0.112566","0.06499","0.003779","Mikania steinbachii B.L.Rob.","3","9.206031","0.221416","0.127835","0.050435"
"142","Mikania stereodes B.L.Rob.","1","5.678977",NA,NA,"7.4e-05","Mikania stereodes B.L.Rob.","1","7.683404",NA,NA,"0.139413","Mikania stereodes B.L.Rob.","1","7.153052",NA,NA,"0.011337","Mikania stereodes B.L.Rob.","1","9.517678",NA,NA,"0.151306"
"143","Mikania stevensiana Britton","1","5.689853",NA,NA,"7.4e-05","Mikania stevensiana Britton","1","7.520235",NA,NA,"0.139413","Mikania stevensiana Britton","1","7.406103",NA,NA,"0.011337","Mikania stevensiana Britton","1","9.488502",NA,NA,"0.151306"
"144","Mikania stuebelii Hieron.","24","5.660146","0.018454","0.003767","3e-06","Mikania stuebelii Hieron.","24","7.327759","0.509807","0.104064","0.005809","Mikania stuebelii Hieron.","24","7.076455","0.160901","0.032844","0.000472","Mikania stuebelii Hieron.","24","9.456832","0.394774","0.080583","0.006304"
"145","Mikania stygia B.L.Rob.","1","5.68443",NA,NA,"7.4e-05","Mikania stygia B.L.Rob.","1","8.363576",NA,NA,"0.139413","Mikania stygia B.L.Rob.","1","7.000334",NA,NA,"0.011337","Mikania stygia B.L.Rob.","1","10.49244",NA,NA,"0.151306"
"146","Mikania stylosa Gardner","8","5.675014","0.007648","0.002704","9e-06","Mikania stylosa Gardner","8","7.385671","0.138189","0.048857","0.017427","Mikania stylosa Gardner","8","7.122649","0.064092","0.02266","0.001417","Mikania stylosa Gardner","8","9.425926","0.162066","0.057299","0.018913"
"147","Mikania sylvatica Klatt","26","5.66664","0.014813","0.002905","3e-06","Mikania sylvatica Klatt","26","7.712877","0.421389","0.082641","0.005362","Mikania sylvatica Klatt","26","7.163038","0.119289","0.023394","0.000436","Mikania sylvatica Klatt","26","9.640254","0.34011","0.066701","0.005819"
"148","Mikania szyszylowiczii Hieron.","9","5.662391","0.010458","0.003486","8e-06","Mikania szyszylowiczii Hieron.","9","7.280932","0.488414","0.162805","0.01549","Mikania szyszylowiczii Hieron.","9","7.064436","0.067653","0.022551","0.00126","Mikania szyszylowiczii Hieron.","9","9.329644","0.3353","0.111767","0.016812"
"149","Mikania tambillensis Hieron.","1","5.665215",NA,NA,"7.4e-05","Mikania tambillensis Hieron.","1","7.153834",NA,NA,"0.139413","Mikania tambillensis Hieron.","1","7.204893",NA,NA,"0.011337","Mikania tambillensis Hieron.","1","9.031094",NA,NA,"0.151306"
"150","Mikania testudinaria DC.","6","5.677621","0.010444","0.004264","1.2e-05","Mikania testudinaria DC.","6","7.472553","0.197299","0.080547","0.023235","Mikania testudinaria DC.","6","7.142327","0.065106","0.026579","0.00189","Mikania testudinaria DC.","6","9.397319","0.199386","0.081399","0.025218"
"151","Mikania trachodes B.L.Rob.","1","5.646683",NA,NA,"7.4e-05","Mikania trachodes B.L.Rob.","1","7.79688",NA,NA,"0.139413","Mikania trachodes B.L.Rob.","1","7.153052",NA,NA,"0.011337","Mikania trachodes B.L.Rob.","1","9.050406",NA,NA,"0.151306"
"152","Mikania trachypleura B.L.Rob.","2","5.685605","0.007441","0.005262","3.7e-05","Mikania trachypleura B.L.Rob.","2","7.313486","0.054184","0.038314","0.069706","Mikania trachypleura B.L.Rob.","2","7.268393","0.06998","0.049483","0.005669","Mikania trachypleura B.L.Rob.","2","9.157914","0.245857","0.173847","0.075653"
"153","Mikania triangularis Baker","3","5.681244","0.005122","0.002957","2.5e-05","Mikania triangularis Baker","3","7.28176","0.227324","0.131246","0.046471","Mikania triangularis Baker","3","7.22303","0.061297","0.03539","0.003779","Mikania triangularis Baker","3","9.267163","0.137931","0.079634","0.050435"
