"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"258","Strychnos nicaraguensis Huft","3","5.698711","0.003039","0.001755","3e-05","Strychnos nicaraguensis Huft","3","7.716029","0.147623","0.08523","0.054812","Strychnos nicaraguensis Huft","3","7.477567","0.048558","0.028035","0.004756","Strychnos nicaraguensis Huft","3","9.494145","0.125211","0.072291","0.059862"
"259","Strychnos tseasnum Krukoff & Barneby","2","5.695917","0.001901","0.001344","4.5e-05","Strychnos tseasnum Krukoff & Barneby","2","7.837497","0.080884","0.057194","0.082218","Strychnos tseasnum Krukoff & Barneby","2","7.160869","0.054885","0.03881","0.007133","Strychnos tseasnum Krukoff & Barneby","2","9.852977","0.139152","0.098395","0.089793"
"260","Chiococca caputensis Lorence & C.M.Taylor","1","5.698602",NA,NA,"9e-05","Chiococca caputensis Lorence & C.M.Taylor","1","7.847763",NA,NA,"0.164437","Chiococca caputensis Lorence & C.M.Taylor","1","7.416378",NA,NA,"0.014267","Chiococca caputensis Lorence & C.M.Taylor","1","9.659759",NA,NA,"0.179585"
"261","Chiococca pachyphylla Wernham","35","5.675512","0.012138","0.002052","3e-06","Chiococca pachyphylla Wernham","35","7.333904","0.553055","0.093483","0.004698","Chiococca pachyphylla Wernham","34","7.38969","0.123964","0.02126","0.00042","Chiococca pachyphylla Wernham","34","9.00535","0.571777","0.098059","0.005282"
"262","Chomelia malaneoides Müll.Arg.","42","5.697002","0.004881","0.000753","2e-06","Chomelia malaneoides Müll.Arg.","42","7.807394","0.291585","0.044993","0.003915","Chomelia malaneoides Müll.Arg.","42","7.2396","0.109629","0.016916","0.00034","Chomelia malaneoides Müll.Arg.","42","9.7419","0.30865","0.047626","0.004276"
"263","Chomelia monachinoi Steyerm.","3","5.70217","0.00084","0.000485","3e-05","Chomelia monachinoi Steyerm.","3","7.684664","0.197308","0.113916","0.054812","Chomelia monachinoi Steyerm.","3","7.445882","0.018877","0.010899","0.004756","Chomelia monachinoi Steyerm.","3","9.420446","0.090882","0.052471","0.059862"
"264","Denscantia macrobracteata E.L.Cabral & Bacigalupo","2","5.696926","0","0","4.5e-05","Denscantia macrobracteata E.L.Cabral & Bacigalupo","2","7.771438","0.066456","0.046991","0.082218","Denscantia macrobracteata E.L.Cabral & Bacigalupo","2","7.284129","0.004853","0.003432","0.007133","Denscantia macrobracteata E.L.Cabral & Bacigalupo","2","9.583902","0.001168","0.000826","0.089793"
"265","Galium azuayicum Dempster","1","5.668328",NA,NA,"9e-05","Galium azuayicum Dempster","1","6.338594",NA,NA,"0.164437","Galium azuayicum Dempster","1","7.162397",NA,NA,"0.014267","Galium azuayicum Dempster","1","8.550628",NA,NA,"0.179585"
"266","Galium canescens Kunth","14","5.657151","0.017237","0.004607","6e-06","Galium canescens Kunth","14","7.259091","0.415491","0.111045","0.011745","Galium canescens Kunth","14","7.143884","0.132959","0.035535","0.001019","Galium canescens Kunth","14","9.330224","0.346816","0.09269","0.012828"
"267","Galium ecuadoricum Dempster","3","5.662293","0.009578","0.00553","3e-05","Galium ecuadoricum Dempster","3","6.759806","0.202856","0.117119","0.054812","Galium ecuadoricum Dempster","3","7.17213","0.100801","0.058197","0.004756","Galium ecuadoricum Dempster","3","8.864907","0.257801","0.148841","0.059862"
"268","Galium mexicanum Kunth","32","5.668018","0.010236","0.001809","3e-06","Galium mexicanum Kunth","32","6.830759","0.399795","0.070674","0.005139","Galium mexicanum Kunth","32","7.45167","0.094176","0.016648","0.000446","Galium mexicanum Kunth","32","8.560739","0.35896","0.063456","0.005612"
"269","Galium obovatum Kunth","25","5.654151","0.015253","0.003051","4e-06","Galium obovatum Kunth","25","7.209476","0.449974","0.089995","0.006577","Galium obovatum Kunth","25","7.107579","0.168494","0.033699","0.000571","Galium obovatum Kunth","25","9.2491","0.515193","0.103039","0.007183"
"270","Malanea glabra A.Rich.","66","5.696366","0.005642","0.000694","1e-06","Malanea glabra A.Rich.","66","7.546979","0.424123","0.052206","0.002491","Malanea glabra A.Rich.","66","7.325211","0.084274","0.010373","0.000216","Malanea glabra A.Rich.","66","9.413499","0.398226","0.049018","0.002721"
"271","Malanea microphylla Standl. & Steyerm.","4","5.675549","0.015538","0.007769","2.2e-05","Malanea microphylla Standl. & Steyerm.","4","8.033341","0.214135","0.107068","0.041109","Malanea microphylla Standl. & Steyerm.","4","7.326458","0.086203","0.043102","0.003567","Malanea microphylla Standl. & Steyerm.","4","9.611174","0.091122","0.045561","0.044896"
"272","Malanea pariensis Steyerm.","1","5.689176",NA,NA,"9e-05","Malanea pariensis Steyerm.","1","7.095064",NA,NA,"0.164437","Malanea pariensis Steyerm.","1","7.397562",NA,NA,"0.014267","Malanea pariensis Steyerm.","1","8.823353",NA,NA,"0.179585"
"273","Malanea sarmentosa Aubl.","11","5.691118","0.01102","0.003323","8e-06","Malanea sarmentosa Aubl.","11","7.718579","0.358502","0.108092","0.014949","Malanea sarmentosa Aubl.","11","7.315025","0.098663","0.029748","0.001297","Malanea sarmentosa Aubl.","11","9.477869","0.312137","0.094113","0.016326"
"274","Malanea subtruncata Steyerm.","0","NaN",NA,NA,"Inf","Malanea subtruncata Steyerm.","0","NaN",NA,NA,"Inf","Malanea subtruncata Steyerm.","1","7.292337",NA,NA,"0.014267","Malanea subtruncata Steyerm.","1","9.866409",NA,NA,"0.179585"
"275","Randia retroflexa Lorence & M.Nee","10","5.691309","0.008164","0.002582","9e-06","Randia retroflexa Lorence & M.Nee","10","7.884457","0.296866","0.093877","0.016444","Randia retroflexa Lorence & M.Nee","10","7.394711","0.056536","0.017878","0.001427","Randia retroflexa Lorence & M.Nee","10","9.714959","0.363194","0.114852","0.017959"
"276","Aphelandra tomentosa Lindau","5","5.673418","0.013834","0.006187","1.8e-05","Aphelandra tomentosa Lindau","5","7.012831","0.49627","0.221939","0.032887","Aphelandra tomentosa Lindau","5","7.308631","0.082369","0.036837","0.002853","Aphelandra tomentosa Lindau","5","8.846759","0.379979","0.169932","0.035917"
"277","Dicliptera purpurascens Wassh. & J.R.I.Wood","8","5.695183","0.007007","0.002477","1.1e-05","Dicliptera purpurascens Wassh. & J.R.I.Wood","8","7.567687","0.416575","0.147282","0.020555","Dicliptera purpurascens Wassh. & J.R.I.Wood","8","7.260049","0.098736","0.034908","0.001783","Dicliptera purpurascens Wassh. & J.R.I.Wood","8","9.687057","0.208261","0.073631","0.022448"
"278","Justicia brasiliana Roth","14","5.688508","0.00584","0.001561","6e-06","Justicia brasiliana Roth","14","7.180823","0.142525","0.038091","0.011745","Justicia brasiliana Roth","14","7.34309","0.123964","0.033131","0.001019","Justicia brasiliana Roth","14","9.030225","0.288753","0.077172","0.012828"
"279","Justicia fuchsiifolia Leonard","2","5.681579","0.022652","0.016017","4.5e-05","Justicia fuchsiifolia Leonard","2","8.026753","0.047335","0.033471","0.082218","Justicia fuchsiifolia Leonard","2","7.182092","0.032244","0.0228","0.007133","Justicia fuchsiifolia Leonard","2","10.021911","0.123273","0.087167","0.089793"
"280","Justicia kirkbridei Wassh.","1","5.669364",NA,NA,"9e-05","Justicia kirkbridei Wassh.","1","7.343426",NA,NA,"0.164437","Justicia kirkbridei Wassh.","1","7.242798",NA,NA,"0.014267","Justicia kirkbridei Wassh.","1","9.502039",NA,NA,"0.179585"
"281","Justicia megalantha Wassh. & J.R.I.Wood","1","5.695582",NA,NA,"9e-05","Justicia megalantha Wassh. & J.R.I.Wood","1","7.540622",NA,NA,"0.164437","Justicia megalantha Wassh. & J.R.I.Wood","1","7.204893",NA,NA,"0.014267","Justicia megalantha Wassh. & J.R.I.Wood","1","9.415157",NA,NA,"0.179585"
"282","Justicia nicaraguensis Durkee","2","5.69154","0.001909","0.00135","4.5e-05","Justicia nicaraguensis Durkee","2","8.099484","0.01675","0.011844","0.082218","Justicia nicaraguensis Durkee","2","7.45033","0.012741","0.009009","0.007133","Justicia nicaraguensis Durkee","2","9.48115","0.053114","0.037557","0.089793"
"283","Justicia spicigera Schltdl.","50","5.688883","0.012522","0.001771","2e-06","Justicia spicigera Schltdl.","50","7.198324","0.553595","0.07829","0.003289","Justicia spicigera Schltdl.","50","7.456019","0.081218","0.011486","0.000285","Justicia spicigera Schltdl.","50","8.997165","0.56249","0.079548","0.003592"
"284","Odontonema ampelocaule Leonard","1","5.676583",NA,NA,"9e-05","Odontonema ampelocaule Leonard","1","7.764296",NA,NA,"0.164437","Odontonema ampelocaule Leonard","1","7.316548",NA,NA,"0.014267","Odontonema ampelocaule Leonard","1","9.645494",NA,NA,"0.179585"
"285","Ruellia inflata Rich.","36","5.69858","0.002827","0.000471","2e-06","Ruellia inflata Rich.","36","7.696952","0.234462","0.039077","0.004568","Ruellia inflata Rich.","36","7.253479","0.101179","0.016863","0.000396","Ruellia inflata Rich.","36","9.637755","0.189502","0.031584","0.004988"
"286","Ruellia sprucei Lindau","6","5.694853","0.000984","0.000402","1.5e-05","Ruellia sprucei Lindau","6","8.111928","0.049194","0.020083","0.027406","Ruellia sprucei Lindau","6","7.15236","0.04063","0.016587","0.002378","Ruellia sprucei Lindau","6","10.140027","0.075872","0.030975","0.029931"
"287","Ruellia steyermarkii Wassh.","2","5.694739","0.003092","0.002186","4.5e-05","Ruellia steyermarkii Wassh.","2","7.208771","0.10561","0.074678","0.082218","Ruellia steyermarkii Wassh.","2","7.417242","0.01232","0.008712","0.007133","Ruellia steyermarkii Wassh.","2","9.172625","0.129859","0.091824","0.089793"
"288","Calceolaria atahualpae Kraenzl.","8","5.647459","0.006319","0.002234","1.1e-05","Calceolaria atahualpae Kraenzl.","8","6.869963","0.376029","0.132946","0.020555","Calceolaria atahualpae Kraenzl.","8","7.232549","0.136327","0.048199","0.001783","Calceolaria atahualpae Kraenzl.","8","8.610062","0.24077","0.085125","0.022448"
"289","Calceolaria ballotifolia Kraenzl.","2","5.653157","0.011653","0.00824","4.5e-05","Calceolaria ballotifolia Kraenzl.","2","6.949113","0.316896","0.224079","0.082218","Calceolaria ballotifolia Kraenzl.","2","7.129585","0.045307","0.032037","0.007133","Calceolaria ballotifolia Kraenzl.","2","9.067499","0.137633","0.097321","0.089793"
"290","Calceolaria brachiata Kraenzl.","2","5.650557","0","0","4.5e-05","Calceolaria brachiata Kraenzl.","2","7.350516","0","0","0.082218","Calceolaria brachiata Kraenzl.","2","7.044905","0","0","0.007133","Calceolaria brachiata Kraenzl.","2","9.226804","0","0","0.089793"
"291","Calceolaria chrysosphaera Pennell","3","5.65616","0.004539","0.002621","3e-05","Calceolaria chrysosphaera Pennell","3","7.45936","0.177817","0.102663","0.054812","Calceolaria chrysosphaera Pennell","3","7.219378","0.131495","0.075919","0.004756","Calceolaria chrysosphaera Pennell","3","8.848896","0.398182","0.22989","0.059862"
"292","Calceolaria connatifolia Pennell","1","5.642439",NA,NA,"9e-05","Calceolaria connatifolia Pennell","1","7.211557",NA,NA,"0.164437","Calceolaria connatifolia Pennell","1","7.045777",NA,NA,"0.014267","Calceolaria connatifolia Pennell","1","9.412301",NA,NA,"0.179585"
"293","Calceolaria microbefaria Kraenzl.","10","5.652609","0.01668","0.005275","9e-06","Calceolaria microbefaria Kraenzl.","10","7.352686","0.380043","0.12018","0.016444","Calceolaria microbefaria Kraenzl.","10","7.066496","0.107179","0.033893","0.001427","Calceolaria microbefaria Kraenzl.","10","9.545442","0.282834","0.08944","0.017959"
"294","Calceolaria pedunculata Molau","1","5.653015",NA,NA,"9e-05","Calceolaria pedunculata Molau","1","7.315884",NA,NA,"0.164437","Calceolaria pedunculata Molau","1","7.080026",NA,NA,"0.014267","Calceolaria pedunculata Molau","1","9.111735",NA,NA,"0.179585"
"295","Calceolaria penlandii Pennell","1","5.637108",NA,NA,"9e-05","Calceolaria penlandii Pennell","1","6.759255",NA,NA,"0.164437","Calceolaria penlandii Pennell","1","6.765039",NA,NA,"0.014267","Calceolaria penlandii Pennell","1","9.420925",NA,NA,"0.179585"
"296","Aegiphila boliviana Moldenke","18","5.69206","0.011469","0.002703","5e-06","Aegiphila boliviana Moldenke","18","7.523049","0.500249","0.11791","0.009135","Aegiphila boliviana Moldenke","18","7.233493","0.143757","0.033884","0.000793","Aegiphila boliviana Moldenke","18","9.512749","0.566667","0.133565","0.009977"
"297","Aegiphila cephalophora Standl.","3","5.692164","0.012471","0.0072","3e-05","Aegiphila cephalophora Standl.","3","8.388301","0.155855","0.089983","0.054812","Aegiphila cephalophora Standl.","3","7.35382","0.074334","0.042917","0.004756","Aegiphila cephalophora Standl.","3","9.914528","0.097058","0.056036","0.059862"
"298","Aegiphila chrysantha Hayek","58","5.694846","0.006866","0.000902","2e-06","Aegiphila chrysantha Hayek","58","7.290131","0.387642","0.0509","0.002835","Aegiphila chrysantha Hayek","58","7.279372","0.120732","0.015853","0.000246","Aegiphila chrysantha Hayek","58","9.224403","0.427255","0.056101","0.003096"
"299","Aegiphila cordata Poepp.","12","5.691831","0.010217","0.002949","7e-06","Aegiphila cordata Poepp.","12","7.931364","0.224406","0.06478","0.013703","Aegiphila cordata Poepp.","12","7.186326","0.123013","0.035511","0.001189","Aegiphila cordata Poepp.","12","9.914098","0.234658","0.06774","0.014965"
"300","Aegiphila deppeana Steud.","18","5.695508","0.006187","0.001458","5e-06","Aegiphila deppeana Steud.","18","7.560497","0.301658","0.071101","0.009135","Aegiphila deppeana Steud.","18","7.439924","0.077689","0.018311","0.000793","Aegiphila deppeana Steud.","18","9.332157","0.29889","0.070449","0.009977"
"301","Aegiphila elata Sw.","53","5.695111","0.006481","0.00089","2e-06","Aegiphila elata Sw.","53","7.755573","0.36705","0.050418","0.003103","Aegiphila elata Sw.","53","7.367299","0.127693","0.01754","0.000269","Aegiphila elata Sw.","53","9.621193","0.341634","0.046927","0.003388"
"302","Aegiphila falcata Donn.Sm.","5","5.69704","0.007034","0.003146","1.8e-05","Aegiphila falcata Donn.Sm.","5","7.858685","0.28192","0.126078","0.032887","Aegiphila falcata Donn.Sm.","5","7.4506","0.093689","0.041899","0.002853","Aegiphila falcata Donn.Sm.","5","9.709065","0.254203","0.113683","0.035917"
"303","Aegiphila fendleri Moldenke","4","5.691473","0.013553","0.006777","2.2e-05","Aegiphila fendleri Moldenke","4","7.642161","0.699568","0.349784","0.041109","Aegiphila fendleri Moldenke","4","7.250564","0.174006","0.087003","0.003567","Aegiphila fendleri Moldenke","4","9.537105","0.588853","0.294426","0.044896"
"304","Aegiphila filipes Mart. & Schauer","28","5.693085","0.012103","0.002287","3e-06","Aegiphila filipes Mart. & Schauer","28","7.701843","0.381053","0.072012","0.005873","Aegiphila filipes Mart. & Schauer","28","7.180807","0.099302","0.018766","0.00051","Aegiphila filipes Mart. & Schauer","28","9.749903","0.318678","0.060224","0.006414"
"305","Aegiphila glabrata Moldenke","10","5.685855","0.015159","0.004794","9e-06","Aegiphila glabrata Moldenke","10","7.905281","0.401043","0.126821","0.016444","Aegiphila glabrata Moldenke","10","7.149252","0.082011","0.025934","0.001427","Aegiphila glabrata Moldenke","10","9.951695","0.450502","0.142461","0.017959"
"306","Aegiphila hirsuta Moldenke","4","5.693069","0.014078","0.007039","2.2e-05","Aegiphila hirsuta Moldenke","4","8.04865","0.887615","0.443808","0.041109","Aegiphila hirsuta Moldenke","4","7.278214","0.095964","0.047982","0.003567","Aegiphila hirsuta Moldenke","4","10.076216","0.755805","0.377902","0.044896"
"307","Aegiphila hirsutissima Moldenke","3","5.699718","0.001844","0.001065","3e-05","Aegiphila hirsutissima Moldenke","3","8.049599","0.319579","0.184509","0.054812","Aegiphila hirsutissima Moldenke","3","7.372045","0.068341","0.039457","0.004756","Aegiphila hirsutissima Moldenke","3","10.019119","0.460106","0.265642","0.059862"
"308","Aegiphila hoehnei Moldenke","9","5.691677","0.005711","0.001904","1e-05","Aegiphila hoehnei Moldenke","9","8.045865","0.346027","0.115342","0.018271","Aegiphila hoehnei Moldenke","9","7.191153","0.163243","0.054414","0.001585","Aegiphila hoehnei Moldenke","9","10.00184","0.369364","0.123121","0.019954"
"309","Aegiphila insignis Moldenke","7","5.690181","0.011604","0.004386","1.3e-05","Aegiphila insignis Moldenke","7","7.514794","0.250026","0.094501","0.023491","Aegiphila insignis Moldenke","7","7.244625","0.105733","0.039963","0.002038","Aegiphila insignis Moldenke","7","9.520149","0.173488","0.065572","0.025655"
"310","Aegiphila intermedia Moldenke","10","5.698054","0.005237","0.001656","9e-06","Aegiphila intermedia Moldenke","10","7.748165","0.388424","0.12283","0.016444","Aegiphila intermedia Moldenke","10","7.248431","0.102502","0.032414","0.001427","Aegiphila intermedia Moldenke","10","9.698322","0.447428","0.141489","0.017959"
"311","Aegiphila lewisiana Moldenke","2","5.700094","0.007807","0.00552","4.5e-05","Aegiphila lewisiana Moldenke","2","6.955094","0.445786","0.315218","0.082218","Aegiphila lewisiana Moldenke","2","7.557206","0.085636","0.060554","0.007133","Aegiphila lewisiana Moldenke","2","8.515798","0.41016","0.290027","0.089793"
"312","Aegiphila martinicensis Jacq.","23","5.698608","0.007101","0.001481","4e-06","Aegiphila martinicensis Jacq.","23","7.659647","0.291638","0.060811","0.007149","Aegiphila martinicensis Jacq.","23","7.355495","0.166545","0.034727","0.00062","Aegiphila martinicensis Jacq.","23","9.51119","0.339781","0.070849","0.007808"
"313","Aegiphila membranacea Turcz.","22","5.692581","0.014129","0.003012","4e-06","Aegiphila membranacea Turcz.","22","7.753167","0.270529","0.057677","0.007474","Aegiphila membranacea Turcz.","22","7.327072","0.111168","0.023701","0.000648","Aegiphila membranacea Turcz.","22","9.613462","0.306115","0.065264","0.008163"
"314","Aegiphila mollis Kunth","38","5.693599","0.011297","0.001833","2e-06","Aegiphila mollis Kunth","38","7.711934","0.401902","0.065197","0.004327","Aegiphila mollis Kunth","38","7.320014","0.149545","0.024259","0.000375","Aegiphila mollis Kunth","38","9.576313","0.456517","0.074057","0.004726"
"315","Aegiphila nervosa Urb.","1","5.69491",NA,NA,"9e-05","Aegiphila nervosa Urb.","1","7.358194",NA,NA,"0.164437","Aegiphila nervosa Urb.","1","7.410952",NA,NA,"0.014267","Aegiphila nervosa Urb.","1","9.458372",NA,NA,"0.179585"
"316","Aegiphila obducta Vell.","13","5.678443","0.008663","0.002403","7e-06","Aegiphila obducta Vell.","13","7.314915","0.187982","0.052137","0.012649","Aegiphila obducta Vell.","13","7.128626","0.09656","0.026781","0.001097","Aegiphila obducta Vell.","13","9.365845","0.196283","0.054439","0.013814"
"317","Aegiphila panamensis Moldenke","69","5.695009","0.010737","0.001293","1e-06","Aegiphila panamensis Moldenke","69","7.831982","0.3709","0.044651","0.002383","Aegiphila panamensis Moldenke","68","7.37484","0.160439","0.019456","0.00021","Aegiphila panamensis Moldenke","68","9.637185","0.430592","0.052217","0.002641"
"318","Aegiphila perplexa Moldenke","2","5.694555","0.008564","0.006056","4.5e-05","Aegiphila perplexa Moldenke","2","7.540643","0.408127","0.288589","0.082218","Aegiphila perplexa Moldenke","2","7.357753","0.144479","0.102162","0.007133","Aegiphila perplexa Moldenke","2","9.312476","0.325226","0.22997","0.089793"
"319","Aegiphila peruviana Turcz.","16","5.696709","0.003739","0.000935","6e-06","Aegiphila peruviana Turcz.","16","7.676118","0.317496","0.079374","0.010277","Aegiphila peruviana Turcz.","16","7.179871","0.08113","0.020282","0.000892","Aegiphila peruviana Turcz.","16","9.724756","0.331114","0.082778","0.011224"
"320","Aegiphila racemosa Vell.","50","5.697611","0.00503","0.000711","2e-06","Aegiphila racemosa Vell.","50","7.651135","0.326904","0.046231","0.003289","Aegiphila racemosa Vell.","50","7.265357","0.127038","0.017966","0.000285","Aegiphila racemosa Vell.","50","9.592057","0.368448","0.052106","0.003592"
"321","Aegiphila smithii Moldenke","14","5.693518","0.009927","0.002653","6e-06","Aegiphila smithii Moldenke","14","7.806158","0.388015","0.103701","0.011745","Aegiphila smithii Moldenke","14","7.141569","0.075552","0.020192","0.001019","Aegiphila smithii Moldenke","14","9.858669","0.369167","0.098664","0.012828"
"322","Aegiphila sordida Moldenke","6","5.688441","0.011833","0.004831","1.5e-05","Aegiphila sordida Moldenke","6","7.002249","0.159855","0.065261","0.027406","Aegiphila sordida Moldenke","6","7.350924","0.15149","0.061846","0.002378","Aegiphila sordida Moldenke","6","8.932153","0.499607","0.203964","0.029931"
"323","Aegiphila vallensis Moldenke","1","5.690866",NA,NA,"9e-05","Aegiphila vallensis Moldenke","1","7.886457",NA,NA,"0.164437","Aegiphila vallensis Moldenke","1","7.353722",NA,NA,"0.014267","Aegiphila vallensis Moldenke","1","9.850983",NA,NA,"0.179585"
"324","Aegiphila vitelliniflora Klotzsch","21","5.694259","0.004674","0.00102","4e-06","Aegiphila vitelliniflora Klotzsch","21","7.061423","0.351515","0.076707","0.00783","Aegiphila vitelliniflora Klotzsch","21","7.298869","0.078835","0.017203","0.000679","Aegiphila vitelliniflora Klotzsch","21","9.025213","0.318487","0.0695","0.008552"
"325","Aegiphila volubilis Moldenke","6","5.698153","0.002232","0.000911","1.5e-05","Aegiphila volubilis Moldenke","6","7.60659","0.244175","0.099684","0.027406","Aegiphila volubilis Moldenke","6","7.200352","0.133521","0.05451","0.002378","Aegiphila volubilis Moldenke","6","9.709843","0.271087","0.110671","0.029931"
"326","Holmskioldia sanguinea Retz.","25","5.69339","0.010499","0.0021","4e-06","Holmskioldia sanguinea Retz.","25","7.472941","0.444108","0.088822","0.006577","Holmskioldia sanguinea Retz.","25","7.408885","0.153139","0.030628","0.000571","Holmskioldia sanguinea Retz.","25","9.34548","0.443417","0.088683","0.007183"
"327","Buddleja brachiata Cham. & Schltdl.","6","5.686968","0.004335","0.00177","1.5e-05","Buddleja brachiata Cham. & Schltdl.","6","7.182916","0.129292","0.052783","0.027406","Buddleja brachiata Cham. & Schltdl.","6","7.283936","0.09957","0.040649","0.002378","Buddleja brachiata Cham. & Schltdl.","6","9.169727","0.158736","0.064804","0.029931"
"328","Citharexylum ovatifolium Greenm.","5","5.672618","0.011402","0.005099","1.8e-05","Citharexylum ovatifolium Greenm.","5","7.036132","0.470307","0.210328","0.032887","Citharexylum ovatifolium Greenm.","5","7.414204","0.155611","0.069591","0.002853","Citharexylum ovatifolium Greenm.","5","8.756656","0.464106","0.207555","0.035917"
"329","Lantana weberbaueri Hayek","1","5.664868",NA,NA,"9e-05","Lantana weberbaueri Hayek","1","7.052721",NA,NA,"0.164437","Lantana weberbaueri Hayek","1","7.239933",NA,NA,"0.014267","Lantana weberbaueri Hayek","1","9.352361",NA,NA,"0.179585"
"330","Lippia hirsuta L.f.","10","5.666562","0.01268","0.00401","9e-06","Lippia hirsuta L.f.","10","7.324793","0.391485","0.123798","0.016444","Lippia hirsuta L.f.","10","7.191298","0.101912","0.032227","0.001427","Lippia hirsuta L.f.","10","9.407814","0.30466","0.096342","0.017959"
"331","Aiouea guianensis Aubl.","22","5.69538","0.008517","0.001816","4e-06","Aiouea guianensis Aubl.","22","7.728872","0.325575","0.069413","0.007474","Aiouea guianensis Aubl.","22","7.296373","0.119825","0.025547","0.000648","Aiouea guianensis Aubl.","22","9.613195","0.347822","0.074156","0.008163"
"332","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","5.690191",NA,NA,"9e-05","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","7.496652",NA,NA,"0.164437","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","7.221836",NA,NA,"0.014267","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","9.062304",NA,NA,"0.179585"
"333","Annona ambotay Aubl.","62","5.696126","0.005496","0.000698","1e-06","Annona ambotay Aubl.","62","7.760905","0.303163","0.038502","0.002652","Annona ambotay Aubl.","62","7.202242","0.089757","0.011399","0.00023","Annona ambotay Aubl.","62","9.789149","0.292611","0.037162","0.002897"
"334","Annona haematantha Miq.","12","5.696809","0.003404","0.000983","7e-06","Annona haematantha Miq.","12","7.741673","0.27194","0.078502","0.013703","Annona haematantha Miq.","12","7.288104","0.129261","0.037314","0.001189","Annona haematantha Miq.","12","9.63097","0.295894","0.085417","0.014965"
"335","Annona hypoglauca Mart.","99","5.698379","0.002524","0.000254","1e-06","Annona hypoglauca Mart.","99","7.712855","0.259665","0.026097","0.001661","Annona hypoglauca Mart.","99","7.205782","0.107735","0.010828","0.000144","Annona hypoglauca Mart.","99","9.740441","0.291483","0.029295","0.001814"
"336","Annona scandens Diels","15","5.696407","0.003041","0.000785","6e-06","Annona scandens Diels","15","7.787918","0.383423","0.098999","0.010962","Annona scandens Diels","15","7.144897","0.068453","0.017674","0.000951","Annona scandens Diels","15","9.830677","0.360543","0.093092","0.011972"
"337","Guatteria beckii Maas & Westra","4","5.698602","0.001192","0.000596","2.2e-05","Guatteria beckii Maas & Westra","4","7.562756","0.098394","0.049197","0.041109","Guatteria beckii Maas & Westra","4","7.240994","0.076571","0.038286","0.003567","Guatteria beckii Maas & Westra","4","9.405499","0.06011","0.030055","0.044896"
"338","Guatteria scandens Ducke","23","5.700023","0.00359","0.000749","4e-06","Guatteria scandens Ducke","23","7.716368","0.162611","0.033907","0.007149","Guatteria scandens Ducke","23","7.337009","0.062691","0.013072","0.00062","Guatteria scandens Ducke","23","9.582224","0.171868","0.035837","0.007808"
"339","Clusia gundlachii Stahl","2","5.69085","0.008118","0.00574","4.5e-05","Clusia gundlachii Stahl","2","7.632059","0.564732","0.399326","0.082218","Clusia gundlachii Stahl","2","7.378401","0.093123","0.065848","0.007133","Clusia gundlachii Stahl","2","9.441311","0.082181","0.058111","0.089793"
"340","Dichapetalum donnell-smithii Engl.","19","5.691289","0.012551","0.002879","5e-06","Dichapetalum donnell-smithii Engl.","19","7.655892","0.392199","0.089977","0.008655","Dichapetalum donnell-smithii Engl.","19","7.431294","0.112276","0.025758","0.000751","Dichapetalum donnell-smithii Engl.","19","9.362993","0.407107","0.093397","0.009452"
"341","Acalypha diversifolia Jacq.","192","5.693874","0.008847","0.000638","0","Acalypha diversifolia Jacq.","192","7.647625","0.478397","0.034525","0.000856","Acalypha diversifolia Jacq.","189","7.318483","0.155806","0.011333","7.5e-05","Acalypha diversifolia Jacq.","189","9.550465","0.507181","0.036892","0.00095"
"342","Acalypha padifolia Kunth","29","5.667448","0.017115","0.003178","3e-06","Acalypha padifolia Kunth","29","6.7795","0.563745","0.104685","0.00567","Acalypha padifolia Kunth","29","7.149251","0.158021","0.029344","0.000492","Acalypha padifolia Kunth","29","8.875235","0.765887","0.142222","0.006193"
"343","Acalypha scandens Benth.","43","5.697459","0.003145","0.00048","2e-06","Acalypha scandens Benth.","43","7.747933","0.261207","0.039834","0.003824","Acalypha scandens Benth.","43","7.255027","0.148154","0.022593","0.000332","Acalypha scandens Benth.","43","9.674025","0.36401","0.055511","0.004176"
"344","Acidocroton oligostemon Urb.","3","5.699382","0.002424","0.001399","3e-05","Acidocroton oligostemon Urb.","3","7.096781","0.169605","0.097921","0.054812","Acidocroton oligostemon Urb.","3","7.533423","0.036816","0.021256","0.004756","Acidocroton oligostemon Urb.","3","8.77044","0.182526","0.105381","0.059862"
"345","Croton perimetralensis Secco","1","5.696926",NA,NA,"9e-05","Croton perimetralensis Secco","1","7.913155",NA,NA,"0.164437","Croton perimetralensis Secco","1","7.127694",NA,NA,"0.014267","Croton perimetralensis Secco","1","10.03946",NA,NA,"0.179585"
"346","Euphorbia colletioides Benth.","36","5.690145","0.011519","0.00192","2e-06","Euphorbia colletioides Benth.","36","6.814484","0.395868","0.065978","0.004568","Euphorbia colletioides Benth.","36","7.524868","0.060943","0.010157","0.000396","Euphorbia colletioides Benth.","36","8.594952","0.369939","0.061657","0.004988"
