"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"625","Passiflora tenerifensis L.K.Escobar",5.654767,NA,8e-05,7.589842,NA,0.147033,7.114769,NA,0.012234,9.42408,NA,0.160492,"Mechanism_2"
"626","Passiflora tenuifila Killip",5.676055,0.003259,4e-06,6.899742,0.079693,0.008168,7.362648,0.026556,0.00068,8.735627,0.098938,0.008916,"Mechanism_2"
"627","Passiflora tessmannii Harms",5.69726,0.000919,1.6e-05,7.756741,0.16105,0.029407,7.193559,0.025993,0.002447,9.953733,0.111506,0.032098,"Mechanism_2"
"628","Passiflora tholozanii Sacco",5.700999,0.000592,7e-06,7.645024,0.064685,0.012253,7.249418,0.018498,0.00102,9.630849,0.061051,0.013374,"Mechanism_2"
"629","Passiflora timboensis T.S.Nunes & L.P.Queiroz",5.68477,NA,8e-05,6.969791,NA,0.147033,7.156956,NA,0.012234,8.984067,NA,0.160492,"Mechanism_2"
"630","Passiflora tolimana Harms",5.677082,0.005306,4e-05,7.818048,0.52503,0.073516,7.229287,0.078586,0.006117,9.698378,0.207607,0.080246,"Mechanism_2"
"631","Passiflora transversalis M.A.M.Azevedo",5.692188,0.005234,2.7e-05,7.097793,0.071298,0.049011,7.353254,0.065992,0.004078,8.989564,0.197367,0.053497,"Mechanism_2"
"632","Passiflora trianae Killip",5.653716,NA,8e-05,7.419381,NA,0.147033,7.088409,NA,0.012234,9.198369,NA,0.160492,"Mechanism_2"
"633","Passiflora tribolophylla Harms",5.670898,0.003725,1.1e-05,7.808492,0.072721,0.021005,7.169811,0.034708,0.001748,9.776794,0.057963,0.022927,"Mechanism_2"
"634","Passiflora tricuspis Mast.",5.692352,0.000965,1e-06,7.308955,0.035802,0.0021,7.353222,0.010708,0.000175,9.161387,0.036901,0.002293,"Mechanism_2"
"635","Passiflora trifasciata Lem.",5.691819,0.002249,1e-05,7.937108,0.149093,0.018379,7.131523,0.028823,0.001529,10.014444,0.169787,0.020061,"Mechanism_2"
"636","Passiflora trifoliata Cav.",5.645154,0.004444,5e-06,6.400707,0.13016,0.009802,7.116075,0.043158,0.000816,8.595499,0.128782,0.010699,"Mechanism_2"
"637","Passiflora triloba Ruiz & Pav. ex DC.",5.693185,0.002152,3e-06,7.372288,0.067146,0.005881,7.280878,0.026456,0.000489,9.397519,0.073464,0.00642,"Mechanism_2"
"638","Passiflora trintae Sacco",5.689235,0.001382,8e-06,6.814833,0.059082,0.014703,7.321402,0.025654,0.001223,8.639824,0.066002,0.016049,"Mechanism_2"
"639","Passiflora trisecta Mast.",5.658099,0.003438,1.6e-05,6.57808,0.215797,0.029407,7.321215,0.030054,0.002447,8.733867,0.213358,0.032098,"Mechanism_2"
"640","Passiflora trisulca Mast.",5.668673,NA,8e-05,7.91972,NA,0.147033,7.285507,NA,0.012234,9.744257,NA,0.160492,"Mechanism_2"
"641","Passiflora truncata Regel",5.691422,0.002597,2.7e-05,7.179971,0.133112,0.049011,7.291814,0.048147,0.004078,9.124626,0.040175,0.053497,"Mechanism_2"
"642","Passiflora truxillensis Planch. & Linden ex Triana & Planch.",5.674948,0.013552,4e-05,7.205908,0.07341,0.073516,7.348262,0.002897,0.006117,8.89509,0.269939,0.080246,"Mechanism_2"
"643","Passiflora tryphostemmatoides Harms",5.675746,0.003465,6e-06,7.839838,0.188593,0.01131,7.099878,0.028869,0.000941,9.838449,0.175931,0.012346,"Mechanism_2"
"644","Passiflora tuberosa Jacq.",5.697545,0.001906,9e-06,7.084169,0.1218,0.016337,7.457474,0.02622,0.001359,8.898647,0.125283,0.017832,"Mechanism_2"
"645","Passiflora tucumanensis Hook.",5.663786,0.005282,2e-05,6.055521,0.246253,0.036758,7.500717,0.022813,0.003059,8.049807,0.147871,0.040123,"Mechanism_2"
"646","Passiflora tulae Urb.",5.694069,0.000505,4e-05,7.218173,0.11485,0.073516,7.401028,0.020149,0.006117,9.493576,0.030845,0.080246,"Mechanism_2"
"647","Passiflora urbaniana Killip",5.700945,0,4e-05,7.625106,0.286218,0.073516,7.455873,0.00289,0.006117,9.415129,0.26083,0.080246,"Mechanism_2"
"648","Passiflora uribei L.K.Escobar",5.653891,0.000876,4e-05,7.736176,0.122851,0.073516,6.891398,0.021345,0.006117,10.008189,0.068369,0.080246,"Mechanism_2"
"649","Passiflora urnifolia Rusby",5.679959,0.005406,6e-06,6.918753,0.190363,0.010502,7.347415,0.023088,0.000874,8.874483,0.146935,0.011464,"Mechanism_2"
"650","Passiflora ursina Killip & Cuatrec.",5.655455,0.004897,4e-05,7.152256,0.197617,0.073516,6.988325,0.155293,0.006117,9.292963,0.532509,0.080246,"Mechanism_2"
"651","Passiflora variolata Poepp. & Endl.",5.694261,0.001372,2e-06,7.966284,0.035279,0.004595,7.257018,0.019819,0.000382,9.857702,0.041544,0.005015,"Mechanism_2"
"652","Passiflora venosa Rusby",5.694237,0.000337,4e-05,7.185697,0.011739,0.073516,7.286533,0.001712,0.006117,9.450931,7.8e-05,0.080246,"Mechanism_2"
"653","Passiflora venusta R.Vásquez & M.Delanoy",5.686642,0.004524,1.3e-05,7.246267,0.083793,0.024505,7.325215,0.025099,0.002039,9.236542,0.084957,0.026749,"Mechanism_2"
"654","Passiflora vespertilio L.",5.698391,0.000438,1e-06,7.698002,0.030779,0.001236,7.277186,0.011937,0.000103,9.636316,0.033271,0.001349,"Mechanism_2"
"655","Passiflora vestita Killip",5.6946,0.000896,7e-06,7.889758,0.09816,0.013367,7.119908,0.023153,0.001112,10.123102,0.097913,0.01459,"Mechanism_2"
"656","Passiflora villosa Vell.",5.684095,0.002045,7e-06,7.24345,0.058849,0.012253,7.233643,0.031328,0.00102,9.244945,0.059999,0.013374,"Mechanism_2"
"657","Passiflora viridescens L.K.Escobar",5.659951,0.00197,9e-06,6.885523,0.165368,0.016337,7.118086,0.040916,0.001359,8.952801,0.071688,0.017832,"Mechanism_2"
"658","Passiflora vitifolia Kunth",5.694701,0.000913,1e-06,7.868564,0.036969,0.001361,7.276776,0.014245,0.000114,9.800494,0.03767,0.0015,"Mechanism_2"
"659","Passiflora watsoniana Mast.",5.696413,0.001431,4e-06,7.205946,0.091074,0.007739,7.351801,0.017838,0.000644,9.03346,0.094621,0.008447,"Mechanism_2"
"660","Passiflora weberbaueri Harms",5.674453,0.012014,4e-05,7.864973,0.19082,0.073516,7.181211,0.001141,0.006117,9.764095,0.402064,0.080246,"Mechanism_2"
"661","Alvimiantha tricamerata Grey-Wilson",5.693643,0.001575,7e-06,6.615977,0.072822,0.013367,7.415211,0.01985,0.001112,8.412362,0.053826,0.01459,"Mechanism_2"
"662","Gouania acreana Pilg.",5.697799,0.001457,1e-05,7.648223,0.130607,0.018379,7.255156,0.038795,0.001529,9.58906,0.178965,0.020061,"Mechanism_2"
"663","Gouania alnifolia Reissek",5.694605,0.002205,3e-06,7.779035,0.076804,0.005251,7.137442,0.015124,0.000437,9.966617,0.078517,0.005732,"Mechanism_2"
"664","Gouania aptera DC.",5.697176,0.00102,2e-05,7.694991,0.20379,0.036758,7.233206,0.125854,0.003059,9.625445,0.335931,0.040123,"Mechanism_2"
"665","Gouania blanchetiana Miq.",5.696788,0.000675,1e-06,7.495699,0.043405,0.001885,7.315019,0.010272,0.000157,9.370755,0.040487,0.002058,"Mechanism_2"
"666","Gouania colombiana Suess.",5.693106,0.002396,4e-06,7.819949,0.103243,0.007352,7.197089,0.033997,0.000612,9.830998,0.086271,0.008025,"Mechanism_2"
"667","Gouania conzattii Greenm.",5.683029,0.003535,7e-06,6.76346,0.065679,0.012253,7.499569,0.027218,0.00102,8.567388,0.078299,0.013374,"Mechanism_2"
"668","Gouania cornifolia Reissek",5.698447,0.001252,9e-06,7.685463,0.132605,0.016337,7.231929,0.039293,0.001359,9.662908,0.161466,0.017832,"Mechanism_2"
"669","Gouania eurycarpa Standl.",5.699057,0.000653,4e-06,7.231293,0.061466,0.007739,7.511974,0.009148,0.000644,8.920076,0.086124,0.008447,"Mechanism_2"
"670","Gouania hypoglauca Standl.",5.697126,0.001617,1e-05,8.112199,0.121341,0.018379,7.427409,0.014067,0.001529,9.78224,0.107226,0.020061,"Mechanism_2"
"671","Gouania inornata Reissek",5.685609,0.0025,2e-05,7.239812,0.080249,0.036758,7.27892,0.044566,0.003059,9.15682,0.057184,0.040123,"Mechanism_2"
"672","Gouania latifolia Reissek",5.691729,0.001064,1e-06,7.177631,0.035787,0.001581,7.343019,0.010698,0.000132,9.055234,0.037638,0.001726,"Mechanism_2"
"673","Gouania pyrifolia Reissek",5.699596,0.001003,3e-06,7.48598,0.07697,0.006393,7.29382,0.020254,0.000532,9.418497,0.08514,0.006978,"Mechanism_2"
"674","Gouania rosei Wiggins",5.693815,0.003006,5e-06,6.88294,0.074201,0.009802,7.540687,0.008153,0.000816,8.533689,0.052338,0.010699,"Mechanism_2"
"675","Gouania rumicina Triana & Planch.",5.696789,0.001152,1.6e-05,7.609174,0.296468,0.029407,7.370596,0.046709,0.002447,9.370276,0.269634,0.032098,"Mechanism_2"
"676","Gouania trichodonta Reissek",5.695752,0.0013,3e-06,7.797677,0.072627,0.005251,7.203472,0.020512,0.000437,9.81281,0.077529,0.005732,"Mechanism_2"
"677","Gouania ulmifolia Hook. & Arn.",5.687081,0.002286,1.1e-05,7.248595,0.053811,0.021005,7.29989,0.030543,0.001748,9.130731,0.062355,0.022927,"Mechanism_2"
"678","Gouania velutina Reissek",5.698057,0.000734,1e-06,7.26523,0.056703,0.002162,7.394709,0.010731,0.000183,9.061632,0.054045,0.002395,"Mechanism_2"
"679","Gouania wurdackii Steyerm.",5.701947,NA,8e-05,7.752335,NA,0.147033,7.430114,NA,0.012234,9.588708,NA,0.160492,"Mechanism_2"
"680","Cardiospermum corindum L.",5.693055,0.000985,0,6.785038,0.035885,0.000831,7.448283,0.00938,7e-05,8.573091,0.039188,0.000917,"Mechanism_2"
"681","Cardiospermum halicacabum L.",5.69277,0.001024,1e-06,7.101368,0.049607,0.001073,7.423675,0.013338,9.1e-05,8.915508,0.060621,0.001198,"Mechanism_2"
"682","Cardiospermum heringeri Ferrucci",5.682048,NA,8e-05,7.297768,NA,0.147033,7.113142,NA,0.012234,9.288967,NA,0.160492,"Mechanism_2"
"683","Cardiospermum integerrimum Radlk.",5.694739,0.002523,4e-05,7.298371,0.012179,0.073516,7.256565,0.013052,0.006117,9.227962,0.10318,0.080246,"Mechanism_2"
"684","Lophostigma plumosum Radlk.",5.662091,0.001737,4e-05,6.406095,0.039625,0.073516,7.481529,0.007324,0.006117,8.209309,0.131862,0.080246,"Mechanism_2"
"685","Paullinia allenii Standl.",5.690682,0.005573,4e-05,8.061004,0.298833,0.073516,7.209182,0.154732,0.006117,10.085378,0.433241,0.080246,"Mechanism_2"
"686","Paullinia alsmithii J.F.Macbr.",5.695662,0.000772,3e-06,7.945419,0.06122,0.005446,7.160431,0.017015,0.000453,9.981792,0.047171,0.005944,"Mechanism_2"
"687","Paullinia anisoptera Turcz.",5.698035,0.001846,1.3e-05,7.962832,0.244895,0.024505,7.283404,0.058299,0.002039,9.802817,0.258044,0.026749,"Mechanism_2"
"688","Paullinia anodonta Radlk.",5.700192,0.000835,2e-05,8.061324,0.318664,0.036758,7.168627,0.045107,0.003059,10.131503,0.257232,0.040123,"Mechanism_2"
"689","Paullinia anomophylla Radlk.",5.696926,NA,8e-05,7.667626,NA,0.147033,7.363914,NA,0.012234,9.735779,NA,0.160492,"Mechanism_2"
"690","Paullinia austin-smithii Standl.",5.688896,0.00738,2.7e-05,7.862156,0.272552,0.049011,7.431314,0.060693,0.004078,9.624056,0.261392,0.053497,"Mechanism_2"
"691","Paullinia baileyi Standl.",5.691371,0.001519,4e-05,7.927978,0.127815,0.073516,7.38068,0.01994,0.006117,9.829342,0.050058,0.080246,"Mechanism_2"
"692","Paullinia bicorniculata Somner",5.68477,NA,8e-05,7.440147,NA,0.147033,7.118016,NA,0.012234,9.483645,NA,0.160492,"Mechanism_2"
"693","Paullinia bilobulata Radlk.",5.694131,0.001448,3e-06,7.536667,0.059378,0.005881,7.217364,0.021981,0.000489,9.552562,0.067426,0.00642,"Mechanism_2"
"694","Paullinia boliviana Radlk. ex Rusby",5.686806,NA,8e-05,7.483807,NA,0.147033,7.230563,NA,0.012234,9.465603,NA,0.160492,"Mechanism_2"
"695","Paullinia bracteosa Radlk.",5.696828,5e-04,1e-06,7.793924,0.037923,0.0015,7.247385,0.015047,0.000125,9.766035,0.037522,0.001638,"Mechanism_2"
"696","Paullinia brenesii Croat",5.687234,0.012708,4e-05,7.927615,0.199199,0.073516,7.382282,0.058452,0.006117,9.81005,0.01688,0.080246,"Mechanism_2"
"697","Paullinia bristanii Croat",5.699607,NA,8e-05,8.148735,NA,0.147033,7.41698,NA,0.012234,9.523398,NA,0.160492,"Mechanism_2"
"698","Paullinia caloptera Radlk.",5.698702,0.000303,1e-06,7.781544,0.029883,0.002042,7.237035,0.012826,0.000168,9.772647,0.033747,0.002199,"Mechanism_2"
"699","Paullinia carrenoi Steyerm.",5.6885,NA,8e-05,7.235619,NA,0.147033,7.395108,NA,0.012234,8.85723,NA,0.160492,"Mechanism_2"
"700","Paullinia castaneifolia Radlk.",5.688038,0.01036,1.1e-05,7.587521,0.166992,0.021005,7.096844,0.073151,0.001748,9.72507,0.135094,0.022927,"Mechanism_2"
"701","Paullinia cauliflora Jacq.",5.698854,0.002834,1.6e-05,7.496827,0.272692,0.029407,7.452059,0.049298,0.002447,9.416477,0.294254,0.032098,"Mechanism_2"
"702","Paullinia cearensis Somner & Ferrucci",5.697425,0.002851,4e-05,7.12872,0.179823,0.073516,7.38467,0.033511,0.006117,8.916039,0.259606,0.080246,"Mechanism_2"
"703","Paullinia cirrhipes Cuatrec.",5.6939,NA,8e-05,8.741296,NA,0.147033,7.268223,NA,0.012234,10.027783,NA,0.160492,"Mechanism_2"
"704","Paullinia clavigera Schltdl.",5.697688,0.000401,1e-06,7.574196,0.033037,0.000987,7.347243,0.012485,8.2e-05,9.45372,0.037836,0.001077,"Mechanism_2"
"705","Paullinia clematidifolia Killip & Cuatrec.",5.695918,NA,8e-05,7.424165,NA,0.147033,7.154615,NA,0.012234,9.583351,NA,0.160492,"Mechanism_2"
"706","Paullinia connaracea Triana & Planch.",5.696154,0.003299,2e-05,7.816227,0.319224,0.036758,7.168361,0.039678,0.003059,9.929822,0.301104,0.040123,"Mechanism_2"
"707","Paullinia coriacea Casar.",5.695246,0,4e-05,7.098,0.094934,0.073516,7.276208,0.002421,0.006117,9.081562,0.217522,0.080246,"Mechanism_2"
"708","Paullinia correae Croat",5.698602,NA,8e-05,7.847763,NA,0.147033,7.416378,NA,0.012234,9.659759,NA,0.160492,"Mechanism_2"
"709","Paullinia costaricensis Radlk.",5.695354,0.001252,2e-06,7.420503,0.075327,0.004201,7.465069,0.011621,0.00035,9.230403,0.078341,0.004585,"Mechanism_2"
"710","Paullinia costata Schltdl. & Cham.",5.691627,0.001771,4e-06,7.672642,0.066488,0.008168,7.429346,0.01364,0.00068,9.512538,0.085467,0.008916,"Mechanism_2"
"711","Paullinia cuneata Radlk.",5.696245,0.001537,4e-06,7.576214,0.053721,0.006683,7.196335,0.014301,0.000556,9.606811,0.059824,0.007295,"Mechanism_2"
"712","Paullinia cururu L.",5.698787,0.00072,1e-06,7.235318,0.046265,0.002071,7.504673,0.00841,0.000177,8.960622,0.051849,0.002326,"Mechanism_2"
"713","Paullinia curvicuspis Radlk.",5.687365,0.007053,8e-06,7.746862,0.159001,0.014703,7.08829,0.053888,0.001223,9.876592,0.12487,0.016049,"Mechanism_2"
"714","Paullinia dasygonia Radlk.",5.698599,0.000849,8e-06,7.638332,0.059742,0.014703,7.382311,0.009811,0.001223,9.498892,0.046818,0.016049,"Mechanism_2"
"715","Paullinia dasyphylla Radlk.",5.697261,NA,8e-05,7.434257,NA,0.147033,7.255591,NA,0.012234,9.270871,NA,0.160492,"Mechanism_2"
"716","Paullinia dasystachya Radlk.",5.696382,0.00065,3e-06,7.613,0.092998,0.004901,7.166361,0.018444,0.000408,9.683813,0.084697,0.00535,"Mechanism_2"
"717","Paullinia densiflora Sm.",5.69543,0.003527,6e-06,7.290562,0.081229,0.010502,7.379904,0.037966,0.000874,9.350828,0.098537,0.011464,"Mechanism_2"
"718","Paullinia elegans Cambess.",5.696646,0.000533,1e-06,7.184066,0.041076,0.001671,7.333946,0.01317,0.000139,9.098705,0.049604,0.001824,"Mechanism_2"
"719","Paullinia eriocarpa Triana & Planch.",5.69769,0.000484,4e-06,7.806579,0.077965,0.007002,7.224404,0.033579,0.000583,9.850713,0.089825,0.007642,"Mechanism_2"
"720","Paullinia exalata Radlk.",5.693493,0.002646,5e-06,7.670602,0.081384,0.009802,7.175489,0.021551,0.000816,9.772744,0.058743,0.010699,"Mechanism_2"
"721","Paullinia ferruginea Casar.",5.693881,0.002374,1e-05,7.350605,0.081716,0.018379,7.207562,0.03984,0.001529,9.343716,0.11063,0.020061,"Mechanism_2"
"722","Paullinia firma Radlk.",5.698264,0.001844,2.7e-05,7.946624,0.088327,0.049011,7.157711,0.023369,0.004078,10.004985,0.13665,0.053497,"Mechanism_2"
"723","Paullinia fissistipula J.F.Macbr.",5.696492,0.000743,1.1e-05,7.963477,0.07428,0.021005,7.099974,0.018098,0.001748,10.055072,0.087394,0.022927,"Mechanism_2"
"724","Paullinia fistulosa Radlk.",5.69659,NA,8e-05,7.852828,NA,0.147033,7.072422,NA,0.012234,10.294549,NA,0.160492,"Mechanism_2"
"725","Paullinia fournieri J.F.Morales",5.690866,NA,8e-05,8.277158,NA,0.147033,7.375882,NA,0.012234,9.902987,NA,0.160492,"Mechanism_2"
"726","Paullinia fraxinifolia Triana & Planch.",5.694981,0.002576,8e-06,7.953892,0.092858,0.014703,7.374719,0.013755,0.001223,9.681982,0.060116,0.016049,"Mechanism_2"
"727","Paullinia funicularis Radlk.",5.698766,0.001255,1.3e-05,8.109493,0.089666,0.024505,7.275462,0.085674,0.002447,9.955847,0.142561,0.032098,"Mechanism_2"
"728","Paullinia fuscescens Kunth",5.69657,0.001006,1e-06,7.263361,0.042494,0.001793,7.48628,0.00888,0.000151,9.033312,0.04612,0.001981,"Mechanism_2"
"729","Paullinia fusiformis Radlk.",5.692553,NA,8e-05,7.26543,NA,0.147033,7.244942,NA,0.012234,8.900276,NA,0.160492,"Mechanism_2"
"730","Paullinia gigantea Poepp. & Endl.",5.69768,0.000252,1e-05,7.798346,0.093168,0.018379,7.115937,0.028964,0.001529,9.960593,0.090402,0.020061,"Mechanism_2"
"731","Paullinia globosa Killip & Cuatrec.",5.691352,0.003132,9e-06,7.632164,0.190796,0.016337,7.152394,0.030512,0.001359,9.716138,0.149358,0.017832,"Mechanism_2"
"732","Paullinia glomerulosa Radlk.",5.699387,0.00114,4e-06,7.534104,0.106849,0.007002,7.444083,0.016788,0.000612,9.395706,0.113929,0.008025,"Mechanism_2"
"733","Paullinia hemiptera D.R.Simpson",5.69399,0.002053,7e-06,7.371855,0.122292,0.012253,7.208702,0.024756,0.00102,9.480149,0.103177,0.013374,"Mechanism_2"
"734","Paullinia hispida Jacq.",5.694388,0.001869,3e-06,7.844983,0.065092,0.005655,7.268919,0.030492,0.000471,9.76549,0.094462,0.006173,"Mechanism_2"
"735","Paullinia hitchcockii Gleason",5.697597,NA,8e-05,7.674617,NA,0.147033,7.430538,0.018378,0.006117,9.242529,0.09109,0.080246,"Mechanism_2"
"736","Paullinia hystrix Radlk.",5.698267,0.000335,2.7e-05,7.76693,0.272541,0.049011,7.225227,0.003418,0.004078,9.917462,0.110231,0.053497,"Mechanism_2"
"737","Paullinia interrupta Benth.",5.700944,0.001175,2.7e-05,7.643547,0.092027,0.049011,7.262451,0.020342,0.004078,9.504981,0.098882,0.053497,"Mechanism_2"
"738","Paullinia isoptera Radlk.",5.688726,0.002232,1.1e-05,7.764559,0.097801,0.021005,7.294382,0.01391,0.001748,9.414677,0.042087,0.022927,"Mechanism_2"
"739","Paullinia jamaicensis Macfad.",5.693861,0.003161,9e-06,7.546147,0.109582,0.016337,7.451251,0.022322,0.001359,9.309868,0.107393,0.017832,"Mechanism_2"
"740","Paullinia kallunkii Croat",5.698434,0.001173,4e-05,8.017993,0.035577,0.073516,7.391403,0.004932,0.006117,9.638203,0.212832,0.080246,"Mechanism_2"
"741","Paullinia killipii J.F.Macbr.",5.69642,0.000976,1.3e-05,7.726555,0.15443,0.024505,7.190374,0.021836,0.002039,9.781954,0.095869,0.026749,"Mechanism_2"
"742","Paullinia laeta Radlk.",5.693325,0.003779,2.7e-05,7.61336,0.101257,0.049011,7.298825,0.055005,0.004078,9.325985,0.13906,0.053497,"Mechanism_2"
"743","Paullinia largifolia Radlk.",5.697652,0.000609,1.3e-05,7.664161,0.132224,0.024505,7.158411,0.021292,0.002039,9.786424,0.092564,0.026749,"Mechanism_2"
"744","Paullinia latifolia Benth. ex Radlk.",5.698421,0.000744,4e-06,7.710565,0.067138,0.007739,7.282444,0.026812,0.000644,9.647953,0.061502,0.008447,"Mechanism_2"
"745","Paullinia leiocarpa Griseb.",5.698184,0.001417,2e-06,7.441306,0.065163,0.004595,7.402511,0.021741,0.000382,9.231561,0.079851,0.005015,"Mechanism_2"
"746","Paullinia linearis Radlk.",5.699942,NA,8e-05,7.655391,NA,0.147033,7.172425,NA,0.012234,9.685207,NA,0.160492,"Mechanism_2"
"747","Paullinia lingulata Acev.-Rodr.",5.697261,NA,8e-05,7.705262,NA,0.147033,7.365813,NA,0.012234,9.742379,NA,0.160492,"Mechanism_2"
"748","Paullinia livescens Radlk.",5.693205,0.003864,2e-05,7.270704,0.21914,0.036758,7.287374,0.058734,0.003059,9.120014,0.138873,0.040123,"Mechanism_2"
"749","Paullinia mallophylla Radlk.",5.696972,0.00215,8e-06,8.006791,0.077299,0.014703,7.402072,0.017266,0.001223,9.729375,0.065388,0.016049,"Mechanism_2"
"750","Paullinia manarae Steyerm.",5.684899,0.009001,4e-05,7.770131,0.35135,0.073516,7.091836,0.02537,0.006117,10.018658,0.334758,0.080246,"Mechanism_2"
"751","Paullinia marginata Casar.",5.691879,NA,8e-05,7.34601,NA,0.147033,7.20786,NA,0.012234,9.138415,NA,0.160492,"Mechanism_2"
"752","Paullinia mariae J.F.Macbr.",5.695575,0.001953,1.6e-05,7.773553,0.162818,0.029407,7.193558,0.043241,0.002447,9.986062,0.206955,0.032098,"Mechanism_2"
"753","Paullinia martinensis Cuatrec.",5.684647,0.015629,4e-05,7.190838,0.163524,0.073516,7.195978,0.025858,0.006117,9.300556,0.143195,0.080246,"Mechanism_2"
"754","Paullinia mazanensis J.F.Macbr.",5.697074,0.000504,9e-06,7.814605,0.125024,0.016337,7.113587,0.022638,0.001359,9.987585,0.074881,0.017832,"Mechanism_2"
"755","Paullinia meliifolia Juss.",5.688122,0.001548,5e-06,7.278375,0.04191,0.008649,7.241118,0.020937,0.00072,9.176676,0.043703,0.009441,"Mechanism_2"
"756","Paullinia micrantha Cambess.",5.692505,0.001799,4e-06,7.219686,0.053069,0.007002,7.27646,0.023026,0.000556,9.119533,0.043653,0.007295,"Mechanism_2"
"757","Paullinia morii Croat",5.697326,0.003604,2e-05,7.83303,0.010751,0.036758,7.215862,0.054022,0.003059,9.863315,0.099896,0.040123,"Mechanism_2"
"758","Paullinia nobilis Radlk.",5.694545,0.001054,2e-06,7.680434,0.075669,0.004201,7.14299,0.01728,0.00035,9.794356,0.074215,0.004585,"Mechanism_2"
"759","Paullinia novemalata Uittien",5.700611,NA,8e-05,7.771489,NA,0.147033,7.192182,NA,0.012234,9.856658,NA,0.160492,"Mechanism_2"
"760","Paullinia oldemanii Acev.-Rodr.",5.700443,0.000836,4e-05,7.695176,0.026615,0.073516,7.338362,0.04127,0.006117,9.649728,0.007411,0.080246,"Mechanism_2"
"761","Paullinia pachycarpa Benth.",5.694815,0.001329,2e-06,7.695257,0.043454,0.003974,7.224758,0.021375,0.000331,9.699564,0.053502,0.004338,"Mechanism_2"
"762","Paullinia panamensis Croat",5.701279,NA,8e-05,7.98956,NA,0.147033,7.409136,NA,0.012234,9.410256,NA,0.160492,"Mechanism_2"
"763","Paullinia parvibractea Radlk.",5.69916,0.000973,2.7e-05,7.789309,0.183474,0.049011,7.145859,0.052865,0.004078,9.809335,0.192485,0.053497,"Mechanism_2"
"764","Paullinia perlata Radlk.",5.699942,NA,8e-05,7.991592,NA,0.147033,7.378384,NA,0.012234,9.850983,NA,0.160492,"Mechanism_2"
"765","Paullinia pinnata L.",5.699394,0.000331,0,7.412543,0.029684,0.000674,7.39994,0.00761,5.7e-05,9.218958,0.031168,0.000746,"Mechanism_2"
"766","Paullinia plagioptera Radlk.",5.699076,0.001294,1.1e-05,7.781964,0.139314,0.021005,7.384417,0.011043,0.001748,9.635508,0.092067,0.022927,"Mechanism_2"
"767","Paullinia platymisca Radlk.",5.695723,0.002256,7e-06,7.47718,0.097358,0.012253,7.249813,0.03395,0.00102,9.450812,0.135968,0.013374,"Mechanism_2"
"768","Paullinia plumieri Triana & Planch.",5.699272,NA,8e-05,7.189922,NA,0.147033,7.495542,NA,0.012234,9.055439,NA,0.160492,"Mechanism_2"
"769","Paullinia prevostiana Acev.-Rodr.",5.699439,0.001172,4e-05,8.036573,0.00097,0.073516,7.369915,0.000945,0.006117,9.894034,0.017917,0.080246,"Mechanism_2"
"770","Paullinia pterocarpa Triana & Planch.",5.696198,0.000947,2e-06,7.989917,0.065317,0.004595,7.260097,0.030285,0.000395,9.889077,0.082126,0.005177,"Mechanism_2"
"771","Paullinia pterophylla Triana & Planch.",5.696559,0.000766,3e-06,7.781516,0.078439,0.00507,7.184489,0.019081,0.000422,9.875113,0.065091,0.005534,"Mechanism_2"
"772","Paullinia quitensis Radlk.",5.692261,0.003367,1e-05,7.685172,0.202515,0.018379,7.062394,0.014824,0.001748,9.979532,0.178731,0.022927,"Mechanism_2"
"773","Paullinia reticulata Radlk.",5.696058,0.000857,3e-06,7.756805,0.070177,0.005446,7.17112,0.020903,0.000453,9.803418,0.045762,0.005944,"Mechanism_2"
"774","Paullinia revoluta Radlk.",5.694813,0.001035,5e-06,7.109974,0.089684,0.009802,7.262021,0.015314,0.000816,9.050433,0.091528,0.010699,"Mechanism_2"
"775","Paullinia rhomboidea Radlk.",5.685188,0.001648,7e-06,7.195445,0.044147,0.013367,7.262382,0.026131,0.001112,9.16423,0.042046,0.01459,"Mechanism_2"
"776","Paullinia rubiginosa Cambess.",5.695621,0.000752,2e-06,7.468067,0.051112,0.002883,7.239431,0.011782,0.00024,9.447592,0.053038,0.003147,"Mechanism_2"
"777","Paullinia scaberula R.E.Schult.",5.697597,NA,8e-05,7.974533,NA,0.147033,7.098376,NA,0.012234,9.963218,NA,0.160492,"Mechanism_2"
"778","Paullinia selenoptera Radlk.",5.693909,0.002961,7e-06,7.740917,0.107702,0.012253,7.241629,0.035372,0.00102,9.811839,0.048961,0.013374,"Mechanism_2"
"779","Paullinia seminuda Radlk.",5.695582,0.000336,4e-05,7.15959,0.10514,0.073516,7.240724,0.035832,0.006117,9.100473,0.010268,0.080246,"Mechanism_2"
"780","Paullinia serjaniifolia Triana & Planch.",5.695368,0.000831,2e-06,7.996032,0.041177,0.002774,7.223522,0.018685,0.000235,9.956676,0.038635,0.003086,"Mechanism_2"
"781","Paullinia sessiliflora Radlk.",5.694311,0.001847,6e-06,6.912001,0.065908,0.010502,7.515341,0.010111,0.000874,8.664491,0.051566,0.011464,"Mechanism_2"
