"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"286","Ruellia sprucei Lindau","6","24.183333","0.292689","0.11949","1.281661","Ruellia sprucei Lindau","6","3337.333333","162.066242","66.163266","104072.619661","Ruellia sprucei Lindau","6","1278","52.314434","21.357278","5085.574759","Ruellia sprucei Lindau","6","25397.166667","1888.813216","771.104766","4922402.222181"
"287","Ruellia steyermarkii Wassh.","2","24.15","0.919239","0.65","3.844984","Ruellia steyermarkii Wassh.","2","1355","142.83557","101","312217.858982","Ruellia steyermarkii Wassh.","2","1664.5","20.506097","14.5","15256.724277","Ruellia steyermarkii Wassh.","2","9670.5","1252.286109","885.5","14767206.666542"
"288","Calceolaria atahualpae Kraenzl.","8","10.425","1.792644","0.633795","0.961246","Calceolaria atahualpae Kraenzl.","8","1017.75","325.343664","115.026356","78054.464746","Calceolaria atahualpae Kraenzl.","8","1395.375","198.897632","70.320932","3814.181069","Calceolaria atahualpae Kraenzl.","8","5629","1380.438233","488.058618","3691801.666635"
"289","Calceolaria ballotifolia Kraenzl.","2","12.05","3.323402","2.35","3.844984","Calceolaria ballotifolia Kraenzl.","2","1068.5","333.047294","235.5","312217.858982","Calceolaria ballotifolia Kraenzl.","2","1249","56.568542","40","15256.724277","Calceolaria ballotifolia Kraenzl.","2","8710","1195.01046","845","14767206.666542"
"290","Calceolaria brachiata Kraenzl.","2","11.3","0","0","3.844984","Calceolaria brachiata Kraenzl.","2","1557","0","0","312217.858982","Calceolaria brachiata Kraenzl.","2","1147","0","0","15256.724277","Calceolaria brachiata Kraenzl.","2","10166","0","0","14767206.666542"
"291","Calceolaria chrysosphaera Pennell","3","12.9","1.3","0.750555","2.563323","Calceolaria chrysosphaera Pennell","3","1755","326.018404","188.226813","208145.239321","Calceolaria chrysosphaera Pennell","3","1373.666667","185.133285","106.886752","10171.149518","Calceolaria chrysosphaera Pennell","3","7363","3118.450256","1800.438095","9844804.444361"
"292","Calceolaria connatifolia Pennell","1","9",NA,NA,"7.689968","Calceolaria connatifolia Pennell","1","1355",NA,NA,"624435.717964","Calceolaria connatifolia Pennell","1","1148",NA,NA,"30513.448554","Calceolaria connatifolia Pennell","1","12238",NA,NA,"29534413.333083"
"293","Calceolaria microbefaria Kraenzl.","10","11.92","4.794858","1.516267","0.768997","Calceolaria microbefaria Kraenzl.","10","1669","683.626929","216.181817","62443.571796","Calceolaria microbefaria Kraenzl.","10","1178.3","132.426122","41.876817","3051.344855","Calceolaria microbefaria Kraenzl.","10","14458.7","3707.330038","1172.360696","2953441.333308"
"294","Calceolaria pedunculata Molau","1","12",NA,NA,"7.689968","Calceolaria pedunculata Molau","1","1504",NA,NA,"624435.717964","Calceolaria pedunculata Molau","1","1188",NA,NA,"30513.448554","Calceolaria pedunculata Molau","1","9061",NA,NA,"29534413.333083"
"295","Calceolaria penlandii Pennell","1","7.5",NA,NA,"7.689968","Calceolaria penlandii Pennell","1","862",NA,NA,"624435.717964","Calceolaria penlandii Pennell","1","867",NA,NA,"30513.448554","Calceolaria penlandii Pennell","1","12344",NA,NA,"29534413.333083"
"296","Aegiphila boliviana Moldenke","18","23.372222","3.36868","0.794005","0.42722","Aegiphila boliviana Moldenke","18","2060.944444","925.719972","218.19429","34690.87322","Aegiphila boliviana Moldenke","18","1398.666667","202.274711","47.676607","1695.191586","Aegiphila boliviana Moldenke","18","15569.277778","8061.488366","1900.11103","1640800.740727"
"297","Aegiphila cephalophora Standl.","3","23.4","3.686462","2.12838","2.563323","Aegiphila cephalophora Standl.","3","4430","658.886181","380.408114","208145.239321","Aegiphila cephalophora Standl.","3","1565","114.332847","66.0101","10171.149518","Aegiphila cephalophora Standl.","3","20285.666667","1970.865123","1137.879509","9844804.444361"
"298","Aegiphila chrysantha Hayek","58","24.187931","2.023379","0.265683","0.132586","Aegiphila chrysantha Hayek","58","1588.862069","744.014017","97.693827","10766.133068","Aegiphila chrysantha Hayek","58","1460.327586","172.258719","22.618678","526.093941","Aegiphila chrysantha Hayek","58","11269.189655","6468.903189","849.408602","509214.022984"
"299","Aegiphila cordata Poepp.","12","23.3","3.015716","0.870562","0.640831","Aegiphila cordata Poepp.","12","2845.416667","598.287474","172.710717","52036.30983","Aegiphila cordata Poepp.","12","1330.666667","169.837534","49.027873","2542.787379","Aegiphila cordata Poepp.","12","20747.583333","5126.617145","1479.926894","2461201.11109"
"300","Aegiphila deppeana Steud.","18","24.383333","1.838558","0.433352","0.42722","Aegiphila deppeana Steud.","18","2005.666667","618.826213","145.858737","34690.87322","Aegiphila deppeana Steud.","18","1707.444444","131.383239","30.967326","1695.191586","Aegiphila deppeana Steud.","18","11791.166667","3676.553073","866.57187","1640800.740727"
"301","Aegiphila elata Sw.","53","24.266038","1.921932","0.263998","0.145094","Aegiphila elata Sw.","53","2486.377358","871.900515","119.764746","11781.805999","Aegiphila elata Sw.","53","1595.566038","192.424562","26.431546","575.725444","Aegiphila elata Sw.","53","15980.150943","5703.981401","783.502102","557253.081756"
"302","Aegiphila falcata Donn.Sm.","5","24.84","2.091172","0.935201","1.537994","Aegiphila falcata Donn.Sm.","5","2677.6","834.399964","373.155008","124887.143593","Aegiphila falcata Donn.Sm.","5","1727","163.781867","73.245478","6102.689711","Aegiphila falcata Donn.Sm.","5","16909.8","4501.388197","2013.082","5906882.666617"
"303","Aegiphila fendleri Moldenke","4","23.2","3.999167","1.999583","1.922492","Aegiphila fendleri Moldenke","4","2401","1119.142827","559.571413","156108.929491","Aegiphila fendleri Moldenke","4","1425","247.874968","123.937484","7628.362138","Aegiphila fendleri Moldenke","4","15573","7891.379389","3945.689694","7383603.333271"
"304","Aegiphila filipes Mart. & Schauer","28","23.678571","3.560312","0.672836","0.274642","Aegiphila filipes Mart. & Schauer","28","2374.5","934.09122","176.526648","22301.275642","Aegiphila filipes Mart. & Schauer","28","1320.5","140.231158","26.501198","1089.76602","Aegiphila filipes Mart. & Schauer","28","17949.607143","5201.696001","983.028144","1054800.476182"
"305","Aegiphila glabrata Moldenke","10","21.55","4.440033","1.404062","0.768997","Aegiphila glabrata Moldenke","10","2927.5","1309.619898","414.138175","62443.571796","Aegiphila glabrata Moldenke","10","1277.1","108.348666","34.262857","3051.344855","Aegiphila glabrata Moldenke","10","23045.1","11199.053695","3541.451731","2953441.333308"
"306","Aegiphila hirsuta Moldenke","4","23.675","4.153212","2.076606","1.922492","Aegiphila hirsuta Moldenke","4","4076.25","3019.276445","1509.638222","156108.929491","Aegiphila hirsuta Moldenke","4","1453.5","143.309688","71.654844","7628.362138","Aegiphila hirsuta Moldenke","4","29063","19431.22753","9715.613765","7383603.333271"
"307","Aegiphila hirsutissima Moldenke","3","25.633333","0.550757","0.31798","2.563323","Aegiphila hirsutissima Moldenke","3","3245.333333","1093.940736","631.586978","208145.239321","Aegiphila hirsutissima Moldenke","3","1593.333333","106.964168","61.755791","10171.149518","Aegiphila hirsutissima Moldenke","3","24174","11819.853341","6824.195508","9844804.444361"
"308","Aegiphila hoehnei Moldenke","9","23.244444","1.693451","0.564484","0.854441","Aegiphila hoehnei Moldenke","9","3288.333333","1114.409261","371.469754","69381.74644","Aegiphila hoehnei Moldenke","9","1343.555556","221.559874","73.853291","3390.383173","Aegiphila hoehnei Moldenke","9","23564","9751.221103","3250.407034","3281601.481454"
"309","Aegiphila insignis Moldenke","7","22.814286","3.406087","1.28738","1.098567","Aegiphila insignis Moldenke","7","1890.571429","556.346971","210.27939","89205.102566","Aegiphila insignis Moldenke","7","1407.571429","158.581059","59.938006","4359.064079","Aegiphila insignis Moldenke","7","13802.714286","2277.951837","860.984866","4219201.904726"
"310","Aegiphila intermedia Moldenke","10","25.14","1.561481","0.493784","0.768997","Aegiphila intermedia Moldenke","10","2453","748.236445","236.613139","62443.571796","Aegiphila intermedia Moldenke","10","1412.6","146.067869","46.190716","3051.344855","Aegiphila intermedia Moldenke","10","17700.4","7448.745997","2355.500306","2953441.333308"
"311","Aegiphila lewisiana Moldenke","2","25.75","2.333452","1.65","3.844984","Aegiphila lewisiana Moldenke","2","1101","475.175757","336","312217.858982","Aegiphila lewisiana Moldenke","2","1918","164.048773","116","15256.724277","Aegiphila lewisiana Moldenke","2","5204.5","2076.772616","1468.5","14767206.666542"
"312","Aegiphila martinicensis Jacq.","23","25.308696","2.100198","0.437922","0.334346","Aegiphila martinicensis Jacq.","23","2209.782609","658.224606","137.249318","27149.379042","Aegiphila martinicensis Jacq.","23","1585.26087","257.00782","53.589835","1326.671676","Aegiphila martinicensis Jacq.","23","14256.347826","4658.560757","971.377067","1284104.927525"
"313","Aegiphila membranacea Turcz.","22","23.536364","4.135277","0.881644","0.349544","Aegiphila membranacea Turcz.","22","2411.318182","662.80058","141.309558","28383.441726","Aegiphila membranacea Turcz.","22","1529.363636","155.04394","33.055479","1386.974934","Aegiphila membranacea Turcz.","22","15719.818182","5821.694866","1241.189516","1342473.333322"
"314","Aegiphila mollis Kunth","38","23.828947","3.331172","0.540387","0.202368","Aegiphila mollis Kunth","38","2413.078947","955.71183","155.036931","16432.518894","Aegiphila mollis Kunth","38","1526.315789","219.983919","35.686104","802.985488","Aegiphila mollis Kunth","38","15858.342105","6884.168934","1116.759668","777221.403502"
"315","Aegiphila nervosa Urb.","1","24.2",NA,NA,"7.689968","Aegiphila nervosa Urb.","1","1569",NA,NA,"624435.717964","Aegiphila nervosa Urb.","1","1654",NA,NA,"30513.448554","Aegiphila nervosa Urb.","1","12815",NA,NA,"29534413.333083"
"316","Aegiphila obducta Vell.","13","19.353846","2.533974","0.702798","0.591536","Aegiphila obducta Vell.","13","1528","300.76375","83.416856","48033.516766","Aegiphila obducta Vell.","13","1252.846154","131.610439","36.502168","2347.18835","Aegiphila obducta Vell.","13","11885.153846","2240.111338","621.295099","2271877.948699"
"317","Aegiphila panamensis Moldenke","69","24.246377","3.161747","0.38063","0.111449","Aegiphila panamensis Moldenke","69","2708.768116","1172.293543","141.127558","9049.793014","Aegiphila panamensis Moldenke","68","1615.382353","254.410412","30.851794","448.727185","Aegiphila panamensis Moldenke","68","16802.176471","7729.299887","937.31529","434329.607839"
"318","Aegiphila perplexa Moldenke","2","24.1","2.545584","1.8","3.844984","Aegiphila perplexa Moldenke","2","1962","779.231673","551","312217.858982","Aegiphila perplexa Moldenke","2","1576.5","226.981277","160.5","15256.724277","Aegiphila perplexa Moldenke","2","11369.5","3633.821749","2569.5","14767206.666542"
"319","Aegiphila peruviana Turcz.","16","24.7375","1.10988","0.27747","0.480623","Aegiphila peruviana Turcz.","16","2259.625","711.755377","177.938844","39027.232373","Aegiphila peruviana Turcz.","16","1316.75","105.036819","26.259205","1907.090535","Aegiphila peruviana Turcz.","16","17610.4375","5851.909101","1462.977275","1845900.833318"
"320","Aegiphila racemosa Vell.","50","25.008","1.491587","0.210942","0.153799","Aegiphila racemosa Vell.","50","2208.02","661.08882","93.492078","12488.714359","Aegiphila racemosa Vell.","50","1441.12","180.235406","25.489136","610.268971","Aegiphila racemosa Vell.","50","15636.64","5728.213469","810.091718","590688.266662"
"321","Aegiphila smithii Moldenke","14","23.8","2.921538","0.780814","0.549283","Aegiphila smithii Moldenke","14","2614.928571","877.40215","234.495588","44602.551283","Aegiphila smithii Moldenke","14","1266.714286","93.731555","25.050812","2179.53204","Aegiphila smithii Moldenke","14","20222.428571","6240.877326","1667.944625","2109600.952363"
"322","Aegiphila sordida Moldenke","6","22.3","3.47908","1.420328","1.281661","Aegiphila sordida Moldenke","6","1110.666667","173.023312","70.636471","104072.619661","Aegiphila sordida Moldenke","6","1572.666667","239.57184","97.804794","5085.574759","Aegiphila sordida Moldenke","6","8332.833333","3775.397591","1541.299612","4922402.222181"
"323","Aegiphila vallensis Moldenke","1","23",NA,NA,"7.689968","Aegiphila vallensis Moldenke","1","2661",NA,NA,"624435.717964","Aegiphila vallensis Moldenke","1","1562",NA,NA,"30513.448554","Aegiphila vallensis Moldenke","1","18977",NA,NA,"29534413.333083"
"324","Aegiphila vitelliniflora Klotzsch","21","24.009524","1.387049","0.302679","0.366189","Aegiphila vitelliniflora Klotzsch","21","1230.904762","389.275083","84.946787","29735.034189","Aegiphila vitelliniflora Klotzsch","21","1483.047619","118.495349","25.857805","1453.02136","Aegiphila vitelliniflora Klotzsch","21","8690.619048","2518.199326","549.516144","1406400.634909"
"325","Aegiphila volubilis Moldenke","6","25.166667","0.665332","0.271621","1.281661","Aegiphila volubilis Moldenke","6","2063.666667","531.071998","216.809235","104072.619661","Aegiphila volubilis Moldenke","6","1350.333333","192.466794","78.57424","5085.574759","Aegiphila volubilis Moldenke","6","17026.166667","5091.540412","2078.612669","4922402.222181"
"326","Holmskioldia sanguinea Retz.","25","23.764","3.105221","0.621044","0.307599","Holmskioldia sanguinea Retz.","25","1927.84","824.118553","164.823711","24977.428719","Holmskioldia sanguinea Retz.","25","1668.52","240.798519","48.159704","1220.537942","Holmskioldia sanguinea Retz.","25","12552.08","5547.634953","1109.526991","1181376.533323"
"327","Buddleja brachiata Cham. & Schltdl.","6","21.85","1.280234","0.522653","1.281661","Buddleja brachiata Cham. & Schltdl.","6","1326.5","187.11574","76.389681","104072.619661","Buddleja brachiata Cham. & Schltdl.","6","1463","155.159273","63.343508","5085.574759","Buddleja brachiata Cham. & Schltdl.","6","9704.333333","1569.837019","640.883279","4922402.222181"
"328","Citharexylum ovatifolium Greenm.","5","17.66","3.310287","1.480405","1.537994","Citharexylum ovatifolium Greenm.","5","1232","509.333388","227.780816","124887.143593","Citharexylum ovatifolium Greenm.","5","1675","247.823526","110.83005","6102.689711","Citharexylum ovatifolium Greenm.","5","6921.8","3261.457757","1458.56825","5906882.666617"
"329","Lantana weberbaueri Hayek","1","15.4",NA,NA,"7.689968","Lantana weberbaueri Hayek","1","1156",NA,NA,"624435.717964","Lantana weberbaueri Hayek","1","1394",NA,NA,"30513.448554","Lantana weberbaueri Hayek","1","11526",NA,NA,"29534413.333083"
"330","Lippia hirsuta L.f.","10","15.91","3.679206","1.163467","0.768997","Lippia hirsuta L.f.","10","1625.2","637.376184","201.556047","62443.571796","Lippia hirsuta L.f.","10","1334.1","137.765058","43.565137","3051.344855","Lippia hirsuta L.f.","10","12674.9","3565.958947","1127.655232","2953441.333308"
"331","Aiouea guianensis Aubl.","22","24.35","2.503474","0.533742","0.349544","Aiouea guianensis Aubl.","22","2371.590909","613.396994","130.776679","28383.441726","Aiouea guianensis Aubl.","22","1485","176.024349","37.528517","1386.974934","Aiouea guianensis Aubl.","22","15769.045455","4885.427919","1041.576732","1342473.333322"
"332","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","22.8",NA,NA,"7.689968","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","1802",NA,NA,"624435.717964","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","1369",NA,NA,"30513.448554","Grazielanthus arkeocarpus Peixoto & Per.-Moura","1","8624",NA,NA,"29534413.333083"
"333","Annona ambotay Aubl.","62","24.566129","1.623591","0.206196","0.124032","Annona ambotay Aubl.","62","2453.548387","735.769647","93.442839","10071.543838","Annona ambotay Aubl.","62","1347.806452","122.446487","15.550719","492.152396","Annona ambotay Aubl.","62","18638.935484","5849.78736","742.923738","476361.505372"
"334","Annona haematantha Miq.","12","24.766667","1.012049","0.292153","0.640831","Annona haematantha Miq.","12","2383.583333","672.303835","194.0774","52036.30983","Annona haematantha Miq.","12","1473.666667","181.156554","52.295393","2542.787379","Annona haematantha Miq.","12","15859.666667","4835.467625","1395.879267","2461201.11109"
"335","Annona hypoglauca Mart.","99","25.234343","0.751483","0.075527","0.077676","Annona hypoglauca Mart.","99","2314.323232","622.128011","62.526218","6307.431495","Annona hypoglauca Mart.","99","1355.141414","151.316401","15.207871","308.216652","Annona hypoglauca Mart.","99","17711","5094.727016","512.039331","298327.407405"
"336","Annona scandens Diels","15","24.646667","0.903064","0.23317","0.512665","Annona scandens Diels","15","2568.4","877.34419","226.529296","41629.047864","Annona scandens Diels","15","1270.4","87.160607","22.504772","2034.229904","Annona scandens Diels","15","19663.133333","6248.836907","1613.442752","1968960.888872"
"337","Guatteria beckii Maas & Westra","4","25.3","0.355903","0.177952","1.922492","Guatteria beckii Maas & Westra","4","1932.25","194.429722","97.214861","156108.929491","Guatteria beckii Maas & Westra","4","1398.5","104.401469","52.200735","7628.362138","Guatteria beckii Maas & Westra","4","12171.5","730.286473","365.143236","7383603.333271"
"338","Guatteria scandens Ducke","23","25.726087","1.069502","0.223007","0.334346","Guatteria scandens Ducke","23","2273.913043","381.737405","79.597751","27149.379042","Guatteria scandens Ducke","23","1539","96.568864","20.136","1326.671676","Guatteria scandens Ducke","23","14715.73913","2629.189198","548.223845","1284104.927525"
"339","Clusia gundlachii Stahl","2","23","2.404163","1.7","3.844984","Clusia gundlachii Stahl","2","2230","1196.424674","846","312217.858982","Clusia gundlachii Stahl","2","1604.5","149.199531","105.5","15256.724277","Clusia gundlachii Stahl","2","12619.5","1035.911434","732.5","14767206.666542"
"340","Dichapetalum donnell-smithii Engl.","19","23.147368","3.691487","0.846885","0.404735","Dichapetalum donnell-smithii Engl.","19","2274.263158","910.711312","208.931504","32865.037788","Dichapetalum donnell-smithii Engl.","19","1697.315789","169.708264","38.933746","1605.970977","Dichapetalum donnell-smithii Engl.","19","12633.526316","5503.615956","1262.616093","1554442.807004"
"341","Acalypha diversifolia Jacq.","192","23.903646","2.61152","0.18847","0.040052","Acalypha diversifolia Jacq.","192","2331.989583","1079.564577","77.910862","3252.269364","Acalypha diversifolia Jacq.","189","1525.920635","232.124048","16.88454","161.446818","Acalypha diversifolia Jacq.","189","15795.814815","7465.138352","543.008914","156266.737212"
"342","Acalypha padifolia Kunth","29","16.186207","4.942579","0.917814","0.265171","Acalypha padifolia Kunth","29","981.758621","399.575905","74.199383","21532.266137","Acalypha padifolia Kunth","29","1287.586207","185.392541","34.426531","1052.187881","Acalypha padifolia Kunth","29","8484.689655","3923.811513","728.633506","1018428.045968"
"343","Acalypha scandens Benth.","43","24.960465","0.935577","0.142674","0.178836","Acalypha scandens Benth.","43","2398.302326","681.471012","103.923355","14521.760883","Acalypha scandens Benth.","43","1430.488372","212.676075","32.432797","709.615083","Acalypha scandens Benth.","43","17020.744186","6773.583043","1032.96173","686846.8217"
"344","Acidocroton oligostemon Urb.","3","25.533333","0.723418","0.417666","2.563323","Acidocroton oligostemon Urb.","3","1220","214.354846","123.757828","208145.239321","Acidocroton oligostemon Urb.","3","1870.333333","68.222675","39.38838","10171.149518","Acidocroton oligostemon Urb.","3","6515","1238.403408","714.992541","9844804.444361"
"345","Croton perimetralensis Secco","1","24.8",NA,NA,"7.689968","Croton perimetralensis Secco","1","2733",NA,NA,"624435.717964","Croton perimetralensis Secco","1","1246",NA,NA,"30513.448554","Croton perimetralensis Secco","1","22913",NA,NA,"29534413.333083"
"346","Euphorbia colletioides Benth.","36","22.805556","3.399575","0.566596","0.21361","Euphorbia colletioides Benth.","36","983.305556","406.506779","67.75113","17345.43661","Euphorbia colletioides Benth.","36","1856.916667","113.235879","18.872646","847.595793","Euphorbia colletioides Benth.","36","5761.611111","2084.387601","347.397933","820400.370363"
"347","Euphorbia tithymaloides L.","55","24.741818","2.42332","0.32676","0.139818","Euphorbia tithymaloides L.","55","1494.472727","705.028181","95.065981","11353.37669","Euphorbia tithymaloides L.","55","1742.854545","204.122006","27.523806","554.789974","Euphorbia tithymaloides L.","55","9394.781818","5017.486466","676.557737","536989.333329"
"348","Manihot anomala Pohl","101","24.223762","1.372818","0.1366","0.076138","Manihot anomala Pohl","101","1324.376238","416.473309","41.440643","6182.531861","Manihot anomala Pohl","101","1620.653465","121.139707","12.053851","302.113352","Manihot anomala Pohl","101","8447.871287","2848.047425","283.391311","292419.933991"
"349","Manihot brachyandra Pax & K.Hoffm.","4","22.75","1.532971","0.766486","1.922492","Manihot brachyandra Pax & K.Hoffm.","4","809.75","188.190285","94.095142","156108.929491","Manihot brachyandra Pax & K.Hoffm.","4","1564.25","94.531741","47.26587","7628.362138","Manihot brachyandra Pax & K.Hoffm.","4","5338.25","1349.487403","674.743702","7383603.333271"
"350","Manihot brachyloba Müll.Arg.","70","24.454286","2.524241","0.301705","0.109857","Manihot brachyloba Müll.Arg.","70","2524.871429","856.413653","102.36101","8920.510257","Manihot brachyloba Müll.Arg.","71","1429.450704","215.760303","25.606037","429.766881","Manihot brachyloba Müll.Arg.","71","18250.633803","5787.149193","686.808252","415977.652579"
"351","Manihot chlorosticta Standl. & Goldman","14","26.257143","0.64057","0.1712","0.549283","Manihot chlorosticta Standl. & Goldman","14","1092.571429","195.51774","52.254314","44602.551283","Manihot chlorosticta Standl. & Goldman","14","1881.285714","67.47128","18.032458","2179.53204","Manihot chlorosticta Standl. & Goldman","14","5712.714286","843.013407","225.30481","2109600.952363"
"352","Manihot compositifolia Allem","6","24.533333","1.694304","0.691697","1.281661","Manihot compositifolia Allem","6","1791.166667","518.757136","211.781714","104072.619661","Manihot compositifolia Allem","6","1479","63.327719","25.853433","5085.574759","Manihot compositifolia Allem","6","12653.833333","3202.116201","1307.258465","4922402.222181"
"353","Manihot inflata Müll.Arg.","2","23.9","0.424264","0.3","3.844984","Manihot inflata Müll.Arg.","2","1044.5","231.223917","163.5","312217.858982","Manihot inflata Müll.Arg.","2","1432","21.213203","15","15256.724277","Manihot inflata Müll.Arg.","2","6882.5","1153.29116","815.5","14767206.666542"
"354","Manihot leptophylla Pax & K.Hoffm.","14","24.785714","0.778418","0.208041","0.549283","Manihot leptophylla Pax & K.Hoffm.","14","2254","1024.696953","273.86178","44602.551283","Manihot leptophylla Pax & K.Hoffm.","14","1315","141.13605","37.720196","2179.53204","Manihot leptophylla Pax & K.Hoffm.","14","18755.142857","8471.352129","2264.064091","2109600.952363"
"355","Manihot maracasensis Ule","5","23.14","0.95289","0.426145","1.537994","Manihot maracasensis Ule","5","710.2","159.891213","71.505524","124887.143593","Manihot maracasensis Ule","5","1613.4","77.503548","34.66064","6102.689711","Manihot maracasensis Ule","5","4871.2","938.295369","419.618446","5906882.666617"
"356","Manihot procumbens Müll.Arg.","3","21.2","2.406242","1.389244","2.563323","Manihot procumbens Müll.Arg.","3","1583","417.488922","241.037342","208145.239321","Manihot procumbens Müll.Arg.","3","1494.333333","173.739268","100.308413","10171.149518","Manihot procumbens Müll.Arg.","3","10709.333333","2085.27704","1203.93526","9844804.444361"
"357","Manihot pruinosa Pohl","15","24.84","1.147544","0.296295","0.512665","Manihot pruinosa Pohl","15","1556.333333","213.083038","55.017804","41629.047864","Manihot pruinosa Pohl","15","1566.8","67.568167","17.446026","2034.229904","Manihot pruinosa Pohl","15","9875","648.068339","167.330526","1968960.888872"
"358","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","26.035294","1.054716","0.255806","0.452351","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","1745.117647","273.186951","66.257568","36731.512821","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","1482.411765","53.880723","13.067995","1794.908738","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","11834.705882","2049.526859","497.083278","1737318.431358"
"359","Dilkea lecta Feuillet","4","24.825","0.567891","0.283946","1.922492","Dilkea lecta Feuillet","4","2659.75","609.445855","304.722928","156108.929491","Dilkea lecta Feuillet","4","1548.75","135.600823","67.800412","7628.362138","Dilkea lecta Feuillet","4","15054.75","3538.635366","1769.317683","7383603.333271"
"360","Casearia aculeata Jacq.","222","24.852703","1.920682","0.128908","0.034639","Casearia aculeata Jacq.","222","1841.202703","804.16922","53.972304","2812.773504","Casearia aculeata Jacq.","217","1606.820276","222.254505","15.087619","140.61497","Casearia aculeata Jacq.","217","11894.046083","5853.152899","397.337909","136103.287249"
"361","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","12.711111","3.688646","1.229549","0.854441","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","1100.888889","343.761707","114.587236","69381.74644","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","1131.333333","182.689628","60.896543","3390.383173","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","9472.888889","3038.471797","1012.823932","3281601.481454"
"362","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","13.8375","3.102826","0.4906","0.192249","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","1935.825","960.113719","151.807308","15610.892949","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","1261.175","212.009541","33.521652","762.836214","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","13066.975","6434.65515","1017.408312","738360.333327"
"363","Viola stipularis Sw.","40","17.7325","4.555661","0.720313","0.192249","Viola stipularis Sw.","40","2236.6","1111.284837","175.709561","15610.892949","Viola stipularis Sw.","40","1312.475","190.845217","30.175278","762.836214","Viola stipularis Sw.","40","16389.675","6728.633428","1063.890359","738360.333327"
"364","Byttneria ancistrodonta Mildbr.","7","24.571429","0.599206","0.226479","1.098567","Byttneria ancistrodonta Mildbr.","7","2890.857143","152.092547","57.485579","89205.102566","Byttneria ancistrodonta Mildbr.","7","1198.571429","24.6161","9.304011","4359.064079","Byttneria ancistrodonta Mildbr.","7","24451.714286","1823.823156","689.340358","4219201.904726"
"365","Byttneria aristeguietae Cristóbal","3","25.466667","2.203028","1.271919","2.563323","Byttneria aristeguietae Cristóbal","3","2336.333333","1081.129656","624.190498","208145.239321","Byttneria aristeguietae Cristóbal","3","1660.333333","191.927938","110.809647","10171.149518","Byttneria aristeguietae Cristóbal","3","13132.666667","5306.196975","3063.534252","9844804.444361"
"366","Byttneria asplundii Cristóbal","1","24.9",NA,NA,"7.689968","Byttneria asplundii Cristóbal","1","1896",NA,NA,"624435.717964","Byttneria asplundii Cristóbal","1","1144",NA,NA,"30513.448554","Byttneria asplundii Cristóbal","1","14568",NA,NA,"29534413.333083"
"367","Byttneria asterotricha Mildbr.","13","24.361538","0.983648","0.272815","0.591536","Byttneria asterotricha Mildbr.","13","1962.307692","824.288722","228.616558","48033.516766","Byttneria asterotricha Mildbr.","13","1363.461538","102.431778","28.409464","2347.18835","Byttneria asterotricha Mildbr.","13","17781","5808.980834","1611.121404","2271877.948699"
"368","Byttneria aurantiaca Mildbr.","10","25.36","0.581569","0.183908","0.768997","Byttneria aurantiaca Mildbr.","10","2877.1","1094.213309","346.02063","62443.571796","Byttneria aurantiaca Mildbr.","10","1292","168.561891","53.30395","3051.344855","Byttneria aurantiaca Mildbr.","10","22391","7039.640537","2226.129801","2953441.333308"
"369","Byttneria beyrichiana K.Schum.","1","24.3",NA,NA,"7.689968","Byttneria beyrichiana K.Schum.","1","1203",NA,NA,"624435.717964","Byttneria beyrichiana K.Schum.","1","1436",NA,NA,"30513.448554","Byttneria beyrichiana K.Schum.","1","8269",NA,NA,"29534413.333083"
"370","Byttneria cordifolia Sagot","12","25.166667","0.868995","0.250857","0.640831","Byttneria cordifolia Sagot","12","2134.333333","472.857721","136.502266","52036.30983","Byttneria cordifolia Sagot","13","1476.153846","147.340222","40.864825","2347.18835","Byttneria cordifolia Sagot","13","14875","2917.596642","809.195715","2271877.948699"
"371","Byttneria coriacea Britton","22","25.431818","0.571869","0.121923","0.349544","Byttneria coriacea Britton","22","2384.318182","604.223735","128.820933","28383.441726","Byttneria coriacea Britton","22","1279.818182","112.575324","24.00114","1386.974934","Byttneria coriacea Britton","22","19173.818182","5033.7888","1073.207378","1342473.333322"
