"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"88","Mikania marahuacensis Steyerm. & Maguire","1","19.6",NA,NA,"6.361308","Mikania marahuacensis Steyerm. & Maguire","1","3965",NA,NA,"493611.482978","Mikania marahuacensis Steyerm. & Maguire","1","1397",NA,NA,"25628.779645","Mikania marahuacensis Steyerm. & Maguire","1","21817",NA,NA,"22968391.241906"
"89","Mikania marinii Cabrera","1","12.6",NA,NA,"6.361308","Mikania marinii Cabrera","1","1035",NA,NA,"493611.482978","Mikania marinii Cabrera","1","1374",NA,NA,"25628.779645","Mikania marinii Cabrera","1","4671",NA,NA,"22968391.241906"
"90","Mikania mathewsii B.L.Rob.","2","25.6","0.141421","0.1","3.180654","Mikania mathewsii B.L.Rob.","2","2901","1613.617675","1141","246805.741489","Mikania mathewsii B.L.Rob.","2","1357","12.727922","9","12814.389823","Mikania mathewsii B.L.Rob.","2","25302.5","16962.784574","11994.5","11484195.620953"
"91","Mikania michelangeliana Steyerm.","2","18.6","8.768124","6.2","3.180654","Mikania michelangeliana Steyerm.","2","3259","1565.534414","1107","246805.741489","Mikania michelangeliana Steyerm.","2","1265","86.267027","61","12814.389823","Mikania michelangeliana Steyerm.","2","21715.5","419.314321","296.5","11484195.620953"
"92","Mikania microcephala DC.","14","21.821429","1.820473","0.486542","0.454379","Mikania microcephala DC.","14","1428.142857","209.262021","55.927628","35257.96307","Mikania microcephala DC.","14","1411.571429","116.612913","31.166112","1830.627118","Mikania microcephala DC.","14","10298.5","1490.441378","398.337214","1640599.374422"
"93","Mikania microdonta DC.","9","20.033333","2.390084","0.796695","0.706812","Mikania microdonta DC.","9","1539.777778","280.739994","93.579998","54845.720331","Mikania microdonta DC.","9","1293","111.20589","37.06863","2847.642183","Mikania microdonta DC.","9","11575.111111","2358.832309","786.277436","2552043.471323"
"94","Mikania microptera DC.","23","23.608696","2.918112","0.608468","0.276579","Mikania microptera DC.","23","2086.608696","1064.176837","221.89621","21461.368825","Mikania microptera DC.","23","1513.304348","133.406568","27.817192","1114.294767","Mikania microptera DC.","23","12823.478261","4910.298907","1023.868099","998625.70617"
"95","Mikania montana B.L.Rob.","2","12.65","2.474874","1.75","3.180654","Mikania montana B.L.Rob.","2","1795.5","474.46865","335.5","246805.741489","Mikania montana B.L.Rob.","2","1328","24.041631","17","12814.389823","Mikania montana B.L.Rob.","2","9261","2353.251368","1664","11484195.620953"
"96","Mikania multinervia Turcz.","1","8.6",NA,NA,"6.361308","Mikania multinervia Turcz.","1","1539",NA,NA,"493611.482978","Mikania multinervia Turcz.","1","1036",NA,NA,"25628.779645","Mikania multinervia Turcz.","1","10945",NA,NA,"22968391.241906"
"97","Mikania myriocephala DC.","7","21.985714","2.234151","0.84443","0.908758","Mikania myriocephala DC.","7","1020.857143","343.064828","129.666317","70515.92614","Mikania myriocephala DC.","7","1406.857143","104.532975","39.509751","3661.254235","Mikania myriocephala DC.","7","7598.714286","2026.901882","766.096902","3281198.748844"
"98","Mikania neblinensis Aristeg.","1","15.3",NA,NA,"6.361308","Mikania neblinensis Aristeg.","1","3653",NA,NA,"493611.482978","Mikania neblinensis Aristeg.","1","1163",NA,NA,"25628.779645","Mikania neblinensis Aristeg.","1","26363",NA,NA,"22968391.241906"
"99","Mikania nemorosa Klatt","31","21.903226","3.71425","0.667099","0.205203","Mikania nemorosa Klatt","31","2734.967742","1047.415788","188.121429","15922.951064","Mikania nemorosa Klatt","31","1383.903226","137.252166","24.651217","826.734827","Mikania nemorosa Klatt","31","20010.967742","9989.755674","1794.213085","740915.846513"
"100","Mikania nigricans Gardner","3","23.3","2.042058","1.178983","2.120436","Mikania nigricans Gardner","3","1961","322.175418","186.008064","164537.160993","Mikania nigricans Gardner","3","1372.333333","79.103308","45.670316","8542.926548","Mikania nigricans Gardner","3","12785.666667","1482.327337","855.822087","7656130.413969"
"101","Mikania obovata DC.","18","23.705556","2.044928","0.481994","0.353406","Mikania obovata DC.","18","1155.611111","462.695827","109.058452","27422.860165","Mikania obovata DC.","18","1521.444444","135.007722","31.821625","1423.821091","Mikania obovata DC.","18","7452.722222","3032.691327","714.812201","1276021.735661"
"102","Mikania odoratissima Urb.","1","26.9",NA,NA,"6.361308","Mikania odoratissima Urb.","1","1489",NA,NA,"493611.482978","Mikania odoratissima Urb.","1","1844",NA,NA,"25628.779645","Mikania odoratissima Urb.","1","9196",NA,NA,"22968391.241906"
"103","Mikania oopetala Urb. & Nied.","5","24.02","2.047437","0.915642","1.272262","Mikania oopetala Urb. & Nied.","5","1483.6","185.138597","82.796498","98722.296596","Mikania oopetala Urb. & Nied.","5","1779.6","162.549377","72.694291","5125.755929","Mikania oopetala Urb. & Nied.","5","8116.8","1923.119003","860.044964","4593678.248381"
"104","Mikania oreimeles B.L.Rob.","1","11.3",NA,NA,"6.361308","Mikania oreimeles B.L.Rob.","1","1267",NA,NA,"493611.482978","Mikania oreimeles B.L.Rob.","1","1527",NA,NA,"25628.779645","Mikania oreimeles B.L.Rob.","1","4445",NA,NA,"22968391.241906"
"105","Mikania pachyphylla Urb.","1","22.5",NA,NA,"6.361308","Mikania pachyphylla Urb.","1","2944",NA,NA,"493611.482978","Mikania pachyphylla Urb.","1","1495",NA,NA,"25628.779645","Mikania pachyphylla Urb.","1","13705",NA,NA,"22968391.241906"
"106","Mikania paniculata DC.","1","24.3",NA,NA,"6.361308","Mikania paniculata DC.","1","1203",NA,NA,"493611.482978","Mikania paniculata DC.","1","1436",NA,NA,"25628.779645","Mikania paniculata DC.","1","8269",NA,NA,"22968391.241906"
"107","Mikania pannosa Baker","9","19.4","2.430535","0.810178","0.706812","Mikania pannosa Baker","9","2434.777778","587.192425","195.730808","54845.720331","Mikania pannosa Baker","9","1465.555556","83.449253","27.816418","2847.642183","Mikania pannosa Baker","9","16591.333333","3126.034269","1042.011423","2552043.471323"
"108","Mikania papillosa Klatt","1","15.4",NA,NA,"6.361308","Mikania papillosa Klatt","1","1253",NA,NA,"493611.482978","Mikania papillosa Klatt","1","1531",NA,NA,"25628.779645","Mikania papillosa Klatt","1","10935",NA,NA,"22968391.241906"
"109","Mikania parodii Cabrera","3","21.3","6.677574","3.855299","2.120436","Mikania parodii Cabrera","3","1291.333333","266.991261","154.147476","164537.160993","Mikania parodii Cabrera","3","1613.666667","98.905679","57.10322","8542.926548","Mikania parodii Cabrera","3","7016.666667","1950.071879","1125.874524","7656130.413969"
"110","Mikania parvicapitulata Hieron.","4","17.725","4.208226","2.104113","1.590327","Mikania parvicapitulata Hieron.","4","1624.5","583.255519","291.62776","123402.870745","Mikania parvicapitulata Hieron.","4","1379.5","103.931067","51.965534","6407.194911","Mikania parvicapitulata Hieron.","4","9841.25","1399.802456","699.901228","5742097.810477"
"111","Mikania pennellii B.L.Rob.","1","23.2",NA,NA,"6.361308","Mikania pennellii B.L.Rob.","1","4596",NA,NA,"493611.482978","Mikania pennellii B.L.Rob.","1","1444",NA,NA,"25628.779645","Mikania pennellii B.L.Rob.","1","24897",NA,NA,"22968391.241906"
"112","Mikania periplocifolia Hook. & Arn.","11","24.645455","1.205291","0.363409","0.578301","Mikania periplocifolia Hook. & Arn.","11","1172.818182","350.736031","105.750892","44873.77118","Mikania periplocifolia Hook. & Arn.","11","1756","195.603681","58.976729","2329.889059","Mikania periplocifolia Hook. & Arn.","11","6591.545455","2993.374229","902.536289","2088035.567446"
"113","Mikania pernambucensis Gardner","1","26.3",NA,NA,"6.361308","Mikania pernambucensis Gardner","1","674",NA,NA,"493611.482978","Mikania pernambucensis Gardner","1","1678",NA,NA,"25628.779645","Mikania pernambucensis Gardner","1","3526",NA,NA,"22968391.241906"
"114","Mikania phaeoclados Mart. ex Baker","16","19.975","1.680278","0.420069","0.397582","Mikania phaeoclados Mart. ex Baker","16","1376.25","293.349053","73.337263","30850.717686","Mikania phaeoclados Mart. ex Baker","16","1340.8125","109.846086","27.461522","1601.798728","Mikania phaeoclados Mart. ex Baker","16","9601.5","2657.989616","664.497404","1435524.452619"
"115","Mikania pichinchensis Hieron.","4","14.975","4.468687","2.234344","1.590327","Mikania pichinchensis Hieron.","4","2253.25","1356.662664","678.331332","123402.870745","Mikania pichinchensis Hieron.","4","1104.25","50.723926","25.361963","6407.194911","Mikania pichinchensis Hieron.","4","16147","10842.649","5421.3245","5742097.810477"
"116","Mikania pilosa Baker","3","20.866667","0.907377","0.523874","2.120436","Mikania pilosa Baker","3","1514.666667","351.485894","202.930476","164537.160993","Mikania pilosa Baker","3","1334.666667","84.789937","48.953493","8542.926548","Mikania pilosa Baker","3","10262","1100.030909","635.103141","7656130.413969"
"117","Mikania pohliana Sch.Bip. ex Baker","2","21.35","0.070711","0.05","3.180654","Mikania pohliana Sch.Bip. ex Baker","2","1314.5","7.778175","5.5","246805.741489","Mikania pohliana Sch.Bip. ex Baker","2","1577","4.242641","3","12814.389823","Mikania pohliana Sch.Bip. ex Baker","2","10453","50.911688","36","11484195.620953"
"118","Mikania popayanensis Hieron.","1","9.1",NA,NA,"6.361308","Mikania popayanensis Hieron.","1","1690",NA,NA,"493611.482978","Mikania popayanensis Hieron.","1","923",NA,NA,"25628.779645","Mikania popayanensis Hieron.","1","19944",NA,NA,"22968391.241906"
"119","Mikania populifolia Gardner","3","20.1","3.051229","1.761628","2.120436","Mikania populifolia Gardner","3","1449.666667","142.57045","82.313088","164537.160993","Mikania populifolia Gardner","3","1389.333333","211.757723","122.258378","8542.926548","Mikania populifolia Gardner","3","11531.333333","2502.416898","1444.77107","7656130.413969"
"120","Mikania porosa Urb.","1","22.7",NA,NA,"6.361308","Mikania porosa Urb.","1","1778",NA,NA,"493611.482978","Mikania porosa Urb.","1","1656",NA,NA,"25628.779645","Mikania porosa Urb.","1","13289",NA,NA,"22968391.241906"
"121","Mikania pseudohoffmanniana G.M.Barroso","1","18.3",NA,NA,"6.361308","Mikania pseudohoffmanniana G.M.Barroso","1","1453",NA,NA,"493611.482978","Mikania pseudohoffmanniana G.M.Barroso","1","1386",NA,NA,"25628.779645","Mikania pseudohoffmanniana G.M.Barroso","1","12088",NA,NA,"22968391.241906"
"122","Mikania psilostachya DC.","165","24.007879","2.38394","0.185589","0.038553","Mikania psilostachya DC.","165","2267.945455","992.245748","77.246227","2991.584745","Mikania psilostachya DC.","164","1466.79878","173.191946","13.524019","156.273047","Mikania psilostachya DC.","164","15763.72561","6996.357781","546.323757","140051.166109"
"123","Mikania pterocaula Sch.Bip. ex Klatt","2","22.3","3.959798","2.8","3.180654","Mikania pterocaula Sch.Bip. ex Klatt","2","1773.5","120.91526","85.5","246805.741489","Mikania pterocaula Sch.Bip. ex Klatt","2","1708","66.468037","47","12814.389823","Mikania pterocaula Sch.Bip. ex Klatt","2","10187.5","6532.959551","4619.5","11484195.620953"
"124","Mikania pteropoda DC.","1","17.6",NA,NA,"6.361308","Mikania pteropoda DC.","1","1923",NA,NA,"493611.482978","Mikania pteropoda DC.","1","1173",NA,NA,"25628.779645","Mikania pteropoda DC.","1","13705",NA,NA,"22968391.241906"
"125","Mikania pyramidata Donn.Sm.","15","18.62","3.976574","1.026747","0.424087","Mikania pyramidata Donn.Sm.","15","2355.066667","836.55838","215.998445","32907.432199","Mikania pyramidata Donn.Sm.","15","1592.733333","149.635016","38.635595","1708.58531","Mikania pyramidata Donn.Sm.","15","12002.666667","4619.412512","1192.727182","1531226.082794"
"126","Mikania roraimensis B.L.Rob.","1","23.7",NA,NA,"6.361308","Mikania roraimensis B.L.Rob.","1","1681",NA,NA,"493611.482978","Mikania roraimensis B.L.Rob.","1","1675",NA,NA,"25628.779645","Mikania roraimensis B.L.Rob.","1","12888",NA,NA,"22968391.241906"
"127","Mikania rotundifolia G.M.Barroso","3","22.3","2.116601","1.22202","2.120436","Mikania rotundifolia G.M.Barroso","3","1424.333333","677.281576","391.0287","164537.160993","Mikania rotundifolia G.M.Barroso","3","1349.333333","77.203195","44.573285","8542.926548","Mikania rotundifolia G.M.Barroso","3","9158","4646.751446","2682.803198","7656130.413969"
"128","Mikania rubella Lingelsh.","1","22.8",NA,NA,"6.361308","Mikania rubella Lingelsh.","1","1092",NA,NA,"493611.482978","Mikania rubella Lingelsh.","1","1537",NA,NA,"25628.779645","Mikania rubella Lingelsh.","1","9528",NA,NA,"22968391.241906"
"129","Mikania rufa Benth.","10","12.88","2.987306","0.944669","0.636131","Mikania rufa Benth.","10","1473","478.690111","151.375104","49361.148298","Mikania rufa Benth.","10","1094.9","140.398995","44.398061","2562.877965","Mikania rufa Benth.","10","13867.8","3199.025539","1011.6207","2296839.124191"
"130","Mikania rufescens Sch.Bip. ex Baker","4","21.25","4.89183","2.445915","1.590327","Mikania rufescens Sch.Bip. ex Baker","4","1580.75","383.389597","191.694798","123402.870745","Mikania rufescens Sch.Bip. ex Baker","4","1329.5","147.660647","73.830324","6407.194911","Mikania rufescens Sch.Bip. ex Baker","4","9537.75","2298.054159","1149.027079","5742097.810477"
"131","Mikania rusbyi B.L.Rob.","1","17.2",NA,NA,"6.361308","Mikania rusbyi B.L.Rob.","1","968",NA,NA,"493611.482978","Mikania rusbyi B.L.Rob.","1","1618",NA,NA,"25628.779645","Mikania rusbyi B.L.Rob.","1","7375",NA,NA,"22968391.241906"
"132","Mikania saltensis Hieron.","1","14.5",NA,NA,"6.361308","Mikania saltensis Hieron.","1","1225",NA,NA,"493611.482978","Mikania saltensis Hieron.","1","1485",NA,NA,"25628.779645","Mikania saltensis Hieron.","1","5209",NA,NA,"22968391.241906"
"133","Mikania salviifolia Gardner","3","21.433333","0.23094","0.133333","2.120436","Mikania salviifolia Gardner","3","1472","208.544959","120.403488","164537.160993","Mikania salviifolia Gardner","3","1399","24.758837","14.294521","8542.926548","Mikania salviifolia Gardner","3","10573.666667","323.506311","186.776456","7656130.413969"
"134","Mikania schenckii Hieron.","3","17.066667","3.002221","1.733333","2.120436","Mikania schenckii Hieron.","3","1697.333333","180.577776","104.256628","164537.160993","Mikania schenckii Hieron.","3","1226.666667","102.001634","58.890671","8542.926548","Mikania schenckii Hieron.","3","14111.666667","3286.899806","1897.692488","7656130.413969"
"135","Mikania schultzii B.L.Rob.","1","16",NA,NA,"6.361308","Mikania schultzii B.L.Rob.","1","714",NA,NA,"493611.482978","Mikania schultzii B.L.Rob.","1","1637",NA,NA,"25628.779645","Mikania schultzii B.L.Rob.","1","3101",NA,NA,"22968391.241906"
"136","Mikania sericea Hook. & Arn.","1","20.5",NA,NA,"6.361308","Mikania sericea Hook. & Arn.","1","1753",NA,NA,"493611.482978","Mikania sericea Hook. & Arn.","1","1412",NA,NA,"25628.779645","Mikania sericea Hook. & Arn.","1","11168",NA,NA,"22968391.241906"
"137","Mikania smaragdina Dusén ex Malme","1","21.6",NA,NA,"6.361308","Mikania smaragdina Dusén ex Malme","1","1369",NA,NA,"493611.482978","Mikania smaragdina Dusén ex Malme","1","1367",NA,NA,"25628.779645","Mikania smaragdina Dusén ex Malme","1","10215",NA,NA,"22968391.241906"
"138","Mikania smilacina DC.","7","21.542857","1.446671","0.54679","0.908758","Mikania smilacina DC.","7","1441.857143","263.528891","99.604558","70515.92614","Mikania smilacina DC.","7","1480.142857","82.426591","31.154323","3661.254235","Mikania smilacina DC.","7","10348","1245.523183","470.763513","3281198.748844"
"139","Mikania speciosa DC.","8","16.7375","5.09704","1.802076","0.795164","Mikania speciosa DC.","8","1170.25","308.029103","108.904734","61701.435372","Mikania speciosa DC.","8","1439.375","189.358268","66.948258","3203.597456","Mikania speciosa DC.","8","8853.875","2719.534752","961.500732","2871048.905238"
"140","Mikania sprucei Baker","22","22.927273","3.039139","0.647947","0.28915","Mikania sprucei Baker","22","2896.772727","552.55415","117.804941","22436.88559","Mikania sprucei Baker","22","1377.227273","129.888939","27.692415","1164.944529","Mikania sprucei Baker","22","19534.727273","4893.858563","1043.374151","1044017.783723"
"141","Mikania steinbachii B.L.Rob.","3","22.966667","2.857155","1.649579","2.120436","Mikania steinbachii B.L.Rob.","3","1051.333333","115.379085","66.614146","164537.160993","Mikania steinbachii B.L.Rob.","3","1390.333333","151.163267","87.274153","8542.926548","Mikania steinbachii B.L.Rob.","3","10126.333333","2345.266367","1354.040168","7656130.413969"
"142","Mikania stereodes B.L.Rob.","1","19.5",NA,NA,"6.361308","Mikania stereodes B.L.Rob.","1","2172",NA,NA,"493611.482978","Mikania stereodes B.L.Rob.","1","1278",NA,NA,"25628.779645","Mikania stereodes B.L.Rob.","1","13598",NA,NA,"22968391.241906"
"143","Mikania stevensiana Britton","1","22.7",NA,NA,"6.361308","Mikania stevensiana Britton","1","1845",NA,NA,"493611.482978","Mikania stevensiana Britton","1","1646",NA,NA,"25628.779645","Mikania stevensiana Britton","1","13207",NA,NA,"22968391.241906"
"144","Mikania stuebelii Hieron.","24","14.0875","5.326987","1.087367","0.265055","Mikania stuebelii Hieron.","24","1745.041667","1061.318805","216.640794","20567.145124","Mikania stuebelii Hieron.","24","1198.208333","187.016386","38.17456","1067.865819","Mikania stuebelii Hieron.","24","13911.041667","6878.501262","1404.068191","957016.301746"
"145","Mikania stygia B.L.Rob.","1","21.1",NA,NA,"6.361308","Mikania stygia B.L.Rob.","1","4288",NA,NA,"493611.482978","Mikania stygia B.L.Rob.","1","1097",NA,NA,"25628.779645","Mikania stygia B.L.Rob.","1","36042",NA,NA,"22968391.241906"
