"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"327","Begonia segregata L.B.Sm. & B.G.Schub.","6","5.668856","0.019808","0.008087","1.7e-05","Begonia segregata L.B.Sm. & B.G.Schub.","6","7.95704","0.403687","0.164805","0.025666","Begonia segregata L.B.Sm. & B.G.Schub.","6","7.109341","0.115674","0.047224","0.002255","Begonia segregata L.B.Sm. & B.G.Schub.","6","9.733466","0.157228","0.064188","0.022857"
"328","Begonia smilacina A.DC.","4","5.690251","0.007931","0.003966","2.5e-05","Begonia smilacina A.DC.","4","7.365461","0.340611","0.170305","0.038498","Begonia smilacina A.DC.","4","7.222788","0.061534","0.030767","0.003382","Begonia smilacina A.DC.","4","9.276566","0.357862","0.178931","0.034286"
"329","Begonia sodiroi C.DC.","2","5.662306","0.023093","0.016329","5e-05","Begonia sodiroi C.DC.","2","7.771948","0.448628","0.317228","0.076997","Begonia sodiroi C.DC.","2","7.023327","0.041569","0.029394","0.006764","Begonia sodiroi C.DC.","2","9.524445","0.40337","0.285226","0.068571"
"330","Begonia solananthera A.DC.","5","5.680643","0.010116","0.004524","2e-05","Begonia solananthera A.DC.","5","7.332808","0.274776","0.122884","0.030799","Begonia solananthera A.DC.","5","7.132149","0.071866","0.032139","0.002706","Begonia solananthera A.DC.","5","9.303231","0.249545","0.1116","0.027428"
"331","Begonia truncicola Sodiro ex C.DC.","1","5.675212",NA,NA,"0.000101","Begonia truncicola Sodiro ex C.DC.","1","7.365813",NA,NA,"0.153993","Begonia truncicola Sodiro ex C.DC.","1","7.144407",NA,NA,"0.013528","Begonia truncicola Sodiro ex C.DC.","1","9.348536",NA,NA,"0.137142"
"332","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","5.664688","0.005147","0.003639","5e-05","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","6.851146","0.19543","0.13819","0.076997","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","7.123192","0.017671","0.012495","0.006764","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","9.009919","0.107468","0.075991","0.068571"
"333","Cavendishia corei A.C.Sm.","1","5.663481",NA,NA,"0.000101","Cavendishia corei A.C.Sm.","1","7.480992",NA,NA,"0.153993","Cavendishia corei A.C.Sm.","1","7.186901",NA,NA,"0.013528","Cavendishia corei A.C.Sm.","1","9.310186",NA,NA,"0.137142"
"334","Cavendishia macrocephala A.C.Sm.","1","5.671087",NA,NA,"0.000101","Cavendishia macrocephala A.C.Sm.","1","8.004366",NA,NA,"0.153993","Cavendishia macrocephala A.C.Sm.","1","7.296413",NA,NA,"0.013528","Cavendishia macrocephala A.C.Sm.","1","9.84845",NA,NA,"0.137142"
"335","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","5.696254",NA,NA,"0.000101","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","7.607381",NA,NA,"0.153993","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","7.182352",NA,NA,"0.013528","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","10.015431",NA,NA,"0.137142"
"336","Cavendishia sirensis Luteyn","2","5.691692","0.00835","0.005904","5e-05","Cavendishia sirensis Luteyn","2","7.239871","0.067443","0.047689","0.076997","Cavendishia sirensis Luteyn","2","7.254958","0.033476","0.023671","0.006764","Cavendishia sirensis Luteyn","2","9.53198","0.055503","0.039247","0.068571"
"337","Cavendishia speciosa A.C.Sm.","4","5.673538","0.010678","0.005339","2.5e-05","Cavendishia speciosa A.C.Sm.","4","7.956423","0.186948","0.093474","0.038498","Cavendishia speciosa A.C.Sm.","4","7.294779","0.034433","0.017216","0.003382","Cavendishia speciosa A.C.Sm.","4","9.862801","0.069821","0.03491","0.034286"
"338","Cavendishia venosa A.C.Sm.","11","5.68105","0.016996","0.005124","9e-06","Cavendishia venosa A.C.Sm.","11","8.131649","0.407238","0.122787","0.013999","Cavendishia venosa A.C.Sm.","11","7.107318","0.139564","0.04208","0.00123","Cavendishia venosa A.C.Sm.","11","10.042917","0.356406","0.10746","0.012467"
"339","Demosthenesia vilcabambensis Luteyn","2","5.673822","0.008258","0.005839","5e-05","Demosthenesia vilcabambensis Luteyn","2","7.322356","0.442575","0.312948","0.076997","Demosthenesia vilcabambensis Luteyn","2","7.210598","0.048569","0.034343","0.006764","Demosthenesia vilcabambensis Luteyn","2","9.425496","0.06709","0.04744","0.068571"
"340","Diogenesia antioquiensis Luteyn","1","5.682729",NA,NA,"0.000101","Diogenesia antioquiensis Luteyn","1","7.799753",NA,NA,"0.153993","Diogenesia antioquiensis Luteyn","1","7.295735",NA,NA,"0.013528","Diogenesia antioquiensis Luteyn","1","10.011849",NA,NA,"0.137142"
"341","Disterigma appendiculatum Pedraza","1","5.668673",NA,NA,"0.000101","Disterigma appendiculatum Pedraza","1","7.990577",NA,NA,"0.153993","Disterigma appendiculatum Pedraza","1","7.187657",NA,NA,"0.013528","Disterigma appendiculatum Pedraza","1","9.757536",NA,NA,"0.137142"
"342","Disterigma balslevii Luteyn","1","5.646683",NA,NA,"0.000101","Disterigma balslevii Luteyn","1","7.345365",NA,NA,"0.153993","Disterigma balslevii Luteyn","1","6.858565",NA,NA,"0.013528","Disterigma balslevii Luteyn","1","9.839909",NA,NA,"0.137142"
"343","Disterigma chocoanum Pedraza","1","5.665908",NA,NA,"0.000101","Disterigma chocoanum Pedraza","1","7.946971",NA,NA,"0.153993","Disterigma chocoanum Pedraza","1","7.17012",NA,NA,"0.013528","Disterigma chocoanum Pedraza","1","9.709296",NA,NA,"0.137142"
"344","Disterigma dumontii Luteyn","1","5.687822",NA,NA,"0.000101","Disterigma dumontii Luteyn","1","8.045268",NA,NA,"0.153993","Disterigma dumontii Luteyn","1","7.001246",NA,NA,"0.013528","Disterigma dumontii Luteyn","1","10.060363",NA,NA,"0.137142"
"345","Disterigma hiatum Pedraza","1","5.671776",NA,NA,"0.000101","Disterigma hiatum Pedraza","1","7.81682",NA,NA,"0.153993","Disterigma hiatum Pedraza","1","7.183871",NA,NA,"0.013528","Disterigma hiatum Pedraza","1","9.814984",NA,NA,"0.137142"
"346","Disterigma noyesiae Luteyn","11","5.667078","0.007317","0.002206","9e-06","Disterigma noyesiae Luteyn","11","7.487713","0.582509","0.175633","0.013999","Disterigma noyesiae Luteyn","11","7.09274","0.129062","0.038914","0.00123","Disterigma noyesiae Luteyn","11","9.548851","0.349747","0.105453","0.012467"
"347","Disterigma panamense Standl.","1","5.691204",NA,NA,"0.000101","Disterigma panamense Standl.","1","8.035926",NA,NA,"0.153993","Disterigma panamense Standl.","1","7.365813",NA,NA,"0.013528","Disterigma panamense Standl.","1","9.806095",NA,NA,"0.137142"
"348","Disterigma pseudokillipiella Luteyn","3","5.678676","0.014808","0.008549","3.4e-05","Disterigma pseudokillipiella Luteyn","3","8.005536","0.298173","0.17215","0.051331","Disterigma pseudokillipiella Luteyn","3","7.249088","0.01957","0.011299","0.004509","Disterigma pseudokillipiella Luteyn","3","9.969614","0.218743","0.126291","0.045714"
"349","Gaultheria buxifolia Willd.","23","5.654037","0.0079","0.001647","4e-06","Gaultheria buxifolia Willd.","23","7.445058","0.206044","0.042963","0.006695","Gaultheria buxifolia Willd.","23","7.119498","0.110762","0.023095","0.000588","Gaultheria buxifolia Willd.","23","9.37991","0.320818","0.066895","0.005963"
"350","Macleania stricta A.C.Sm.","11","5.67066","0.013499","0.00407","9e-06","Macleania stricta A.C.Sm.","11","7.773664","0.239377","0.072175","0.013999","Macleania stricta A.C.Sm.","11","7.094907","0.148602","0.044805","0.00123","Macleania stricta A.C.Sm.","11","9.787773","0.259635","0.078283","0.012467"
"351","Oreanthes buxifolius Benth.","3","5.673055","0.025205","0.014552","3.4e-05","Oreanthes buxifolius Benth.","3","6.794397","0.301601","0.174129","0.051331","Oreanthes buxifolius Benth.","3","7.204767","0.069788","0.040292","0.004509","Oreanthes buxifolius Benth.","3","8.8178","0.056949","0.03288","0.045714"
"352","Orthaea cordata Oliv.","1","5.663134",NA,NA,"0.000101","Orthaea cordata Oliv.","1","7.538495",NA,NA,"0.153993","Orthaea cordata Oliv.","1","7.152269",NA,NA,"0.013528","Orthaea cordata Oliv.","1","9.119759",NA,NA,"0.137142"
"353","Orthaea hispida A.C.Sm.","1","5.690191",NA,NA,"0.000101","Orthaea hispida A.C.Sm.","1","7.50329",NA,NA,"0.153993","Orthaea hispida A.C.Sm.","1","7.330405",NA,NA,"0.013528","Orthaea hispida A.C.Sm.","1","9.429717",NA,NA,"0.137142"
"354","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","5.690863","0.003343","0.002364","5e-05","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","7.584263","0.326034","0.230541","0.076997","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","7.330841","0.029641","0.020959","0.006764","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","9.519462","0.014534","0.010277","0.068571"
"355","Orthaea oedipus Luteyn","2","5.69252","0.011442","0.008091","5e-05","Orthaea oedipus Luteyn","2","8.37963","0.186886","0.132148","0.076997","Orthaea oedipus Luteyn","2","7.291992","0.004334","0.003065","0.006764","Orthaea oedipus Luteyn","2","10.389745","0.291243","0.20594","0.068571"
"356","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","5.681707",NA,NA,"0.000101","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","7.948032",NA,NA,"0.153993","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","7.275865",NA,NA,"0.013528","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","9.87241",NA,NA,"0.137142"
"357","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","5.685788",NA,NA,"0.000101","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","7.815611",NA,NA,"0.153993","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","7.286192",NA,NA,"0.013528","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","9.737256",NA,NA,"0.137142"
"358","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","5.684327","0.006844","0.003422","2.5e-05","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","7.874942","0.169407","0.084704","0.038498","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","7.300672","0.019225","0.009612","0.003382","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","9.537691","0.038138","0.019069","0.034286"
"359","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","5.659655","0.002463","0.001742","5e-05","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","7.904953","0.021911","0.015493","0.076997","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","7.015712","0","0","0.006764","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","10.233439","0","0","0.068571"
"360","Psammisia caloneura A.C.Sm.","4","5.663945","0.024761","0.01238","2.5e-05","Psammisia caloneura A.C.Sm.","4","8.146767","0.213084","0.106542","0.038498","Psammisia caloneura A.C.Sm.","4","6.902334","0.147842","0.073921","0.003382","Psammisia caloneura A.C.Sm.","4","9.816748","0.388121","0.19406","0.034286"
"361","Psammisia chionantha Sleumer","1","5.687822",NA,NA,"0.000101","Psammisia chionantha Sleumer","1","7.999007",NA,NA,"0.153993","Psammisia chionantha Sleumer","1","7.077498",NA,NA,"0.013528","Psammisia chionantha Sleumer","1","10.282335",NA,NA,"0.137142"
"362","Psammisia debilis Sleumer","1","5.669018",NA,NA,"0.000101","Psammisia debilis Sleumer","1","8.108924",NA,NA,"0.153993","Psammisia debilis Sleumer","1","7.045777",NA,NA,"0.013528","Psammisia debilis Sleumer","1","9.584521",NA,NA,"0.137142"
"363","Psammisia dolichopoda A.C.Sm.","9","5.685531","0.015475","0.005158","1.1e-05","Psammisia dolichopoda A.C.Sm.","9","8.143584","0.520607","0.173536","0.01711","Psammisia dolichopoda A.C.Sm.","9","7.232272","0.141587","0.047196","0.001503","Psammisia dolichopoda A.C.Sm.","9","9.941958","0.384072","0.128024","0.015238"
"364","Psammisia ecuadorensis Hoerold","1","5.645624",NA,NA,"0.000101","Psammisia ecuadorensis Hoerold","1","7.030857",NA,NA,"0.153993","Psammisia ecuadorensis Hoerold","1","7.037906",NA,NA,"0.013528","Psammisia ecuadorensis Hoerold","1","9.017484",NA,NA,"0.137142"
"365","Psammisia elegans Rusby","1","5.703282",NA,NA,"0.000101","Psammisia elegans Rusby","1","7.413367",NA,NA,"0.153993","Psammisia elegans Rusby","1","7.555382",NA,NA,"0.013528","Psammisia elegans Rusby","1","8.875007",NA,NA,"0.137142"
"366","Psammisia ferruginea A.C.Sm.","19","5.680845","0.01075","0.002466","5e-06","Psammisia ferruginea A.C.Sm.","19","7.923394","0.469387","0.107685","0.008105","Psammisia ferruginea A.C.Sm.","19","7.134684","0.120452","0.027634","0.000712","Psammisia ferruginea A.C.Sm.","19","9.915943","0.372352","0.085423","0.007218"
"367","Psammisia guianensis Klotzsch","38","5.682791","0.013631","0.002211","3e-06","Psammisia guianensis Klotzsch","38","7.856457","0.415739","0.067442","0.004052","Psammisia guianensis Klotzsch","38","7.149881","0.119018","0.019307","0.000356","Psammisia guianensis Klotzsch","38","9.872321","0.41814","0.067831","0.003609"
"368","Psammisia hookeriana Klotzsch","6","5.673729","0.011235","0.004587","1.7e-05","Psammisia hookeriana Klotzsch","6","7.2653","0.223232","0.091134","0.025666","Psammisia hookeriana Klotzsch","6","7.301987","0.078445","0.032025","0.002255","Psammisia hookeriana Klotzsch","6","8.966636","0.092436","0.037737","0.022857"
"369","Psammisia idalima A.C.Sm.","7","5.66731","0.017373","0.006566","1.4e-05","Psammisia idalima A.C.Sm.","7","7.458863","0.367386","0.138859","0.021999","Psammisia idalima A.C.Sm.","7","7.01934","0.152943","0.057807","0.001933","Psammisia idalima A.C.Sm.","7","9.71268","0.416301","0.157347","0.019592"
"370","Psammisia lehmannii Herold","1","5.64633",NA,NA,"0.000101","Psammisia lehmannii Herold","1","7.397562",NA,NA,"0.153993","Psammisia lehmannii Herold","1","6.96319",NA,NA,"0.013528","Psammisia lehmannii Herold","1","9.511555",NA,NA,"0.137142"
"371","Psammisia longicaulis A.C.Sm.","1","5.674868",NA,NA,"0.000101","Psammisia longicaulis A.C.Sm.","1","7.754482",NA,NA,"0.153993","Psammisia longicaulis A.C.Sm.","1","7.213768",NA,NA,"0.013528","Psammisia longicaulis A.C.Sm.","1","9.775143",NA,NA,"0.137142"
"372","Psammisia mediobullata Luteyn & Sylva","1","5.669018",NA,NA,"0.000101","Psammisia mediobullata Luteyn & Sylva","1","7.61776",NA,NA,"0.153993","Psammisia mediobullata Luteyn & Sylva","1","7.271704",NA,NA,"0.013528","Psammisia mediobullata Luteyn & Sylva","1","9.707838",NA,NA,"0.137142"
"373","Psammisia occidentalis A.C.Sm.","5","5.701479","0.000903","0.000404","2e-05","Psammisia occidentalis A.C.Sm.","5","8.840005","0.177164","0.07923","0.030799","Psammisia occidentalis A.C.Sm.","5","7.226427","0.035627","0.015933","0.002706","Psammisia occidentalis A.C.Sm.","5","10.745499","0.060329","0.02698","0.027428"
"374","Psammisia oppositiflora Luteyn","1","5.669708",NA,NA,"0.000101","Psammisia oppositiflora Luteyn","1","8.398184",NA,NA,"0.153993","Psammisia oppositiflora Luteyn","1","7.254885",NA,NA,"0.013528","Psammisia oppositiflora Luteyn","1","9.669536",NA,NA,"0.137142"
"375","Psammisia orthoneura A.C.Sm.","2","5.689838","0.007648","0.005408","5e-05","Psammisia orthoneura A.C.Sm.","2","8.302231","0.855755","0.60511","0.076997","Psammisia orthoneura A.C.Sm.","2","7.267276","0.031586","0.022335","0.006764","Psammisia orthoneura A.C.Sm.","2","9.865687","0.202574","0.143241","0.068571"
"376","Psammisia pterocalyx Luteyn","2","5.693058","0.001191","0.000842","5e-05","Psammisia pterocalyx Luteyn","2","8.121615","0.073483","0.05196","0.076997","Psammisia pterocalyx Luteyn","2","7.298512","0.071728","0.050719","0.006764","Psammisia pterocalyx Luteyn","2","9.850679","0.191812","0.135632","0.068571"
"377","Psammisia roseiflora Sleumer","5","5.68759","0.008591","0.003842","2e-05","Psammisia roseiflora Sleumer","5","7.98683","0.433985","0.194084","0.030799","Psammisia roseiflora Sleumer","5","7.070436","0.12176","0.054453","0.002706","Psammisia roseiflora Sleumer","5","10.168646","0.40443","0.180867","0.027428"
"378","Psammisia ulbrichiana Hoerold","29","5.67444","0.013305","0.002471","3e-06","Psammisia ulbrichiana Hoerold","29","7.527363","0.500953","0.093025","0.00531","Psammisia ulbrichiana Hoerold","29","7.146164","0.142601","0.02648","0.000466","Psammisia ulbrichiana Hoerold","29","9.534069","0.452105","0.083954","0.004729"
"379","Satyria allenii A.C.Sm.","11","5.679079","0.013611","0.004104","9e-06","Satyria allenii A.C.Sm.","11","7.963792","0.296317","0.089343","0.013999","Satyria allenii A.C.Sm.","11","7.303299","0.087899","0.026503","0.00123","Satyria allenii A.C.Sm.","11","9.789131","0.243492","0.073416","0.012467"
"380","Satyria arborea A.C.Sm.","4","5.663553","0.006396","0.003198","2.5e-05","Satyria arborea A.C.Sm.","4","7.866521","0.337022","0.168511","0.038498","Satyria arborea A.C.Sm.","4","7.268458","0.035097","0.017549","0.003382","Satyria arborea A.C.Sm.","4","9.725022","0.037224","0.018612","0.034286"
"381","Satyria grandifolia Hoerold","8","5.691702","0.010705","0.003785","1.3e-05","Satyria grandifolia Hoerold","8","7.937671","0.545138","0.192735","0.019249","Satyria grandifolia Hoerold","8","7.102337","0.118847","0.042019","0.001691","Satyria grandifolia Hoerold","8","10.073159","0.382526","0.135243","0.017143"
"382","Satyria leptantha A.C.Sm.","2","5.682554","0.026482","0.018726","5e-05","Satyria leptantha A.C.Sm.","2","8.191506","0.903321","0.638744","0.076997","Satyria leptantha A.C.Sm.","2","7.193999","0.079092","0.055926","0.006764","Satyria leptantha A.C.Sm.","2","9.955039","1.097114","0.775777","0.068571"
"383","Satyria pilosa A.C.Sm.","2","5.689494","0.009086","0.006425","5e-05","Satyria pilosa A.C.Sm.","2","8.351163","0.714681","0.505356","0.076997","Satyria pilosa A.C.Sm.","2","7.284344","0.043662","0.030874","0.006764","Satyria pilosa A.C.Sm.","2","10.288174","0.472943","0.334421","0.068571"
"384","Sphyrospermum boekei Luteyn","1","5.656516",NA,NA,"0.000101","Sphyrospermum boekei Luteyn","1","7.747165",NA,NA,"0.153993","Sphyrospermum boekei Luteyn","1","7.087574",NA,NA,"0.013528","Sphyrospermum boekei Luteyn","1","9.081825",NA,NA,"0.137142"
"385","Sphyrospermum buxifolium Poepp. & Endl.","76","5.680905","0.012735","0.001461","1e-06","Sphyrospermum buxifolium Poepp. & Endl.","76","7.708436","0.502749","0.057669","0.002026","Sphyrospermum buxifolium Poepp. & Endl.","76","7.230256","0.134636","0.015444","0.000178","Sphyrospermum buxifolium Poepp. & Endl.","76","9.631627","0.4718","0.054119","0.001805"
"386","Sphyrospermum cordifolium Benth.","111","5.677999","0.014663","0.001392","1e-06","Sphyrospermum cordifolium Benth.","111","7.706225","0.433496","0.041146","0.001387","Sphyrospermum cordifolium Benth.","111","7.242684","0.153875","0.014605","0.000122","Sphyrospermum cordifolium Benth.","111","9.553411","0.436478","0.041429","0.001236"
"387","Themistoclesia crassifolia Sleumer","3","5.675572","0.017015","0.009824","3.4e-05","Themistoclesia crassifolia Sleumer","3","8.440655","0.336884","0.1945","0.051331","Themistoclesia crassifolia Sleumer","3","7.168649","0.086085","0.049701","0.004509","Themistoclesia crassifolia Sleumer","3","10.026439","0.166464","0.096108","0.045714"
"388","Themistoclesia recondita A.C.Sm.","3","5.649217","0.012274","0.007086","3.4e-05","Themistoclesia recondita A.C.Sm.","3","7.52106","0.174012","0.100466","0.051331","Themistoclesia recondita A.C.Sm.","3","6.919779","0.080895","0.046705","0.004509","Themistoclesia recondita A.C.Sm.","3","9.871968","0.148385","0.08567","0.045714"
"389","Thibaudia archeri A.C.Sm.","7","5.679852","0.021553","0.008146","1.4e-05","Thibaudia archeri A.C.Sm.","7","8.176824","0.50132","0.189481","0.021999","Thibaudia archeri A.C.Sm.","7","7.148587","0.172871","0.065339","0.001933","Thibaudia archeri A.C.Sm.","7","10.013664","0.56688","0.214261","0.019592"
"390","Thibaudia cupatensis Huber","10","5.688777","0.007719","0.002441","1e-05","Thibaudia cupatensis Huber","10","8.04662","0.238681","0.075478","0.015399","Thibaudia cupatensis Huber","10","7.178634","0.069727","0.02205","0.001353","Thibaudia cupatensis Huber","10","10.00497","0.143347","0.04533","0.013714"
"391","Thibaudia involucrata A.C.Sm.","6","5.67496","0.007431","0.003034","1.7e-05","Thibaudia involucrata A.C.Sm.","6","8.299069","0.094063","0.038401","0.025666","Thibaudia involucrata A.C.Sm.","6","7.265228","0.04883","0.019935","0.002255","Thibaudia involucrata A.C.Sm.","6","9.787032","0.178143","0.072727","0.022857"
"392","Marcgravia atropunctata de Roon","14","5.687923","0.006615","0.001768","7e-06","Marcgravia atropunctata de Roon","14","7.939354","0.327723","0.087588","0.011","Marcgravia atropunctata de Roon","14","7.169729","0.167291","0.04471","0.000966","Marcgravia atropunctata de Roon","14","10.013566","0.263295","0.070369","0.009796"
"393","Marcgravia caudata Triana & Planch.","24","5.681092","0.012593","0.002571","4e-06","Marcgravia caudata Triana & Planch.","24","8.071057","0.285801","0.058339","0.006416","Marcgravia caudata Triana & Planch.","24","7.203543","0.141964","0.028978","0.000564","Marcgravia caudata Triana & Planch.","24","9.925108","0.271675","0.055455","0.005714"
"394","Marcgravia comosa C.Presl","1","5.673839",NA,NA,"0.000101","Marcgravia comosa C.Presl","1","7.328437",NA,NA,"0.153993","Marcgravia comosa C.Presl","1","7.062192",NA,NA,"0.013528","Marcgravia comosa C.Presl","1","9.376617",NA,NA,"0.137142"
"395","Marcgravia coriacea Vahl","52","5.696287","0.006151","0.000853","2e-06","Marcgravia coriacea Vahl","52","7.717964","0.335111","0.046472","0.002961","Marcgravia coriacea Vahl","52","7.306499","0.114691","0.015905","0.00026","Marcgravia coriacea Vahl","52","9.603693","0.344794","0.047814","0.002637"
"396","Marcgravia crassiflora Sleumer","2","5.68561","0.006001","0.004243","5e-05","Marcgravia crassiflora Sleumer","2","8.576904","0.135415","0.095753","0.076997","Marcgravia crassiflora Sleumer","2","7.114724","0.161771","0.114389","0.006764","Marcgravia crassiflora Sleumer","2","10.369189","0.299744","0.211951","0.068571"
"397","Marcgravia dasyantha Gilg","2","5.686119","0.005758","0.004072","5e-05","Marcgravia dasyantha Gilg","2","6.9295","0.044966","0.031796","0.076997","Marcgravia dasyantha Gilg","2","7.244817","0.069127","0.04888","0.006764","Marcgravia dasyantha Gilg","2","9.021785","0.273148","0.193145","0.068571"
"398","Marcgravia eichleriana Wittm.","4","5.687765","0.012354","0.006177","2.5e-05","Marcgravia eichleriana Wittm.","4","8.08743","0.13713","0.068565","0.038498","Marcgravia eichleriana Wittm.","4","7.164155","0.055479","0.02774","0.003382","Marcgravia eichleriana Wittm.","4","9.923498","0.309599","0.1548","0.034286"
"399","Marcgravia evenia Krug & Urb.","1","5.699942",NA,NA,"0.000101","Marcgravia evenia Krug & Urb.","1","7.037906",NA,NA,"0.153993","Marcgravia evenia Krug & Urb.","1","7.461066",NA,NA,"0.013528","Marcgravia evenia Krug & Urb.","1","9.299724",NA,NA,"0.137142"
"400","Marcgravia gentlei Lundell","1","5.699607",NA,NA,"0.000101","Marcgravia gentlei Lundell","1","8.101678",NA,NA,"0.153993","Marcgravia gentlei Lundell","1","7.409742",NA,NA,"0.013528","Marcgravia gentlei Lundell","1","9.713235",NA,NA,"0.137142"
"401","Marcgravia longifolia J.F.Macbr.","4","5.696925","0.001371","0.000686","2.5e-05","Marcgravia longifolia J.F.Macbr.","4","7.865541","0.188742","0.094371","0.038498","Marcgravia longifolia J.F.Macbr.","4","7.071024","0.018229","0.009114","0.003382","Marcgravia longifolia J.F.Macbr.","4","10.037807","0.090183","0.045092","0.034286"
"402","Marcgravia maguirei de Roon","5","5.6842","0.008034","0.003593","2e-05","Marcgravia maguirei de Roon","5","7.978803","0.247638","0.110747","0.030799","Marcgravia maguirei de Roon","5","7.192954","0.050754","0.022698","0.002706","Marcgravia maguirei de Roon","5","9.951683","0.358466","0.160311","0.027428"
"403","Marcgravia mexicana Gilg","25","5.688217","0.011774","0.002355","4e-06","Marcgravia mexicana Gilg","25","7.847554","0.345932","0.069186","0.00616","Marcgravia mexicana Gilg","25","7.37545","0.112749","0.02255","0.000541","Marcgravia mexicana Gilg","25","9.607678","0.314509","0.062902","0.005486"
"404","Marcgravia nepenthoides Seem.","14","5.694872","0.005459","0.001459","7e-06","Marcgravia nepenthoides Seem.","14","7.995906","0.314489","0.084051","0.011","Marcgravia nepenthoides Seem.","14","7.428798","0.05345","0.014285","0.000966","Marcgravia nepenthoides Seem.","14","9.695944","0.279193","0.074617","0.009796"
"405","Marcgravia nervosa Triana & Planch.","21","5.689991","0.008965","0.001956","5e-06","Marcgravia nervosa Triana & Planch.","21","7.895025","0.290937","0.063488","0.007333","Marcgravia nervosa Triana & Planch.","20","7.306617","0.162138","0.036255","0.000676","Marcgravia nervosa Triana & Planch.","20","9.835771","0.266627","0.05962","0.006857"
"406","Marcgravia neurophylla Gilg","1","5.68341",NA,NA,"0.000101","Marcgravia neurophylla Gilg","1","7.381502",NA,NA,"0.153993","Marcgravia neurophylla Gilg","1","7.358831",NA,NA,"0.013528","Marcgravia neurophylla Gilg","1","9.264165",NA,NA,"0.137142"
"407","Marcgravia nubicola de Roon","1","5.673839",NA,NA,"0.000101","Marcgravia nubicola de Roon","1","7.754053",NA,NA,"0.153993","Marcgravia nubicola de Roon","1","7.309212",NA,NA,"0.013528","Marcgravia nubicola de Roon","1","9.560716",NA,NA,"0.137142"
"408","Marcgravia oblongifolia Pav. ex Wittm.","5","5.683326","0.014497","0.006483","2e-05","Marcgravia oblongifolia Pav. ex Wittm.","5","7.621248","0.385402","0.172357","0.030799","Marcgravia oblongifolia Pav. ex Wittm.","5","7.162795","0.111167","0.049715","0.002706","Marcgravia oblongifolia Pav. ex Wittm.","5","9.560927","0.230125","0.102915","0.027428"
"409","Marcgravia oligandra Wright ex Griseb.","2","5.691508","0.011453","0.008098","5e-05","Marcgravia oligandra Wright ex Griseb.","2","7.172011","0.192138","0.135862","0.076997","Marcgravia oligandra Wright ex Griseb.","2","7.418479","0.195828","0.138471","0.006764","Marcgravia oligandra Wright ex Griseb.","2","9.045391","0.408741","0.289024","0.068571"
"410","Marcgravia panamensis S.Dressler","2","5.696085","0.002613","0.001848","5e-05","Marcgravia panamensis S.Dressler","2","7.659969","0.454077","0.321081","0.076997","Marcgravia panamensis S.Dressler","2","7.409279","0.07405","0.052361","0.006764","Marcgravia panamensis S.Dressler","2","9.685139","0.325451","0.230129","0.068571"
"411","Marcgravia patellulifera de Roon","1","5.696926",NA,NA,"0.000101","Marcgravia patellulifera de Roon","1","7.674153",NA,NA,"0.153993","Marcgravia patellulifera de Roon","1","7.189922",NA,NA,"0.013528","Marcgravia patellulifera de Roon","1","9.999343",NA,NA,"0.137142"
"412","Marcgravia pedunculosa Triana & Planch.","55","5.695915","0.006631","0.000894","2e-06","Marcgravia pedunculosa Triana & Planch.","55","7.843524","0.230158","0.031034","0.0028","Marcgravia pedunculosa Triana & Planch.","55","7.257835","0.1178","0.015884","0.000246","Marcgravia pedunculosa Triana & Planch.","55","9.791648","0.24637","0.033221","0.002493"
