"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"468","Columnea skogii M.Amaya",5.680343,NA,0.000101,7.6587,NA,0.153993,7.349231,NA,0.013528,9.584108,NA,0.137142,"Mechanism_4"
"469","Columnea strigosa Benth.",5.659876,0.002657,3e-06,7.394354,0.072172,0.00385,7.076723,0.021292,0.000338,9.385484,0.057671,0.003429,"Mechanism_4"
"470","Columnea suffruticosa J.F.Sm. & L.E.Skog",5.666946,NA,0.000101,7.839919,NA,0.153993,7.185387,NA,0.013528,9.744668,NA,0.137142,"Mechanism_4"
"471","Columnea tenella L.P.Kvist & L.E.Skog",5.670592,0.008179,1.4e-05,7.888938,0.051308,0.021999,7.057791,0.089445,0.001933,9.749814,0.068091,0.019592,"Mechanism_4"
"472","Columnea tessmannii Mansf.",5.680431,0.003367,1.3e-05,7.46743,0.192371,0.019249,7.105937,0.030092,0.001691,9.607191,0.162501,0.017143,"Mechanism_4"
"473","Drymonia aciculata Wiehler",5.683742,0.002768,3.4e-05,7.982623,0.039905,0.051331,7.265957,0.054497,0.004509,9.970829,0.117367,0.045714,"Mechanism_4"
"474","Drymonia alloplectoides Hanst.",5.691303,0.002195,3e-06,7.919803,0.073403,0.004529,7.295579,0.028484,0.000398,9.885779,0.054388,0.004034,"Mechanism_4"
"475","Drymonia anisophylla L.E.Skog & L.P.Kvist",5.69682,0.000349,6e-06,8.007257,0.026745,0.009625,7.104977,0.016074,0.000846,10.108966,0.030736,0.008571,"Mechanism_4"
"476","Drymonia antherocycla Leeuwenb.",5.700276,NA,0.000101,7.731492,NA,0.153993,7.392648,NA,0.013528,9.605216,NA,0.137142,"Mechanism_4"
"477","Drymonia brochidodroma Wiehler",5.671972,0.007034,1.4e-05,7.96156,0.174326,0.021999,7.007503,0.050956,0.001933,9.877413,0.122256,0.019592,"Mechanism_4"
"478","Drymonia candida Hanst.",5.693167,0.001363,3e-06,7.802724,0.08538,0.004666,7.172294,0.021269,0.00041,9.887029,0.074256,0.004156,"Mechanism_4"
"479","Drymonia crispa Clavijo & J.L.Clark",5.671726,0.009982,5e-05,7.746178,0.225943,0.076997,7.262129,0.081297,0.006764,9.693662,0.081196,0.068571,"Mechanism_4"
"480","Drymonia ecuadorensis Wiehler",5.686897,0.002347,1.1e-05,7.196363,0.198261,0.01711,7.105651,0.050177,0.001503,9.231811,0.248303,0.015238,"Mechanism_4"
"481","Drymonia killipii Wiehler",5.682898,0.007251,1.1e-05,8.299463,0.143284,0.01711,7.135739,0.058166,0.001503,10.115083,0.202892,0.015238,"Mechanism_4"
"482","Drymonia microphylla Wiehler",5.6885,NA,0.000101,8.073403,NA,0.153993,7.351158,NA,0.013528,9.75522,NA,0.137142,"Mechanism_4"
"483","Drymonia oxysepala Leeuwenb.",5.689762,0.004772,1.1e-05,7.654708,0.153463,0.01711,7.15034,0.024783,0.001503,9.788633,0.183436,0.015238,"Mechanism_4"
"484","Drymonia pilifera Wiehler",5.689985,0.003814,1.7e-05,8.103769,0.053247,0.025666,7.333311,0.033857,0.002255,9.972612,0.063599,0.022857,"Mechanism_4"
"485","Drymonia pudica L.E.Skog & Steyerm.",5.687846,0.00943,3.4e-05,6.895311,0.09457,0.051331,7.38567,0.099856,0.004509,8.847133,0.153479,0.045714,"Mechanism_4"
"486","Drymonia pulchra Wiehler",5.686644,0.009033,2e-05,7.89591,0.314325,0.030799,7.067346,0.008469,0.002706,10.009904,0.335606,0.027428,"Mechanism_4"
"487","Drymonia warszewicziana Hanst.",5.689865,0.00158,2e-06,7.925661,0.060152,0.002906,7.186218,0.019335,0.000255,9.952534,0.055157,0.002588,"Mechanism_4"
"488","Glossoloma scandens J.L.Clark",5.672808,NA,0.000101,7.918992,NA,0.153993,7.095064,NA,0.013528,9.515911,NA,0.137142,"Mechanism_4"
"489","Heppiella repens Hanst.",5.643856,NA,0.000101,7.064759,NA,0.153993,6.84588,NA,0.013528,9.256269,NA,0.137142,"Mechanism_4"
"490","Neomortonia rosea Wiehler",5.684504,0.006604,8e-06,8.154286,0.133743,0.012833,7.157598,0.068387,0.001127,9.995554,0.136578,0.011429,"Mechanism_4"
"491","Paradrymonia gibbosa Wiehler",5.675212,NA,0.000101,8.377931,NA,0.153993,7.299797,NA,0.013528,9.942901,NA,0.137142,"Mechanism_4"
"492","Paradrymonia gigantea Wiehler",5.694342,0.002767,3.4e-05,8.446234,0.313838,0.051331,7.163541,0.083918,0.004509,10.396312,0.198697,0.045714,"Mechanism_4"
"493","Paradrymonia pedunculata L.E.Skog",5.696926,NA,0.000101,8.547916,NA,0.153993,7.36897,NA,0.013528,9.828387,NA,0.137142,"Mechanism_4"
"494","Exarata chocoensis A.H.Gentry",5.680883,0.016061,3.4e-05,7.147408,0.409401,0.051331,7.059952,0.01548,0.004509,9.469125,0.261165,0.045714,"Mechanism_4"
"495","Schlegelia brachyantha Griseb.",5.68742,0.002483,1.3e-05,7.793111,0.130837,0.019249,7.317913,0.041491,0.001691,9.619716,0.15123,0.017143,"Mechanism_4"
"496","Schlegelia cauliflora A.H.Gentry",5.696833,0.000374,9e-06,7.967134,0.023698,0.013999,7.098898,0.016197,0.00123,10.079708,0.017693,0.012467,"Mechanism_4"
"497","Schlegelia chocoensis A.H.Gentry",5.690482,0.004306,1.7e-05,8.220906,0.220244,0.025666,7.141864,0.050464,0.002255,10.049959,0.127272,0.022857,"Mechanism_4"
"498","Schlegelia darienensis Sandwith",5.692597,0.005895,9e-06,8.387592,0.198548,0.013999,7.108052,0.053755,0.00123,10.308905,0.110814,0.012467,"Mechanism_4"
"499","Schlegelia dressleri A.H.Gentry",5.688847,0.004789,9e-06,8.025023,0.166603,0.013999,7.201316,0.057322,0.00123,9.919816,0.16987,0.012467,"Mechanism_4"
"500","Schlegelia fastigiata Schery",5.692113,0.002161,7e-06,8.048221,0.066045,0.011,7.364113,0.016417,0.000966,9.888158,0.052408,0.009796,"Mechanism_4"
"501","Schlegelia fuscata A.H.Gentry",5.68073,0.003844,6e-06,7.921382,0.092162,0.008555,7.303274,0.025914,0.000752,9.78214,0.091236,0.007619,"Mechanism_4"
"502","Schlegelia macrophylla Ducke",5.697932,0.000387,3.4e-05,7.977493,0.019045,0.051331,7.072185,0.01536,0.004509,10.058615,0.065483,0.045714,"Mechanism_4"
"503","Schlegelia monachinoi Moldenke",5.679613,0.00565,2.5e-05,7.774826,0.183694,0.038498,7.258505,0.041396,0.003382,9.838254,0.084082,0.034286,"Mechanism_4"
"504","Schlegelia nicaraguensis Standl.",5.690067,0.002198,7e-06,7.93322,0.079429,0.010266,7.390178,0.013583,0.000902,9.66173,0.083658,0.009143,"Mechanism_4"
"505","Schlegelia roseiflora Ducke",5.697932,0.000474,2.5e-05,7.93862,0.046602,0.038498,7.069458,0.011615,0.003382,10.062984,0.05301,0.034286,"Mechanism_4"
"506","Schlegelia sulphurea Diels",5.692716,0.003202,5e-05,7.691024,0.271044,0.076997,7.004786,0.053971,0.006764,9.844111,0.249666,0.068571,"Mechanism_4"
"507","Schlegelia violacea Griseb.",5.697589,0.000987,6e-06,7.71138,0.047206,0.009625,7.402339,0.012824,0.000846,9.418439,0.02631,0.008571,"Mechanism_4"
"508","Clusiella elegans Planch. & Triana",5.692992,0.003193,9e-06,8.246194,0.164042,0.013999,7.256647,0.03635,0.00123,10.055361,0.15081,0.012467,"Mechanism_4"
"509","Clusiella pendula Cuatrec.",5.686425,0.005272,2.5e-05,8.086464,0.221652,0.038498,7.196901,0.075206,0.003382,10.153672,0.220916,0.034286,"Mechanism_4"
"510","Clusia amazonica Planch. & Triana",5.694384,0.000716,1e-06,7.888023,0.037702,0.002053,7.200649,0.01354,0.00018,9.901025,0.030075,0.001829,"Mechanism_4"
"511","Clusia candelabrum Planch. & Triana",5.697905,0.000744,3e-06,7.796839,0.034521,0.00385,7.244133,0.015472,0.000338,9.771077,0.040918,0.003429,"Mechanism_4"
"512","Clusia grammadenioides Pipoly",5.695246,0.000434,2.5e-05,8.111634,0.03803,0.038498,7.124533,0.009876,0.003382,10.023444,0.03231,0.034286,"Mechanism_4"
"513","Clusia hammeliana Pipoly",5.69222,0.001319,2e-06,7.87992,0.047788,0.002406,7.151437,0.013383,0.000211,9.935246,0.04029,0.002143,"Mechanism_4"
"514","Clusia insignis Mart.",5.69713,0.000839,3e-06,7.900589,0.041432,0.00385,7.209727,0.015128,0.000338,9.873098,0.042689,0.003429,"Mechanism_4"
"515","Clusia lundellii Standl.",5.687922,0.003289,5e-06,7.548468,0.100786,0.008105,7.428049,0.015958,0.000712,9.273896,0.110222,0.007218,"Mechanism_4"
"516","Clusia martiana Engl.",5.69535,0.001265,4e-06,8.001148,0.064038,0.005703,7.188437,0.018221,0.000501,10.035258,0.057998,0.005079,"Mechanism_4"
"517","Clusia penduliflora Engl.",5.695576,0.001178,4e-06,7.992542,0.068535,0.0055,7.147097,0.016222,0.000483,10.032836,0.057665,0.004898,"Mechanism_4"
"518","Clusia spathulifolia Engl.",5.694828,0.000611,4e-06,8.032392,0.031684,0.005923,7.171665,0.012673,0.00052,10.046249,0.02584,0.005275,"Mechanism_4"
"519","Mascagnia vacciniifolia Nied.",5.690292,0.002182,8e-06,7.672318,0.095716,0.011846,7.398699,0.023666,0.001041,9.453134,0.114892,0.010549,"Mechanism_4"
"520","Adelobotrys acreana Wurdack",5.689125,0.007194,3.4e-05,7.480357,0.082104,0.051331,7.171721,0.06966,0.004509,9.546711,0.19448,0.045714,"Mechanism_4"
"521","Adelobotrys boissieriana Cogn.",5.685788,NA,0.000101,8.579604,NA,0.153993,6.984716,NA,0.013528,10.607847,NA,0.137142,"Mechanism_4"
"522","Adelobotrys fuscescens Triana",5.694615,0.002429,1.7e-05,8.403413,0.133234,0.025666,7.26705,0.028976,0.002255,10.207706,0.142591,0.022857,"Mechanism_4"
"523","Adelobotrys jefensis Almeda",5.690021,0.001183,5e-05,7.975729,0.003953,0.076997,7.33846,0.029248,0.006764,9.813802,0.008258,0.068571,"Mechanism_4"
"524","Adelobotrys linearifolia Uribe",5.696013,0.000621,1.4e-05,8.047572,0.059247,0.021999,7.151138,0.018293,0.001933,9.985366,0.048468,0.019592,"Mechanism_4"
"525","Adelobotrys macrantha Gleason",5.6981,0.000168,5e-05,7.929097,0.078603,0.076997,7.068166,0.003407,0.006764,10.075268,0.102208,0.068571,"Mechanism_4"
"526","Adelobotrys macrophylla Pilg.",5.696645,0.000674,1.7e-05,8.022729,0.033065,0.025666,7.100202,0.012243,0.002255,10.081103,0.021813,0.022857,"Mechanism_4"
"527","Adelobotrys marginata Brade",5.698996,0.000722,9e-06,7.861854,0.047591,0.013999,7.175641,0.018254,0.00123,9.828138,0.039812,0.012467,"Mechanism_4"
"528","Adelobotrys monticola Gleason",5.67694,0.003361,1.4e-05,8.085019,0.061182,0.021999,7.252411,0.016917,0.001933,9.837021,0.077037,0.019592,"Mechanism_4"
"529","Adelobotrys permixta Wurdack",5.68969,0.003717,2e-05,7.673286,0.11567,0.030799,7.321938,0.022125,0.002706,9.501438,0.02947,0.027428,"Mechanism_4"
"530","Adelobotrys rachidotricha Brade",5.696913,0.005035,5e-05,7.80025,0.01536,0.076997,7.275188,0.083006,0.006764,9.693004,0.072543,0.068571,"Mechanism_4"
"531","Adelobotrys rotundifolia Triana",5.693939,0.001798,8e-06,7.711991,0.050703,0.012833,7.210611,0.024905,0.001127,9.661952,0.085351,0.011429,"Mechanism_4"
"532","Adelobotrys spruceana Cogn.",5.692058,0.002992,1.3e-05,8.090424,0.082845,0.019249,7.204601,0.032188,0.001691,9.97044,0.031329,0.017143,"Mechanism_4"
"533","Adelobotrys subsessilis Gleason",5.69685,0.000494,1.1e-05,7.993985,0.027686,0.01711,7.089702,0.010781,0.001503,10.075237,0.024729,0.015238,"Mechanism_4"
"534","Adelobotrys tessmannii Markgr.",5.693078,0.00115,6e-06,7.768993,0.101449,0.009058,7.143367,0.018243,0.000796,9.957466,0.093974,0.008067,"Mechanism_4"
"535","Blakea bracteata Gleason",5.690707,0.001849,7e-06,7.907114,0.09338,0.010266,7.094873,0.01721,0.000902,10.096204,0.095455,0.009143,"Mechanism_4"
"536","Blakea campii Wurdack",5.662107,0.009871,2e-05,7.071201,0.248795,0.030799,7.04769,0.104434,0.002706,8.897385,0.186191,0.027428,"Mechanism_4"
"537","Blakea ciliata Markgr.",5.694479,0.002645,2.5e-05,7.37228,0.140938,0.038498,7.236735,0.024095,0.003382,9.613751,0.069466,0.034286,"Mechanism_4"
"538","Blakea eriocalyx Wurdack",5.681825,0.004574,1.7e-05,7.916851,0.215471,0.025666,7.092594,0.025539,0.002255,10.020205,0.164178,0.022857,"Mechanism_4"
"539","Blakea formicaria Wurdack",5.667637,NA,0.000101,7.978311,NA,0.153993,6.96508,NA,0.013528,9.782393,NA,0.137142,"Mechanism_4"
"540","Blakea glabrescens Benth.",5.683318,0.005555,9e-06,7.862034,0.213535,0.013999,7.189576,0.048465,0.00123,9.951721,0.136054,0.012467,"Mechanism_4"
"541","Blakea granatensis Naudin",5.677554,0.002113,1.1e-05,7.684669,0.178338,0.01711,7.272444,0.019551,0.001503,9.649513,0.077138,0.015238,"Mechanism_4"
"542","Blakea horologica Penneys & Judd",5.658669,0.011638,2.5e-05,7.964733,0.176627,0.038498,6.905267,0.08877,0.003382,9.77796,0.230496,0.034286,"Mechanism_4"
"543","Blakea incompta Markgr.",5.664175,NA,0.000101,7.92081,NA,0.153993,7.059618,NA,0.013528,9.7569,NA,0.137142,"Mechanism_4"
"544","Blakea involvens Markgr.",5.6704,0.018438,5e-05,7.918983,0.046909,0.076997,7.012031,0.053582,0.006764,9.682416,0.250534,0.068571,"Mechanism_4"
"545","Blakea nodosa Wurdack",5.701613,NA,0.000101,8.702012,NA,0.153993,7.282074,NA,0.013528,10.156927,NA,0.137142,"Mechanism_4"
"546","Blakea orientalis Gleason",5.670172,0.005112,1.4e-05,7.737211,0.145535,0.021999,7.221703,0.039737,0.001933,9.642107,0.10914,0.019592,"Mechanism_4"
"547","Blakea platypoda Gleason",5.689176,NA,0.000101,8.279697,NA,0.153993,7.224025,NA,0.013528,10.07618,NA,0.137142,"Mechanism_4"
"548","Blakea podagrica Triana",5.693138,0.003279,2e-05,8.294766,0.188777,0.030799,7.270842,0.01903,0.002706,10.180815,0.220165,0.027428,"Mechanism_4"
"549","Blakea subconnata O.Berg ex Triana",5.684253,0.003469,6e-06,7.690281,0.142348,0.008555,7.131699,0.031135,0.000752,9.778567,0.129962,0.007619,"Mechanism_4"
"550","Blakea truncata Gleason",5.685601,0.00594,5e-05,7.716417,0.209825,0.076997,7.094556,0.013688,0.006764,9.977647,0.19644,0.068571,"Mechanism_4"
"551","Blakea wilburiana Almeda",5.686128,NA,0.000101,7.850493,NA,0.153993,7.358831,NA,0.013528,9.666815,NA,0.137142,"Mechanism_4"
"552","Clidemia epibaterium DC.",5.695632,0.000859,4e-06,7.924962,0.039613,0.0055,7.202376,0.018406,0.000483,9.887325,0.039287,0.004898,"Mechanism_4"
"553","Clidemia fausta Wurdack",5.676925,NA,0.000101,7.90581,NA,0.153993,7.299121,NA,0.013528,9.91086,NA,0.137142,"Mechanism_4"
"554","Graffenrieda anomala Triana",5.702281,NA,0.000101,8.652598,NA,0.153993,7.275865,NA,0.013528,10.7638,NA,0.137142,"Mechanism_4"
"555","Leandra steyermarkii Wurdack",5.695918,NA,0.000101,8.08764,NA,0.153993,7.214504,NA,0.013528,10.138441,NA,0.137142,"Mechanism_4"
"556","Miconia goniostigma Triana",5.683269,0.002458,4e-06,8.080644,0.091806,0.006416,7.144585,0.028289,0.000564,10.012976,0.095109,0.005714,"Mechanism_4"
"557","Miconia loreyoides Triana",5.683305,0.002962,4e-06,7.959598,0.084149,0.00616,7.174506,0.033227,0.000541,9.950446,0.076098,0.005486,"Mechanism_4"
"558","Ossaea araneifera Markgr.",5.69587,0.000718,7e-06,7.953649,0.057115,0.010266,7.094179,0.01019,0.000902,10.033763,0.054837,0.009143,"Mechanism_4"
"559","Phainantha maguirei Wurdack",5.680699,0.005171,2e-05,8.111561,0.068723,0.030799,7.345645,0.030896,0.002706,9.56083,0.024118,0.027428,"Mechanism_4"
"560","Phainantha myrteoloides Wurdack",5.679147,0.001196,5e-05,7.927572,0.132336,0.076997,7.300239,0.021611,0.006764,9.54174,0.060304,0.068571,"Mechanism_4"
"561","Salpinga secunda Schrank & Mart. ex DC.",5.695949,0.000405,2e-06,7.924217,0.029513,0.002333,7.152585,0.009395,0.000205,9.948046,0.028292,0.002078,"Mechanism_4"
"562","Fuchsia insignis Hemsl.",5.627441,NA,0.000101,6.698268,NA,0.153993,6.664409,NA,0.013528,9.172639,NA,0.137142,"Mechanism_4"
"563","Asplundia aulacostigma Harling",5.682218,0.001192,5e-05,7.599258,0.042307,0.076997,7.032178,0.003091,0.006764,10.084093,0.158649,0.068571,"Mechanism_4"
"564","Asplundia aurantiaca Harling",5.694889,0.00639,5e-05,8.246984,0.248985,0.076997,7.350504,0.06226,0.006764,10.039714,0.0267,0.068571,"Mechanism_4"
"565","Asplundia australis Harling",5.673134,0.004183,3.4e-05,7.238305,0.136787,0.051331,7.273751,0.037747,0.004509,9.120835,0.020438,0.045714,"Mechanism_4"
"566","Asplundia cabrerae Harling",5.69199,0.002295,1e-05,7.953217,0.092083,0.015399,7.070305,0.021058,0.001353,10.073901,0.094555,0.013714,"Mechanism_4"
"567","Asplundia ceci Hammel",5.687483,0.001016,5e-05,7.827114,0.083844,0.076997,7.326923,0.041417,0.006764,9.854663,0.156602,0.068571,"Mechanism_4"
"568","Asplundia cupulifera Harling",5.69189,0.003521,1.4e-05,8.174092,0.170648,0.021999,7.21371,0.055548,0.001933,10.109775,0.174397,0.019592,"Mechanism_4"
"569","Asplundia cuspidata Harling",5.684932,0.003906,5e-05,7.73984,0.234348,0.076997,7.093055,0.134607,0.006764,9.597561,0.335388,0.068571,"Mechanism_4"
"570","Asplundia domingensis Harling",5.694765,0.0023,2e-05,8.189577,0.21513,0.030799,7.086275,0.067862,0.002706,10.297231,0.132904,0.027428,"Mechanism_4"
"571","Asplundia fagerlindii Harling",5.669708,NA,0.000101,7.63868,NA,0.153993,7.055313,NA,0.013528,9.924025,NA,0.137142,"Mechanism_4"
"572","Asplundia heteranthera Harling",5.69552,0.001598,1.7e-05,8.059442,0.034152,0.025666,7.351708,0.006056,0.002255,9.799687,0.051443,0.022857,"Mechanism_4"
"573","Asplundia isabellina Harling",5.690644,0.010301,5e-05,8.395896,0.081309,0.076997,7.331132,0.061515,0.006764,9.837859,0.061921,0.068571,"Mechanism_4"
"574","Asplundia longitepala Harling",5.690225,0.003765,1.3e-05,8.061894,0.124156,0.019249,7.328908,0.024417,0.001691,9.838901,0.148688,0.017143,"Mechanism_4"
"575","Asplundia lutea Harling",5.684251,0.004249,5e-05,8.093848,0.012063,0.076997,7.029314,0.020809,0.006764,10.02362,0.002705,0.068571,"Mechanism_4"
"576","Asplundia meraensis Harling",5.65126,NA,0.000101,7.823246,NA,0.153993,6.879356,NA,0.013528,9.690789,NA,0.137142,"Mechanism_4"
"577","Asplundia neblinae Harling",5.696926,NA,0.000101,7.674153,NA,0.153993,7.190676,NA,0.013528,9.998889,NA,0.137142,"Mechanism_4"
"578","Asplundia nilssonii Harling",5.677267,NA,0.000101,7.822445,NA,0.153993,7.314553,NA,0.013528,9.515838,NA,0.137142,"Mechanism_4"
"579","Asplundia pariensis Harling",5.694237,NA,0.000101,6.892642,NA,0.153993,7.441907,NA,0.013528,8.900004,NA,0.137142,"Mechanism_4"
"580","Asplundia pastazana Harling",5.688838,NA,0.000101,7.974189,NA,0.153993,6.958448,NA,0.013528,9.932949,NA,0.137142,"Mechanism_4"
"581","Asplundia peruviana Harling",5.693903,0.00179,4e-06,7.769789,0.060355,0.00616,7.131833,0.0151,0.000541,9.898399,0.066969,0.005486,"Mechanism_4"
"582","Asplundia platanthera Harling",5.67383,0.004122,5e-05,7.028263,0.11851,0.076997,7.232347,0.038661,0.006764,8.8877,0.06981,0.068571,"Mechanism_4"
"583","Asplundia pycnantha Harling",5.694456,0.003291,1.1e-05,8.25682,0.196318,0.01711,7.188805,0.047345,0.001503,10.199159,0.153235,0.015238,"Mechanism_4"
"584","Asplundia quinindensis Harling",5.691629,0.004965,3.4e-05,7.472115,0.277827,0.051331,7.027572,0.045713,0.004509,9.838419,0.157531,0.045714,"Mechanism_4"
"585","Asplundia sanctae-ritae Galeano & R.Bernal",5.681547,0.002918,8e-06,8.136422,0.095856,0.012833,7.229765,0.038352,0.001127,10.063089,0.087301,0.011429,"Mechanism_4"
"586","Asplundia schizotepala Harling",5.694697,0.001198,4e-06,7.814156,0.072718,0.006416,7.139703,0.017152,0.000564,9.892109,0.066853,0.005714,"Mechanism_4"
"587","Asplundia truncata Harling",5.675882,0.005484,5e-05,7.608607,0.070644,0.076997,7.117397,0.020676,0.006764,9.551873,0.339036,0.068571,"Mechanism_4"
"588","Asplundia ulei Harling",5.695573,0.001491,1.1e-05,7.852226,0.136617,0.01711,7.186192,0.023319,0.001503,9.835162,0.066762,0.015238,"Mechanism_4"
"589","Asplundia vagans Harling",5.687005,0.001923,2e-06,7.838679,0.074267,0.003756,7.225641,0.023766,0.00033,9.83132,0.066421,0.003345,"Mechanism_4"
"590","Asplundia vaupesiana Harling",5.69707,0.000349,4e-06,7.927433,0.032072,0.006695,7.132304,0.015941,0.000588,9.986761,0.03485,0.005963,"Mechanism_4"
"591","Asplundia venezuelensis Harling",5.695722,0.001571,1.1e-05,7.979246,0.069944,0.01711,7.308385,0.031434,0.001503,9.816112,0.084545,0.015238,"Mechanism_4"
"592","Asplundia xiphophylla Harling",5.695226,0.000781,3e-06,7.934784,0.050717,0.004666,7.133698,0.011482,0.00041,9.988213,0.038083,0.004156,"Mechanism_4"
"593","Dicranopygium lugonis Harling",5.693028,0.00144,1.4e-05,7.86979,0.16385,0.021999,7.119129,0.033423,0.001933,10.019295,0.179212,0.019592,"Mechanism_4"
"594","Ludovia lancifolia Brongn.",5.697344,0.000438,3e-06,7.970754,0.029607,0.0044,7.178604,0.019943,0.000387,9.968567,0.030434,0.003918,"Mechanism_4"
"595","Peperomia elongata Kunth",5.693187,0.000862,1e-06,7.617603,0.036786,0.001185,7.260618,0.011735,0.000104,9.575423,0.036461,0.001055,"Mechanism_4"
"596","Peperomia flavescentifolia Trel.",5.697932,NA,0.000101,7.959975,NA,0.153993,7.060476,NA,0.013528,10.073652,NA,0.137142,"Mechanism_4"
"597","Peperomia hirta C.DC.",5.688812,0.001777,4e-06,7.662953,0.07297,0.005923,7.439258,0.014834,0.00052,9.39275,0.078608,0.005275,"Mechanism_4"
"598","Peperomia manarae Steyerm.",5.68341,NA,0.000101,8.099554,NA,0.153993,7.281386,NA,0.013528,9.39091,NA,0.137142,"Mechanism_4"
"599","Peperomia martiana Miq.",5.68137,0.001511,3e-06,7.504753,0.075756,0.00531,7.23169,0.022305,0.000466,9.430733,0.055814,0.004729,"Mechanism_4"
"600","Peperomia ouabianae C.DC.",5.69467,0.001247,3e-06,7.771177,0.047945,0.004968,7.348296,0.00832,0.000436,9.530058,0.040949,0.004424,"Mechanism_4"
"601","Peperomia pilicaulis C.DC.",5.685842,0.002846,4e-06,7.686073,0.103249,0.00616,7.215586,0.032249,0.000541,9.712756,0.095664,0.005486,"Mechanism_4"
"602","Peperomia pseudoalpina Trel.",5.676283,0.002283,5e-06,7.690056,0.061836,0.008105,7.357705,0.01963,0.000712,9.39912,0.083801,0.007218,"Mechanism_4"
"603","Peperomia pseudorhynchophoros C.DC.",5.69276,0.00252,1e-05,8.129186,0.170445,0.015399,7.238056,0.045612,0.001353,10.127088,0.15627,0.013714,"Mechanism_4"
"604","Peperomia pseudovariegata C.DC.",5.655766,0.028325,5e-05,7.239286,0.541017,0.076997,6.983116,0.318706,0.006764,9.656468,0.483829,0.068571,"Mechanism_4"
"605","Peperomia psilophylla C.DC.",5.687376,0.003877,2.5e-05,7.196563,0.136635,0.038498,7.336651,0.035695,0.003382,9.138447,0.132935,0.034286,"Mechanism_4"
"606","Peperomia purpurinervis C.DC.",5.670215,0.004653,5e-05,8.158986,0.022175,0.076997,7.291357,0.044277,0.006764,9.467514,0.122905,0.068571,"Mechanism_4"
"607","Peperomia rhombea Ruiz & Pav.",5.685098,0.002099,2e-06,7.371047,0.059347,0.00275,7.263887,0.020694,0.000242,9.333255,0.059181,0.002449,"Mechanism_4"
"608","Peperomia swartziana Miq.",5.662199,0.005618,1.3e-05,7.502127,0.225395,0.019249,6.997474,0.053989,0.001691,9.675359,0.096888,0.017143,"Mechanism_4"
"609","Piper chiadoense Yunck.",5.69289,NA,0.000101,8.17948,NA,0.153993,7.362645,NA,0.013528,9.883591,NA,0.137142,"Mechanism_4"
"610","Piper concepcionis Trel.",5.691153,0.002256,5e-06,7.922972,0.078509,0.007333,7.260234,0.036706,0.000644,9.870934,0.074757,0.006531,"Mechanism_4"
"611","Piper dolichotrichum Yunck.",5.695508,0.001814,8e-06,8.024094,0.14215,0.012833,7.240543,0.049048,0.001127,9.919471,0.080003,0.011429,"Mechanism_4"
"612","Piper entradense Trel. & Yunck.",5.690022,0.000169,5e-05,7.920349,0.04485,0.076997,6.939953,0.023238,0.006764,10.020932,0.154108,0.068571,"Mechanism_4"
"613","Piper foveolatum C.DC.",5.690348,0.003935,1.3e-05,7.903039,0.121227,0.019249,7.175743,0.031046,0.001691,9.869512,0.084961,0.017143,"Mechanism_4"
"614","Piper goeldii C.DC.",5.699942,NA,0.000101,7.703008,NA,0.153993,7.126087,NA,0.013528,9.81793,NA,0.137142,"Mechanism_4"
"615","Piper heterotrichum C.DC.",5.669641,0.01354,3.4e-05,7.975774,0.063424,0.051331,6.93891,0.105275,0.004509,9.757108,0.1083,0.045714,"Mechanism_4"
"616","Piper ottoniifolium C.DC.",5.691097,0.002832,4e-06,8.049046,0.104733,0.0055,7.200102,0.034299,0.000483,10.054983,0.081582,0.004898,"Mechanism_4"
"617","Piper pseudoacreanum Steyerm.",5.680567,0.015352,5e-05,7.364176,0.7036,0.076997,7.259346,0.048527,0.006764,9.640499,0.484932,0.068571,"Mechanism_4"
"618","Piper scandenticaule Yunck.",5.693564,NA,0.000101,7.781556,NA,0.153993,7.188413,NA,0.013528,9.599066,NA,0.137142,"Mechanism_4"
"619","Piper scansum Trel. & Yunck.",5.690441,0.003528,1.7e-05,8.109642,0.143376,0.025666,7.258255,0.065915,0.002255,9.935204,0.142434,0.022857,"Mechanism_4"
"620","Piper scutifolium Yunck.",5.695582,NA,0.000101,7.185387,NA,0.153993,7.233455,NA,0.013528,9.129781,NA,0.137142,"Mechanism_4"
"621","Piper snethlagei Yunck.",5.696574,0.005708,5e-05,7.633447,0.018149,0.076997,7.24794,0.050505,0.006764,9.488631,0.074126,0.068571,"Mechanism_4"
"622","Piper tenuilimbum C.DC.",5.690421,0.003883,2.5e-05,8.109605,0.20323,0.038498,7.049195,0.030112,0.003382,10.026203,0.081434,0.034286,"Mechanism_4"
"623","Piper urostachyum Hemsl.",5.693905,0.002081,8e-06,7.973949,0.076254,0.012833,7.427793,0.013021,0.001127,9.640089,0.079036,0.011429,"Mechanism_4"
"624","Piper veneralense Trel. & Yunck.",5.693552,0.003451,3.4e-05,8.136105,0.255333,0.051331,7.090747,0.06838,0.004509,10.081554,0.211899,0.045714,"Mechanism_4"
"625","Piper vitaceum Yunck.",5.698978,0.000706,1.3e-05,7.957519,0.055761,0.019249,7.142352,0.020506,0.001691,9.921342,0.073806,0.017143,"Mechanism_4"
